iter,cost,mean_rel_T12
0,110.17637130788606,11.666068171667497
300,0.13311235463406113,0.04345833707421567
600,0.01940993301073196,0.01942912272396542
900,0.006765079235737942,0.013754862844647409
1200,0.004173682660582862,0.010623033058522918
1500,0.0031471331846997684,0.009190388719592374
1800,0.0025091437724755953,0.00811235212517568
2100,0.0020645178415115623,0.007239554188293739
2400,0.001743245029896646,0.006566022539608813
2700,0.0014992456749149967,0.0060312746384712694
3000,0.0013008797101011348,0.005592643449211801
3300,0.001130736211248365,0.005208179000046041
3600,0.0009811977390462938,0.004843469064608953
3900,0.000849098330994831,0.004492952137079191
4200,0.00073215256104806,0.004180037116033728
4500,0.0006285101026249459,0.0038952220462417295
4800,0.0005288518290708549,0.0036248172804939738
5100,0.00042270751734519075,0.003233832804897901
5400,0.00035351282803823146,0.002970543601068429
5700,0.0002959114362940987,0.0027104079510334752
6000,0.00024649657658511024,0.0024780506110082517
6300,0.00020538632421333467,0.0022575696894973993
6600,0.0001719381623205468,0.0020608710500854893
6900,0.00014572088666712032,0.0018877816808588654
7200,0.00016107682792596445,0.0020138966194719996
7500,0.00010785989381289677,0.0016312144503689376
7800,0.00011745430161888314,0.0016947114012166437
8100,9.406715557659752e-05,0.00148210069497238
8400,7.44552134971588e-05,0.001301870944992777
8700,0.00010535919230847437,0.0016081718421265387
9000,8.999393925257458e-05,0.001435060994246988
9300,0.00014771032628327742,0.0019870721218822277
9600,5.956766323569842e-05,0.001175575749463486
9900,0.00010252929223931964,0.0016084592508614746
10200,0.0001362882044779596,0.0019429408355408789
10500,4.323154648568705e-05,0.0009690661875633646
10800,4.147516899974849e-05,0.0009497954608796648
11100,5.0001305750764196e-05,0.0011038295603837214
11400,4.1776193378415814e-05,0.0009698122560185718
11700,5.138688839115348e-05,0.0011193143973748177
12000,3.409769254736636e-05,0.0008507547158644541
12300,4.284546698331946e-05,0.0010129932168858327
12600,3.3418168551450945e-05,0.0008379652666135723
12900,8.589130024171987e-05,0.0014538974625097352
13200,0.00010494086252561646,0.0015602533553645385
13500,4.225638880877097e-05,0.000979177558692714
13800,2.8180959464018846e-05,0.0007802312947985489
14100,0.0004783777013378014,0.004015887600165102
14400,3.702342012785167e-05,0.0009389950418320427
14700,3.462538966246169e-05,0.0009302505015653029
15000,2.5162154471625958e-05,0.0007153685191804897
15300,0.00021121432963674123,0.002410260932192319
15600,2.3175674706656445e-05,0.0006887950856404564
15900,0.00012193531648046761,0.0018396520628709688
16200,2.522244930158802e-05,0.0007304296602586969
16500,2.1427094684875212e-05,0.0006610316189717088
16800,0.00014482878459049517,0.0020506394409534868
17100,3.829921090848071e-05,0.0009734446141881918
17400,2.656119307486384e-05,0.0007587753561801873
17700,2.2093973205428575e-05,0.000685096145321829
18000,0.00010591842187471653,0.0017211668729711295
18300,2.3347127765985124e-05,0.0007472138135269127
18600,1.8658232089421886e-05,0.000612327030304618
18900,2.4227414026207663e-05,0.0007536101012732613
19200,4.845645700549157e-05,0.0011822369881664917
19500,0.0001847039830470724,0.0025322572386845587
19800,2.110247818761488e-05,0.0006508606692607993
20100,2.0250831868776728e-05,0.0006841897070431441
20400,2.517332745982547e-05,0.0007525343172827857
20700,2.5349784655217094e-05,0.0007904082397212395
21000,1.7132232901840556e-05,0.00057346982466904
21300,2.3823013406196138e-05,0.0007952326402066086
21600,1.568589277154128e-05,0.000563764963389329
21900,0.00017157085086109652,0.0024364079254862612
22200,0.00010028703338475305,0.0015902896565122256
22500,5.03019753796211e-05,0.0011039635441200445
22800,1.4977766630233788e-05,0.0005579765124462817
23100,1.4989342763584883e-05,0.0005595760163672283
23400,2.1833091339229395e-05,0.0007309852760198418
23700,5.210490185967856e-05,0.0012635758101898808
24000,1.5089921671120178e-05,0.0005640441560158883
24300,2.1007725390375934e-05,0.0006620584211246448
24600,1.3878394461701057e-05,0.0005371809059217497
24900,1.5333660981156965e-05,0.000591984267039978
25200,2.1729218462482613e-05,0.0006926819373586695
25500,0.0002133671299524376,0.002751082699586411
25800,2.0095666536935993e-05,0.0006491441441860007
