iter,cost,mean_rel_alphaD
0,25161.2421875,0.8937343194857836
1000,66.07023620605469,0.014753317410633932
2000,13.810296058654785,0.005653648938353136
3000,2.4306883811950684,0.0032210393831719245
4000,0.4786261320114136,0.002409874702104957
5000,0.19689811766147614,0.0018771981945276345
6000,0.08501391112804413,0.0012378306908862285
7000,0.04879111796617508,0.0009630512535015132
8000,0.03430674970149994,0.0008055144557517204
9000,0.026104597374796867,0.0007010416976731801
10000,0.02174258418381214,0.0006246368129371333
11000,0.018486637622117996,0.0005707952467768749
12000,0.01714678667485714,0.0005630517268623849
13000,0.010917214676737785,0.0004483509965108728
14000,0.006880840286612511,0.000372954329616699
15000,0.0033844192512333393,0.0002598631134580169
16000,0.002333893673494458,0.0002157644385188752
17000,0.008093951269984245,0.00039455837546631617
18000,0.0017054298659786582,0.00017756212690171814
19000,0.005712270736694336,0.00034496681766623967
20000,0.009029128588736057,0.0004461212324927648
21000,0.0012992183910682797,0.00016239753675017498
22000,0.0024178125895559788,0.000214466538543162
23000,0.0020140239503234625,0.00019195089531329754
24000,0.0014368894044309855,0.0001646587193097171
25000,0.00486597279086709,0.0003092325537257733
26000,0.0010074226884171367,0.0001393669053344067
27000,0.005693473387509584,0.0003281168774275862
28000,0.0007728718337602913,0.00011838167500522366
29000,0.0007579142111353576,0.00011936396207156902
30000,0.0006996262818574905,0.00011562454232799076
31000,0.0006700200028717518,0.00011304585507145417
32000,0.0005491272313520312,0.00010009512987159412
33000,0.002889741910621524,0.0002623140123276434
34000,0.0007152384496293962,0.00012122462822101354
35000,0.0021781879477202892,0.0002094275052536015
36000,0.0015715955523774028,0.0001739033524974991
37000,0.0005048526800237596,0.00010051030499908812
38000,0.004998358897864819,0.000269092177174065
39000,0.002406190149486065,0.00020627221208571799
40000,0.0004771944659296423,9.582753392161256e-05
41000,0.0004187947488389909,8.822897745185518e-05
42000,0.00037926167715340853,8.33519984245496e-05
43000,0.00040855593397282064,8.825725290997694e-05
44000,0.00033353359322063625,7.916339231897929e-05
45000,0.0005622244789265096,0.00010110229758778298
46000,0.00027482706354930997,7.186851536539784e-05
47000,0.0039713745936751366,0.0002683370498352801
48000,0.0004332673270255327,9.25728207796447e-05
49000,0.0002696379378903657,7.293858432151076e-05
50000,0.00021865764574613422,6.384737717333122e-05
51000,0.001435170299373567,0.00017803833020856483
52000,0.00036468979669734836,8.704159791013931e-05
53000,0.0009083547629415989,0.00013620597660277651
54000,0.0003313969646114856,7.765563986753924e-05
55000,0.0003368607722222805,8.342646061473958e-05
56000,0.00023108496679924428,6.217235134489491e-05
57000,0.00022613711189478636,6.138648325711431e-05
58000,0.000774901476688683,0.0001274339866775893
59000,0.00020200676226522774,5.6911684238359316e-05
60000,0.0002139733696822077,6.120126064842778e-05
61000,0.00020624574972316623,6.22407885678583e-05
62000,0.00033608361263759434,7.342075996137017e-05
63000,0.0023838027846068144,0.00023624794233898931
64000,0.0001643552677705884,5.1015778450331565e-05
65000,0.00023474302724935114,6.544592530995476e-05
66000,0.0002449938911013305,6.85550593081623e-05
67000,0.00022785227338317782,6.039148461855225e-05
68000,0.00018030108185485005,5.6312237774894845e-05
69000,0.0001359938905807212,4.708473682599592e-05
70000,0.00015198448090814054,5.0886747062011875e-05
71000,0.0002248223463539034,6.569207941632425e-05
72000,0.00021738246141467243,6.713945973630565e-05
73000,0.00011115892266388983,4.211395322796724e-05
74000,0.00016595565830357373,5.8057080971989865e-05
75000,0.00014236223069019616,5.1079887902780214e-05
76000,9.713051258586347e-05,3.9683540443696556e-05
77000,9.436583786737174e-05,3.9446729574111704e-05
78000,0.0004072680021636188,8.962220380282851e-05
79000,0.0002133138186763972,6.502261257202918e-05
80000,0.00013595940254162997,5.125051426082883e-05
81000,8.892219921108335e-05,4.122364874423135e-05
82000,0.0004440477932803333,9.634716213795361e-05
