iter,cost,mean_rel_alphaD
0,29478.142578125,0.9691002121230142
1000,25.303373336791992,0.01888312779430178
2000,7.1508989334106445,0.011960480219506967
3000,5.2579026222229,0.010047361682838771
4000,3.292527437210083,0.007855124272905797
5000,2.030353546142578,0.006420813764537944
6000,0.30134329199790955,0.0025266141674108794
7000,0.1906810998916626,0.0020144040764310824
8000,0.12530194222927094,0.0016112291223583132
9000,0.0805625319480896,0.0012770710634053553
10000,0.051307667046785355,0.0010243766433811797
11000,0.03275678679347038,0.0008318629058486746
12000,0.02061985433101654,0.0006556263695516124
13000,0.014179284684360027,0.000548618460958359
14000,0.010654903948307037,0.00048056521759235566
15000,0.008997746743261814,0.00043536538376341845
16000,0.010538626462221146,0.00044247758289613716
17000,0.007047784980386496,0.00038163262420432177
18000,0.1949063241481781,0.001812465312325941
19000,0.006002252921462059,0.0003514024832925193
20000,0.0062293098308146,0.00035380825284512385
21000,0.005412157159298658,0.00032698719902154934
22000,0.00501763541251421,0.00031485081865749605
23000,0.007810128852725029,0.00038242026259534143
24000,0.005336887203156948,0.00032549149219030123
25000,0.004379644989967346,0.0003001480371792248
26000,0.00411011278629303,0.00028911274077015236
27000,0.003928566817194223,0.00028331224282956963
28000,0.003985358402132988,0.0002808603523767827
29000,0.003641341580078006,0.00027331896537625435
