iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,25.734790802001953,0.3126193538575152,0.6873806090847009,0.0,0.09317820853751732
1000,0.4535306990146637,0.9813123502386817,0.01868766618927038,0.0,0.0020767218944939057
2000,0.4227023422718048,0.991501485137311,0.008498500541508087,0.0,0.0012749541230041752
3000,0.40979450941085815,0.9941209804324551,0.00587901274957234,0.0,0.0011076809207268082
4000,0.4027750492095947,0.9947980331024571,0.005201983661462825,0.0,0.00103275774327398
5000,0.3992372453212738,0.9944156464317175,0.005584348319584264,0.0,0.001058892935188548
6000,0.397845596075058,0.9947896109534728,0.005210421234103224,0.0,0.0009875017505623857
7000,0.3973219394683838,0.994373950263098,0.0056260403609024725,0.0,0.0010076189527707068
8000,0.39666876196861267,0.9942929354969705,0.0057070427853278686,0.0,0.0010239760608604918
9000,0.39622962474823,0.9936272776914479,0.0063727540397856075,0.0,0.001183418831258473
10000,0.3959313631057739,0.9942436921783644,0.005756296060473674,0.0,0.001098836852365695
11000,0.3957386612892151,0.9946538034425737,0.005346211854381869,0.0,0.0009907082266142004
12000,0.39543387293815613,0.9945986598846189,0.005401371910468951,0.0,0.0010777602439769492
13000,0.39557480812072754,0.9939962125435687,0.006003765090081674,0.0,0.0010137661935993383
14000,0.39496758580207825,0.9951614411110976,0.0048385924900057825,0.0,0.000978793364526553
15000,0.3949390649795532,0.99452178983993,0.0054782036751782155,0.0,0.0010921014359003489
16000,0.3947557210922241,0.9953690995276693,0.004630936155800735,0.0,0.0009589896498230168
17000,0.3951127231121063,0.9943182808166343,0.005681692076646601,0.0,0.0009817250479005207
18000,0.39470648765563965,0.9944634431860945,0.005536585128289074,0.0,0.0010945895695649265
19000,0.3950563371181488,0.9936135564180484,0.006386463030851717,0.0,0.0010491095045435932
