iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,152.2779541015625,0.492200457569415,0.5077994923288183,0.0,0.11732258864267048
1000,0.8595806956291199,0.8594216874387324,0.14057833856434315,0.0,0.0077843653359971855
2000,0.6446055769920349,0.8480512658387617,0.15194872260288253,0.0,0.007188058177528551
3000,0.5982667803764343,0.8624198000030088,0.13758016263616402,0.0,0.006576803874135639
4000,0.5669445991516113,0.8902895071276038,0.1097104665891205,0.0,0.005721286814744582
5000,0.5101096034049988,0.9255045354646803,0.07449551565576903,0.0,0.0045551899556736395
6000,0.42363792657852173,0.9678295988794879,0.032170405517297655,0.0,0.0027724998136775115
7000,0.41145792603492737,0.9710071614734703,0.028992845316939003,0.0,0.002568237166147018
8000,0.402645468711853,0.9724449207803685,0.027555053776532987,0.0,0.002462860216810031
9000,0.39553987979888916,0.9736725477685698,0.026327478131595593,0.0,0.0023623552209008887
10000,0.38787177205085754,0.9751801350722027,0.02481987693334451,0.0,0.002271716692417651
11000,0.3577590584754944,0.9712141429452296,0.02878587267404074,0.0,0.002385723632113836
12000,0.27089250087738037,0.9613375397320291,0.03866251527562575,0.0,0.002487149406350175
13000,0.26689112186431885,0.9620468366501478,0.03795321220316726,0.0,0.002472766212307811
14000,0.2649787664413452,0.9623898294180816,0.03761013192014767,0.0,0.002428218345691237
15000,0.2637336254119873,0.9633390030004185,0.03666098287438109,0.0,0.0023999614370261314
16000,0.2628101110458374,0.9639896789048045,0.036010356532286195,0.0,0.0023748605293986377
17000,0.2620271146297455,0.964429490736702,0.035570551914879726,0.0,0.002355437819908761
18000,0.26127687096595764,0.9648932239853624,0.035106772450133154,0.0,0.0023414821951194213
19000,0.26728367805480957,0.9396581521743979,0.060341882669576984,0.0,0.002699948393652198
20000,0.25929901003837585,0.9655292817268081,0.03447075059843361,0.0,0.0023114370887658635
21000,0.25794538855552673,0.9655272413347289,0.03447271533877106,0.0,0.002304297589009024
22000,0.25620269775390625,0.9653984954289628,0.03460146822003142,0.0,0.002289686733576919
23000,0.25392213463783264,0.9657229813386121,0.03427705533887474,0.0,0.002255927389003754
24000,0.2524583637714386,0.965727638344833,0.034272365344181516,0.0,0.002259523921503871
25000,0.25165852904319763,0.9657633665665631,0.0342365964260452,0.0,0.0022646375084304483
26000,0.25144684314727783,0.9634600213626487,0.03654003789902664,0.0,0.002251020535512767
27000,0.251574844121933,0.9612453475119385,0.03875461917032984,0.0,0.002260139717536135
28000,0.2503565549850464,0.9665127565122946,0.03348719512790319,0.0,0.002238796600715328
29000,0.25030019879341125,0.965080409650039,0.03491962755818443,0.0,0.0022196539956263984
