iter,cost,mean_rel_alphaD
0,28207.064453125,0.9487515185207172
1000,24.547277450561523,0.014400541059263297
2000,1.7323977947235107,0.005125368773278936
3000,0.7461113929748535,0.0036976056625811172
4000,0.427104651927948,0.0027909764115011016
5000,0.22240634262561798,0.0020724383599773273
6000,0.13132444024085999,0.0015838451357201556
7000,0.0944754034280777,0.0013304062739031507
8000,0.07152051478624344,0.0011562449755075552
9000,0.06784598529338837,0.0011868003668050703
10000,0.03844388946890831,0.000833173457008815
11000,0.02608628384768963,0.0006981567479868939
12000,0.022206921130418777,0.0006747684478720833
13000,0.020269135013222694,0.000630209253141192
14000,0.008199749514460564,0.0004049685263757468
15000,0.005640246905386448,0.0003526084253003232
16000,0.007775861769914627,0.0004024237413794125
17000,0.003956584259867668,0.0003032623033178923
18000,0.003597988747060299,0.0002893513703731473
19000,0.0031607449054718018,0.00027048613045695786
20000,0.006532290019094944,0.0003648538864762332
21000,0.002687913365662098,0.00024722120769256236
22000,0.0038246125914156437,0.00027808423065782384
23000,0.0026050747837871313,0.00023697966937130693
24000,0.002520772395655513,0.00023592370710175315
25000,0.0021583186462521553,0.00021942896391008158
26000,0.0028133676387369633,0.00023660748651281252
27000,0.004176031798124313,0.0002896643636725726
28000,0.0018845488084480166,0.0002022456283394033
29000,0.0023082385305315256,0.00022075979086937452
