iter,cost,mean_rel_alphaD
0,29845.3046875,0.973091478761568
1000,34.028892517089844,0.014280176442201054
2000,4.052062511444092,0.009368124046142292
3000,2.725355625152588,0.007761611151848523
4000,1.4962966442108154,0.005680649366114349
5000,0.6682587265968323,0.0038182545742693422
6000,0.38093408942222595,0.0029011997766648892
7000,0.27199792861938477,0.002445271634659964
8000,0.17901262640953064,0.0019786782933117974
9000,0.10778606683015823,0.0015375005189657489
10000,0.0662459284067154,0.001161653451256688
11000,0.044293712824583054,0.0009476583480748942
12000,0.03848300129175186,0.0008680723367478003
13000,0.03578765317797661,0.000797990220163365
14000,0.016664797440171242,0.0005760854234945974
15000,0.012910750694572926,0.0005111879932201269
16000,0.010901466012001038,0.00047086075540163906
17000,0.05816224217414856,0.0009193771515511444
18000,0.008806158788502216,0.0004159264892582602
19000,0.008395680226385593,0.0004087586787346597
20000,0.007269254419952631,0.0003712701583973537
21000,0.006548653822392225,0.00034639920142163886
22000,0.005993417464196682,0.00032656646583090307
23000,0.005588560830801725,0.0003178335076398902
24000,0.005251266527920961,0.00030989190892367126
25000,0.004987709224224091,0.00030539087821504854
26000,0.006222655065357685,0.0003486391229067842
27000,0.0057005370035767555,0.0003471299906982459
28000,0.004205540753901005,0.00027877693157761377
29000,0.004222596995532513,0.0002772318073524595
