iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,260.60198974609375,0.3625403804433236,0.6374595610045944,0.0,0.1773962927107791
1000,0.6367922425270081,0.8571204596652383,0.14287952863458678,0.0,0.007033179560682315
2000,0.4094269275665283,0.8232795568058671,0.17672042499654975,0.0,0.006434947020461876
3000,0.3059443235397339,0.817201368272947,0.18279865607978657,0.0,0.00571340667262578
4000,0.2566796839237213,0.8518885567324038,0.14811142875421426,0.0,0.004722114841469367
5000,0.2285768985748291,0.8974983337175257,0.10250165813359674,0.0,0.0037302414061706826
6000,0.20536035299301147,0.9245866560243805,0.07541331676522875,0.0,0.003035466627543122
7000,0.19309565424919128,0.9373312970784269,0.06266874150649422,0.0,0.0026692898041564142
8000,0.18502533435821533,0.9462180393723363,0.053781970694637284,0.0,0.002413813110554426
9000,0.17533136904239655,0.9517212266331381,0.04827876805507667,0.0,0.002223567282868565
10000,0.16589869558811188,0.9529797751299192,0.04702021364247513,0.0,0.0021484936725136355
11000,0.15655238926410675,0.9507266906039785,0.049273282625739656,0.0,0.0021117304409254798
12000,0.14297519624233246,0.9490736904792054,0.05092630626385697,0.0,0.0020174202251127264
13000,0.13878943026065826,0.9491319573618255,0.05086808961046923,0.0,0.001965738885075508
14000,0.13324661552906036,0.9458100616761588,0.054189906871248125,0.0,0.0020477433325171196
15000,0.1299423724412918,0.9417234643133797,0.05827650701783256,0.0,0.0022074592665096695
16000,0.12830711901187897,0.9378922588523723,0.06210772663054429,0.0,0.0021710108007194162
17000,0.12763124704360962,0.9400515201767901,0.05994850536263769,0.0,0.0021395743601686995
18000,0.1274634599685669,0.9407025053285462,0.05929748371157672,0.0,0.0021265268768580555
19000,0.12765978276729584,0.9379879055965593,0.06201213817553028,0.0,0.002132596409607315
20000,0.12734022736549377,0.9409789743516532,0.059021080500764246,0.0,0.002124462607593871
21000,0.12731078267097473,0.9412371036281547,0.05876291100253966,0.0,0.0021366754856072833
22000,0.1272568255662918,0.9408661717990071,0.05913379892719736,0.0,0.0021281955301324933
23000,0.12988881766796112,0.9314725622372068,0.06852745927324945,0.0,0.0024367760788835554
24000,0.12716948986053467,0.9404610859834548,0.059538935986970076,0.0,0.0021383216987989288
25000,0.12710905075073242,0.9399978476330528,0.06000214503998995,0.0,0.0021468498104114347
26000,0.1276954561471939,0.9383665108932298,0.06163351828001107,0.0,0.0022776574071413313
27000,0.12701226770877838,0.9376439011038582,0.06235612822630308,0.0,0.00216436926645807
28000,0.12690195441246033,0.9384684284601454,0.061531619242797826,0.0,0.002187978999874278
29000,0.12686687707901,0.9381904891440953,0.06180948883307423,0.0,0.0021906088514206975
