iter,cost,mean_rel_alphaD
0,28275.451171875,0.9467901578230493
1000,27.74688148498535,0.011653433844500655
2000,3.372584342956543,0.005493665188135737
3000,1.2664300203323364,0.004146342866413407
4000,0.7529061436653137,0.0033749893838626783
5000,0.6002407073974609,0.0029693008144648088
6000,0.46791282296180725,0.0025963224914722248
7000,0.343851238489151,0.0021532878108864247
8000,0.23198747634887695,0.0017543789306595735
9000,0.15284483134746552,0.0014711861116378162
10000,0.10495385527610779,0.0012962096380253517
11000,0.09772660583257675,0.0013638074823875824
12000,0.0531620979309082,0.0009753278818896301
13000,0.039751406759023666,0.0008758174258387787
14000,0.029449960216879845,0.0007716074823453568
15000,0.02140660025179386,0.0006655637412913873
16000,0.019712738692760468,0.0006276859163464912
17000,0.01120522990822792,0.0004658149169960139
18000,0.010967444628477097,0.0004574990859383287
19000,0.010305878706276417,0.00044512856837668316
20000,0.008313288912177086,0.0004132084683507197
21000,0.00931189488619566,0.00042390743232106236
22000,0.05266819894313812,0.0009544474478369804
23000,0.019115468487143517,0.0005809208239637937
24000,0.006150128319859505,0.00036053248386453665
25000,0.006602291017770767,0.0003689116802267246
26000,0.0058121043257415295,0.00034986910740676056
27000,0.006928636226803064,0.00036198141824260547
28000,0.005568993277847767,0.00034434692906333374
29000,0.009508428163826466,0.0004208639351702902
