iter,cost,mean_rel_alphaD
0,30109.107421875,0.9792191292424999
1000,17.37419891357422,0.01703502727780628
2000,8.06486988067627,0.012765852663292061
3000,7.304676055908203,0.011901070637398183
4000,6.774941921234131,0.011607418672885872
5000,4.992880821228027,0.009806358681544607
6000,3.959073066711426,0.008485480026149324
7000,0.7911363244056702,0.0040891430736348785
8000,0.5505364537239075,0.0033348658284862247
9000,0.30253925919532776,0.002504532506062633
10000,0.16246260702610016,0.001788009895071644
11000,0.12942415475845337,0.0015304277434951615
12000,0.08254378288984299,0.0012537412832379035
13000,0.06270762532949448,0.001067918791729094
14000,0.038067661225795746,0.0008996960215533378
15000,0.029074283316731453,0.0007925820729472826
16000,0.022639617323875427,0.0006911625393916227
17000,0.018681520596146584,0.0006287403297580239
18000,0.02200806699693203,0.0006210628480456526
19000,0.020726816728711128,0.0005918806264535394
20000,0.013113833963871002,0.000524566162502486
21000,0.01913648284971714,0.0005670960700249366
22000,0.022592222318053246,0.0005684753126882062
23000,0.022814035415649414,0.0005691117087433348
24000,0.012220228090882301,0.00046728429253216954
25000,0.013862279243767262,0.000493455023678038
26000,0.008432118222117424,0.0004152308183047423
27000,0.008365766145288944,0.00041001378099010633
28000,0.014117040671408176,0.00044921904468948605
29000,0.01324846874922514,0.00043800723609667083
