iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,266.6772155761719,0.14417431797913574,0.855825710629962,0.0,0.4189858842923458
1000,0.20969660580158234,0.9776817212519651,0.022318267644820207,0.0,0.00174545139474306
2000,0.16123877465724945,0.9934113336742278,0.006588662715743403,0.0,0.0008388981052403423
3000,0.13948377966880798,0.9946374152591533,0.005362554277381637,0.0,0.0006904588184143378
4000,0.12712761759757996,0.9947305187079714,0.005269440999649529,0.0,0.0006240052994427365
5000,0.11691231280565262,0.9925788816447926,0.0074211298063212375,0.0,0.0007119843229065219
6000,0.10504624992609024,0.9972435059364558,0.002756477440106152,0.0,0.0004248324901535421
7000,0.09528306871652603,0.99492371259357,0.005076323754501736,0.0,0.0005378685959923471
8000,0.08887451142072678,0.9737890696552427,0.026210909386609502,0.0,0.0010800144654584886
9000,0.07863467186689377,0.994957820925138,0.005042192769097741,0.0,0.0005214981290853805
10000,0.07582548260688782,0.9837673197260837,0.01623263421473493,0.0,0.0008510882366346257
11000,0.07226063311100006,0.9911084605725864,0.008891552315794618,0.0,0.000613976377198206
12000,0.0700804740190506,0.9955088442088607,0.0044911101090660665,0.0,0.00047087967938132903
13000,0.0686095580458641,0.9936160894483744,0.0063839533953191025,0.0,0.0005412939946257443
14000,0.06814270466566086,0.9740096145193741,0.025990431607554768,0.0,0.0011054373703228988
15000,0.06544965505599976,0.9945966215053235,0.005403426964260019,0.0,0.0004734596614257644
16000,0.0638234093785286,0.9976536944535597,0.002346285938200607,0.0,0.00030232054568399215
17000,0.06936860084533691,0.9186765130450623,0.08132352723206153,0.0,0.001679893665671513
18000,0.06180841475725174,0.9966547469588471,0.0033452631648933765,0.0,0.0003603539772851693
19000,0.06159715726971626,0.99014693864073,0.009853059469323631,0.0,0.000582257263597142
20000,0.06033271178603172,0.9943378503046444,0.005662149695355587,0.0,0.0004764323459846558
21000,0.059269413352012634,0.9963974257216148,0.003602571823170215,0.0,0.00036270924763020276
22000,0.0586714893579483,0.9936904695689541,0.006309510589156182,0.0,0.0004949088892085359
23000,0.05860382318496704,0.9882416276702105,0.01175838822162938,0.0,0.0006784110470803974
24000,0.05693913623690605,0.9951707231445119,0.004829263565866114,0.0,0.000433937735113202
25000,0.05588638782501221,0.9971111636082072,0.0028888468071485403,0.0,0.0002947873655355971
26000,0.05545443668961525,0.9961355472618216,0.003864447489936307,0.0,0.00035611859347754325
27000,0.0560162328183651,0.979720541875325,0.02027944565521935,0.0,0.0008792947711852984
28000,0.05463244020938873,0.9877334799653386,0.012266495529510374,0.0,0.0005877384728837311
29000,0.055113643407821655,0.9801376272300921,0.019862387555852002,0.0,0.0008678844734169897
