iter,cost,mean_rel_T12
0,102.29666999480628,9.76498104405648
300,0.16036555731271113,0.05212664659333315
600,0.022824569043850454,0.023931130372723392
900,0.007738748505997187,0.014822635589560103
1200,0.003797521745295378,0.0104674079841335
1500,0.0023656336392410132,0.008236486659333617
1800,0.0016901187942975878,0.006853214509685561
2100,0.0012936626229043222,0.005937160954072438
2400,0.0010254989495784297,0.005282948488044663
2700,0.0008313570786554074,0.004745020019570746
3000,0.0006873464231094689,0.004328930384191696
3300,0.0005804897663421192,0.003968406710926883
3600,0.0005004528572496379,0.0036586366093115954
3900,0.0004389297588211503,0.0033852643331976576
4200,0.000390201299574714,0.0031538200362701187
4500,0.0003505092050164527,0.0029732647162605346
4800,0.000317373060715775,0.002818081617531665
5100,0.00028906537060799153,0.0026887376324055746
5400,0.00026424250078299876,0.0025670049710061725
5700,0.00024193484130697232,0.002450115113208985
6000,0.00022144939411571166,0.0023357591151798615
6300,0.0002023327137191646,0.002226340846435219
6600,0.0001843213083391957,0.0021183642089541528
6900,0.00016727896561261556,0.0020138908047078194
7200,0.00015114139843960345,0.001914220156367718
7500,0.00013637510695140004,0.0018151649781718282
7800,0.00013859589474498986,0.0018555698408685324
8100,0.0001100573615041865,0.001624042649734345
8400,0.00021477422312593915,0.0021964319857137194
8700,0.00017357237759260585,0.001971355300703798
9000,8.292914148481318e-05,0.0013740910236563029
9300,7.665070538463402e-05,0.0013454609614612224
9600,6.936099280084146e-05,0.0012359614856007244
9900,0.000322059756004282,0.0029317093153102504
10200,0.00012641077821462054,0.0018032325165097992
10500,9.764613928041487e-05,0.0014914971420905985
10800,5.250574472764566e-05,0.001084629043790918
11100,0.0001150526259620166,0.0017289053561469277
11400,5.9895428150963286e-05,0.001191355941608399
11700,4.5920245667189534e-05,0.0009625680538745392
12000,3.80875540052334e-05,0.0009166818575775279
12300,8.013476560670221e-05,0.0014427769423385926
12600,3.653766736216942e-05,0.0008936302562829206
12900,3.6913865975152884e-05,0.000914588836212718
13200,9.49410475022173e-05,0.0016302145117525458
13500,0.0002478275990484314,0.002679541284613026
13800,3.69877471017233e-05,0.0008897661366929395
14100,2.398189978679003e-05,0.0007386125657148312
14400,1.7964614712400597e-05,0.0006091727305768704
14700,4.235585212205568e-05,0.0009986093403685234
15000,6.773002474268454e-05,0.0012806456799430179
15300,1.3785902587604647e-05,0.000534586116303272
15600,1.2975155836449158e-05,0.0005171916613218263
15900,1.6607353756680008e-05,0.0006085335531275909
16200,1.5890724189679773e-05,0.0006174862241960442
16500,0.00036969805735734707,0.0035849651545509925
16800,6.589554057633054e-05,0.001231497128336556
17100,1.004394815571497e-05,0.0004696821326265533
17400,1.709782239878376e-05,0.0006450256683569277
17700,7.008417376436424e-05,0.001161345731778443
18000,1.060813350896919e-05,0.00047095417393258523
18300,5.7302672146606414e-05,0.0011754266525604974
18600,3.953457010609186e-05,0.0010108493951232627
18900,9.935799028856688e-06,0.00046577203825767994
19200,5.246931878661796e-05,0.001135281838398953
19500,7.410312328763861e-05,0.0011200673312317853
19800,5.398118007938055e-06,0.00032544436760285786
20100,1.1992025451713995e-05,0.0005397101880268865
20400,7.066676143093089e-06,0.0003891708819227126
20700,7.818602658099384e-06,0.00041506069749676865
21000,9.94321457098932e-05,0.0016562776050691765
21300,5.478645864544373e-06,0.00034588983201023013
21600,4.649724120176664e-06,0.00031699605670154857
21900,6.266621433659006e-06,0.0003525470284978529
22200,4.694459781308386e-06,0.00033611250332673935
22500,9.776038724553124e-05,0.0015971115122654245
22800,5.745102792032004e-06,0.0003762571489767355
23100,3.3649513409849177e-06,0.00024931374391459776
23400,0.00015827080329352113,0.0019958015641654914
23700,3.505093528403093e-05,0.0010060094283938343
24000,4.619651402935337e-05,0.0010164515998181529
24300,2.87721164909988e-06,0.00022974567843904177
24600,2.8207381447626374e-06,0.00023120945146389458
24900,4.094281449893824e-06,0.0002683661077629528
25200,0.00010794714484898276,0.0015877418087983709
25500,3.512688103823752e-06,0.00027836354418165054
25800,3.203756867585066e-05,0.000980786212750895
26100,4.497560030495392e-06,0.0003035017275753228
26400,1.3647070426647698e-05,0.0006507904980281613
26700,8.109941395379327e-06,0.0003901942055348927
27000,2.4520074499862778e-06,0.00021723191195678629
27300,3.5877649133817627e-06,0.00028658726859523176
27600,4.227595766216682e-06,0.0003329763072107287
27900,9.191764857654961e-06,0.00046696658711431954
28200,1.4908035320770597e-05,0.0005623605654361127
28500,5.357180458201613e-05,0.0011622500500805834
28800,2.027344097342088e-06,0.0001925330597200818
29100,8.373692343242542e-06,0.0004212614167765523
29400,1.5614032693122304e-06,0.0001631709493056104
29700,1.7807426231799668e-06,0.00018851176552753344
30000,0.00029395187068379316,0.0032247402849156555
30300,2.15366010560199e-05,0.000697272856215625
30600,2.2916874453385164e-06,0.00022658611212161386
30900,1.3466818169979836e-06,0.00015324622720417038
31200,1.3228637969373737e-06,0.0001517662254357112
31500,1.958903965905231e-06,0.00021290251106970378
31800,5.772482519463262e-05,0.0012924655342231874
32100,1.838908331767093e-05,0.0006740191115474499
32400,2.2225614593560206e-05,0.0007980004311593383
32700,1.1559827752641465e-06,0.00014183858439215764
33000,1.3688115966217627e-06,0.00016443974040629975
33300,1.103885050254114e-06,0.0001400588599143187
33600,1.0961885463141702e-06,0.0001401477938086663
33900,1.5693798081420388e-05,0.0006171378497703656
34200,1.6541532633719162e-06,0.00017981782004209207
34500,7.332735227143058e-06,0.00039996572814608093
34800,1.4748210594002098e-06,0.00017618643803854947
35100,0.00020978558965552085,0.0025410349564274778
35400,3.890079461176149e-06,0.0002963551212736365
35700,2.6263818654158612e-05,0.0008318893419540003
36000,1.752438950395089e-05,0.0006442262557723126
36300,2.93945461068741e-06,0.0002601525690124177
36600,2.908556365636017e-06,0.0002726695006716417
36900,1.0308388362740221e-06,0.00013999305795035799
37200,6.157886839568765e-06,0.000376769499552959
37500,9.766236799320381e-07,0.00013985067449333896
37800,1.2989971068619116e-06,0.0001711202029642637
38100,7.677051976742494e-07,0.00011754729476031538
38400,7.377816937621314e-06,0.0004048002372959862
38700,1.0617877295700892e-06,0.00014923272278684699
39000,8.310859650634247e-06,0.00045663311956215056
39300,2.9010799576460092e-06,0.00026516319413576954
39600,8.170122014108752e-06,0.0004445592241107917
39900,2.1991772574678655e-06,0.0002187423315325272
40200,1.7260109761953661e-06,0.00020922797706007942
40500,4.081286196211599e-06,0.00032352153262705125
40800,6.48894623965864e-07,0.00011258243292269414
41100,1.897108063180635e-05,0.0006680551233051576
41400,9.118701633496137e-07,0.00014319671551312336
41700,6.898155639360461e-07,0.00011948573874914851
42000,5.5771950213897395e-06,0.000404874283479018
42300,1.1252254072670272e-05,0.000552995407059509
42600,7.675750616863457e-06,0.00043852735761439656
42900,3.818711142070309e-06,0.00030888525420972186
43200,1.8487343185901505e-06,0.00021483260127205892
43500,5.267697911206054e-07,9.820073184842443e-05
43800,9.97170645728738e-07,0.00014750613220019667
44100,6.839508250012841e-07,0.00011504584706512847
44400,1.001845034421403e-06,0.00014584914008792193
44700,5.100943022701763e-07,9.829053835748741e-05
45000,1.4616374605485394e-06,0.0001759219113276605
45300,4.969913575598674e-07,9.460954282454821e-05
45600,1.4321409921032288e-06,0.00018478692583837695
45900,9.773331543166052e-07,0.00014672712830874384
46200,4.676639973460954e-06,0.00032157675352776293
46500,4.4803791292655497e-07,8.910825159034112e-05
46800,6.897990908224798e-07,0.0001251559964157989
47100,4.7565798889392265e-07,9.465934535513992e-05
47400,6.26904194401137e-07,0.00011338204337797746
47700,4.3288946038944765e-07,8.765035460576516e-05
48000,8.806640688908543e-06,0.0005419117111518457
48300,8.993073726967753e-07,0.00014001498410979896
48600,7.906991684572794e-07,0.00013450565690443315
48900,5.014193440228134e-07,0.00010364216793068935
49200,4.622680825522544e-07,9.610812769875803e-05
49500,4.5612499868877957e-07,9.683002926154819e-05
49800,1.0613062838159262e-06,0.00016767817694404415
50100,4.700874640004412e-07,0.00010033434492884686
50400,6.157177649698328e-07,0.00011866632604855512
