iter,cost,mean_rel_alphaD
0,28584.89453125,0.9558355400681484
1000,40.02370071411133,0.009760655283183971
2000,6.44103479385376,0.0043359684890896125
3000,0.9445902109146118,0.00290952900264595
4000,0.31943222880363464,0.0023240027979838577
5000,0.1924610286951065,0.0018783832119592643
6000,0.09928232431411743,0.0014159992628833358
7000,0.06410834938287735,0.0011137744446044003
8000,0.047603391110897064,0.0009519335146940859
9000,0.036394327878952026,0.000819944845044521
10000,0.03379513695836067,0.0007848926726195807
11000,0.03292277827858925,0.0007817089442640275
12000,0.016322476789355278,0.0005437505436804141
13000,0.011889126151800156,0.00046348305926765024
14000,0.008974939584732056,0.00039157816610893705
15000,0.008482161909341812,0.00040305080061786146
16000,0.021721815690398216,0.0006495722087382636
17000,0.0026675849221646786,0.0002459682208221899
18000,0.0024437399115413427,0.0002233006701411641
19000,0.0017622188897803426,0.00018746025616869647
20000,0.002712925896048546,0.00024405661678108308
21000,0.007127788383513689,0.00039107239614629287
22000,0.0011233146069571376,0.0001478666810531664
23000,0.0013888126704841852,0.00017090686350397058
24000,0.0024038057308644056,0.00020471918902494548
25000,0.0008114574011415243,0.00012830421070873807
26000,0.0034427258651703596,0.0002650785431923062
27000,0.0010948741110041738,0.00014036093142760455
28000,0.0015148645034059882,0.00017336578372247714
29000,0.0006467224447987974,0.00011024357484627638
