iter,cost,mean_rel_alphaD
0,29144.013671875,0.960592365986631
1000,20.284637451171875,0.011115825791863215
2000,0.9238569140434265,0.0035462225879362157
3000,0.40000951290130615,0.0027694441398502458
4000,0.263290673494339,0.002154746491752655
5000,0.15267734229564667,0.0016059812484415707
6000,0.10824508965015411,0.0013815084365179343
7000,0.08506310731172562,0.0012390759641236495
8000,0.06745675206184387,0.0010873251471514268
9000,0.05497584119439125,0.0009726494066708697
10000,0.04467165470123291,0.0008716640615194595
11000,0.03549177199602127,0.0007783897648346286
12000,0.027545204386115074,0.0006923645710486372
13000,0.02098407782614231,0.0006078812918384106
14000,0.015139161609113216,0.0005143965741405744
15000,0.016790909692645073,0.0005534120673041709
16000,0.02314206212759018,0.0007156846715502845
17000,0.0060455151833593845,0.0003313287769699945
18000,0.004763470962643623,0.0002979602707051196
19000,0.012593650259077549,0.0004741653685643109
20000,0.0030583874322474003,0.00024328084446341013
21000,0.023452889174222946,0.0007161899935662684
22000,0.0036266481038182974,0.00029066025797972676
23000,0.0022614800836890936,0.0002201248978528029
24000,0.003452079137787223,0.0002880911912145373
25000,0.0018751871539279819,0.00020376481223837212
26000,0.0018134391866624355,0.00019892874634761323
27000,0.001975182443857193,0.00020277823548328817
28000,0.0016467301174998283,0.00019022300732059029
29000,0.0019282776629552245,0.00020825426958329333
