iter,cost,mean_rel_alphaD
0,28574.943359375,0.9518397522856613
1000,23.173622131347656,0.011550140942940438
2000,1.6998080015182495,0.004470971244814843
3000,0.5757734179496765,0.0033244664481221968
4000,0.3934272229671478,0.002705195559884067
5000,0.2954840064048767,0.0023379310433452195
6000,0.23470333218574524,0.002075559089541992
7000,0.18765822052955627,0.0018326315349332003
8000,0.14281891286373138,0.0015197531028626663
9000,0.0464373454451561,0.0009651310862801099
10000,0.024514781311154366,0.0007035656545373791
11000,0.017456963658332825,0.000594203332103189
12000,0.011955637484788895,0.0004868999522097344
13000,0.007558996789157391,0.00038933748861354764
14000,0.004204802680760622,0.000287346393638257
15000,0.002993114059790969,0.0002440106866984021
16000,0.011591914109885693,0.00044257165599754085
17000,0.006206355057656765,0.00033390820898564227
18000,0.017754824832081795,0.0005721081054654144
19000,0.006301522720605135,0.00034350100820108214
20000,0.010641638189554214,0.00043640000120504516
21000,0.0014191953232511878,0.00016577874842797332
22000,0.0011015841737389565,0.00014639538705994582
23000,0.0014328458346426487,0.00017174380570165023
24000,0.014643234200775623,0.0005365999452985091
25000,0.0035078702494502068,0.00025470566261840983
26000,0.0009267082205042243,0.0001338047171905273
27000,0.003379406640306115,0.0002706392863654371
28000,0.03406912088394165,0.0008434625887951307
29000,0.0013010414550080895,0.00016365663010819127
