iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,558.77001953125,0.07570037312307917,0.9242996746655994,0.0,0.3283822286983774
1000,0.9790314435958862,0.8543665423025356,0.14563344247715523,0.0,0.009164675311877278
2000,0.45283591747283936,0.9033909430765509,0.09660904047029178,0.0,0.005073068039803106
3000,0.339941143989563,0.9340172806248209,0.06598271937517906,0.0,0.003642036463155924
4000,0.23011185228824615,0.9395771228123344,0.060422901471227704,0.0,0.0029818815965745793
5000,0.14109911024570465,0.9309084453576465,0.06909153484089821,0.0,0.002547157174099393
6000,0.1020430326461792,0.9248697282356638,0.07513029914462517,0.0,0.002237698859879708
7000,0.07929722219705582,0.921365339943943,0.07863467767311627,0.0,0.002004680561051272
8000,0.06616204977035522,0.9258922739782796,0.07410769083075454,0.0,0.001752317796130292
9000,0.051994916051626205,0.9290737112871356,0.07092627975696408,0.0,0.0014927470451125914
10000,0.044353194534778595,0.9310439216628297,0.06895603634143208,0.0,0.0013575346952188672
11000,0.03829652816057205,0.9350361366463084,0.06496385119433129,0.0,0.0012137183621885753
12000,0.03640672564506531,0.9141458750645666,0.0858541697022856,0.0,0.0013124924723398814
13000,0.031092878431081772,0.9420505003875309,0.057949473403661994,0.0,0.0010141952862513896
14000,0.02971094660460949,0.9389629816870388,0.06103701439469754,0.0,0.0010570722677949458
15000,0.02791816182434559,0.9443799688680263,0.055620051981362446,0.0,0.0009172570716245883
16000,0.026913145557045937,0.9443422104889062,0.055657780859907184,0.0,0.0008783718079351767
17000,0.026541175320744514,0.9426099106720841,0.057390076169268625,0.0,0.000940772369362235
18000,0.025745512917637825,0.9472324480573276,0.0527675428991297,0.0,0.0008059480614989492
19000,0.025763552635908127,0.945644867132042,0.05435513286795797,0.0,0.0008641427701897041
20000,0.025579316541552544,0.9299059455576073,0.07009408174929627,0.0,0.0008717385651898229
21000,0.02511630393564701,0.9490533856147185,0.05094661902033141,0.0,0.0008072069806954005
22000,0.024835340678691864,0.9494965714599428,0.05050343791503004,0.0,0.0008030522276674234
23000,0.02453320473432541,0.9498259227506392,0.05017411521107778,0.0,0.0007792568040762417
24000,0.027330677956342697,0.8920412298850559,0.10795879567200975,0.0,0.0012599390861798088
25000,0.023797757923603058,0.9418200415080269,0.05817997316755586,0.0,0.000780417628076965
26000,0.02553175389766693,0.9132401846146304,0.08675985186240047,0.0,0.0010852175517537782
27000,0.0232730433344841,0.9484462112493217,0.05155376874206659,0.0,0.0007522129068786916
28000,0.023077160120010376,0.9479723726368615,0.052027652586199104,0.0,0.0007421114004710809
29000,0.022911950945854187,0.9476755907765049,0.05232441938546886,0.0,0.0007365106781835568
