# Re(EQRPA)	Im(Strength)
0.000000e+00	2.972351e-03
1.500000e-01	3.502383e-03
3.000000e-01	4.102666e-03
4.500000e-01	4.796465e-03
6.000000e-01	5.577512e-03
7.500000e-01	6.470453e-03
9.000000e-01	7.495747e-03
1.050000e+00	8.679531e-03
1.200000e+00	1.006749e-02
1.350000e+00	1.168894e-02
1.500000e+00	1.361085e-02
1.650000e+00	1.591537e-02
1.800000e+00	1.871596e-02
1.950000e+00	2.217301e-02
2.100000e+00	2.656282e-02
2.250000e+00	3.221922e-02
2.400000e+00	3.972207e-02
2.550000e+00	5.009467e-02
2.700000e+00	6.504250e-02
2.850000e+00	8.786575e-02
3.000000e+00	1.253901e-01
3.150000e+00	1.926820e-01
3.300000e+00	3.230742e-01
3.450000e+00	5.542630e-01
3.600000e+00	6.988793e-01
3.750000e+00	5.167230e-01
3.900000e+00	3.487706e-01
4.050000e+00	2.925857e-01
4.200000e+00	3.206702e-01
4.350000e+00	4.442076e-01
4.500000e+00	7.306161e-01
4.650000e+00	1.189440e+00
4.800000e+00	1.224721e+00
4.950000e+00	7.539286e-01
5.100000e+00	4.245793e-01
5.250000e+00	2.580649e-01
5.400000e+00	1.707859e-01
5.550000e+00	1.209791e-01
5.700000e+00	9.028555e-02
5.850000e+00	7.017511e-02
6.000000e+00	5.633576e-02
6.150000e+00	4.644390e-02
6.300000e+00	3.915714e-02
6.450000e+00	3.366206e-02
6.600000e+00	2.944407e-02
6.750000e+00	2.615697e-02
6.900000e+00	2.359368e-02
7.050000e+00	2.159076e-02
7.200000e+00	2.004402e-02
7.350000e+00	1.887794e-02
7.500000e+00	1.806806e-02
7.650000e+00	1.761715e-02
7.800000e+00	1.750267e-02
7.950000e+00	1.788105e-02
8.100000e+00	1.882660e-02
8.250000e+00	2.070308e-02
8.400000e+00	2.418888e-02
8.550000e+00	3.080784e-02
8.700000e+00	4.406029e-02
8.850000e+00	6.946836e-02
9.000000e+00	9.434178e-02
9.150000e+00	7.689043e-02
9.300000e+00	4.999901e-02
9.450000e+00	3.583230e-02
9.600000e+00	2.968814e-02
9.750000e+00	2.775249e-02
9.900000e+00	2.859677e-02
1.005000e+01	3.222714e-02
1.020000e+01	3.993100e-02
1.035000e+01	5.530874e-02
1.050000e+01	8.539114e-02
1.065000e+01	1.261525e-01
1.080000e+01	1.311721e-01
1.095000e+01	1.200005e-01
1.110000e+01	1.050229e-01
1.125000e+01	8.820041e-02
1.140000e+01	9.397749e-02
1.155000e+01	1.292950e-01
1.170000e+01	1.701724e-01
1.185000e+01	1.388727e-01
1.200000e+01	8.819625e-02
1.215000e+01	6.042750e-02
1.230000e+01	4.716444e-02
1.245000e+01	4.096020e-02
1.260000e+01	3.854361e-02
1.275000e+01	3.853901e-02
1.290000e+01	4.044935e-02
1.305000e+01	4.452116e-02
1.320000e+01	5.039765e-02
1.335000e+01	5.549926e-02
1.350000e+01	6.199556e-02
1.365000e+01	7.298859e-02
1.380000e+01	9.049204e-02
1.395000e+01	1.187838e-01
1.410000e+01	1.676533e-01
1.425000e+01	2.585353e-01
1.440000e+01	4.145787e-01
1.455000e+01	5.182872e-01
1.470000e+01	4.425669e-01
1.485000e+01	4.065607e-01
1.500000e+01	4.880916e-01
1.515000e+01	7.301566e-01
1.530000e+01	1.253706e+00
1.545000e+01	1.985515e+00
1.560000e+01	1.850594e+00
1.575000e+01	1.092038e+00
1.590000e+01	6.161798e-01
1.605000e+01	3.772488e-01
1.620000e+01	2.507863e-01
1.635000e+01	1.779449e-01
1.650000e+01	1.327550e-01
1.665000e+01	1.029686e-01
1.680000e+01	8.242846e-02
1.695000e+01	6.776554e-02
1.710000e+01	5.705683e-02
1.725000e+01	4.921290e-02
1.740000e+01	4.370650e-02
1.755000e+01	4.055116e-02
1.770000e+01	3.992966e-02
1.785000e+01	3.863634e-02
1.800000e+01	3.383585e-02
1.815000e+01	3.085972e-02
1.830000e+01	3.157142e-02
1.845000e+01	3.389530e-02
1.860000e+01	2.987253e-02
1.875000e+01	2.348821e-02
1.890000e+01	1.952021e-02
1.905000e+01	1.724774e-02
1.920000e+01	1.590009e-02
1.935000e+01	1.516525e-02
1.950000e+01	1.497851e-02
1.965000e+01	1.546638e-02
1.980000e+01	1.702511e-02
1.995000e+01	2.064245e-02
2.010000e+01	2.851897e-02
2.025000e+01	4.281383e-02
2.040000e+01	4.975943e-02
2.055000e+01	3.579904e-02
2.070000e+01	2.330888e-02
2.085000e+01	1.695554e-02
2.100000e+01	1.395487e-02
2.115000e+01	1.296965e-02
2.130000e+01	1.347324e-02
2.145000e+01	1.347302e-02
2.160000e+01	1.141456e-02
2.175000e+01	9.901767e-03
2.190000e+01	9.174910e-03
2.205000e+01	8.343940e-03
2.220000e+01	7.653460e-03
2.235000e+01	7.277592e-03
2.250000e+01	7.116135e-03
2.265000e+01	7.115779e-03
2.280000e+01	7.274851e-03
2.295000e+01	7.627589e-03
2.310000e+01	8.288572e-03
2.325000e+01	9.455494e-03
2.340000e+01	1.121977e-02
2.355000e+01	1.344975e-02
2.370000e+01	1.576036e-02
2.385000e+01	1.787837e-02
2.400000e+01	1.738161e-02
2.415000e+01	1.660469e-02
2.430000e+01	1.788855e-02
2.445000e+01	2.157735e-02
2.460000e+01	2.868603e-02
2.475000e+01	4.210823e-02
2.490000e+01	6.864293e-02
2.505000e+01	1.179125e-01
2.520000e+01	1.606237e-01
2.535000e+01	1.321484e-01
2.550000e+01	9.725586e-02
2.565000e+01	7.898922e-02
2.580000e+01	7.658525e-02
2.595000e+01	7.010786e-02
2.610000e+01	4.867312e-02
2.625000e+01	3.453683e-02
2.640000e+01	2.847999e-02
2.655000e+01	2.467805e-02
2.670000e+01	2.271374e-02
2.685000e+01	2.063140e-02
2.700000e+01	1.770342e-02
2.715000e+01	1.524316e-02
2.730000e+01	1.255049e-02
2.745000e+01	1.149786e-02
2.760000e+01	1.230790e-02
2.775000e+01	1.314858e-02
2.790000e+01	1.152444e-02
2.805000e+01	9.844028e-03
2.820000e+01	9.352745e-03
2.835000e+01	1.016886e-02
2.850000e+01	1.230461e-02
2.865000e+01	1.699729e-02
2.880000e+01	2.377317e-02
2.895000e+01	2.521286e-02
2.910000e+01	2.246526e-02
2.925000e+01	1.873252e-02
2.940000e+01	1.416802e-02
2.955000e+01	1.154106e-02
2.970000e+01	1.112982e-02
2.985000e+01	1.168630e-02
3.000000e+01	1.274070e-02
