iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,25.643951416015625,0.31277300485183285,0.6872269579591123,0.0,0.09293857826000548
1000,0.4539667069911957,0.9826338847714391,0.017366111125517354,0.0,0.0020378046549024875
2000,0.42094430327415466,0.9920860470781824,0.007913950709357263,0.0,0.0011746716345155182
3000,0.4076651334762573,0.9947967581189581,0.005203233885192542,0.0,0.0009635163733171786
4000,0.40227919816970825,0.9950257255570166,0.004974280809549386,0.0,0.001021201020106844
5000,0.4001665413379669,0.9945833734566308,0.005416596287982426,0.0,0.001096730037851308
6000,0.39955827593803406,0.9919839343039294,0.008016067444230982,0.0,0.0013319265560829392
7000,0.3980928957462311,0.9938653732981548,0.00613462143805921,0.0,0.0011657519515367069
8000,0.39744532108306885,0.9927096864949236,0.007290341624342797,0.0,0.0012561390015245959
9000,0.39751532673835754,0.992004363941375,0.007995606772880798,0.0,0.0012933019131339308
10000,0.39696216583251953,0.9908485387211858,0.009151454826972397,0.0,0.0014007313670291847
11000,0.3961372673511505,0.9919276481830155,0.008072371800567267,0.0,0.0013138192707947338
12000,0.39675456285476685,0.9895307354369913,0.01046929977328712,0.0,0.0015005341409468718
13000,0.3952111005783081,0.9936324964082875,0.006367488863466968,0.0,0.0011920285579629913
14000,0.3950510323047638,0.9932021762993812,0.006797840202937405,0.0,0.0012117929726598127
15000,0.39520177245140076,0.9933333438907889,0.006666650806917637,0.0,0.0011526765698242924
16000,0.39461439847946167,0.9940266875874458,0.005973309462450973,0.0,0.00113869071509279
17000,0.39526641368865967,0.9928649304000471,0.007135104942795489,0.0,0.001173779130869545
18000,0.3946557641029358,0.9933574225313292,0.0066426063766523566,0.0,0.0012366491020020967
19000,0.39415207505226135,0.9942259485787698,0.005774049058379353,0.0,0.0010937859237755603
