iter,cost,mean_rel_T12
0,113.87316005240714,11.32762235093159
300,0.2121233034438738,0.059118326250743765
600,0.04296482721776127,0.028548217927123164
900,0.013238459596448097,0.016082042055715867
1200,0.006331006181898288,0.01224654695859074
1500,0.0036276155535303355,0.009767606896886162
1800,0.002270821279537543,0.00803007051786563
2100,0.001560602139084582,0.006768584974711668
2400,0.001156099553980481,0.0057696757486200255
2700,0.0009076004857443283,0.0050594644099321694
3000,0.0007448262961190899,0.004537764702369017
3300,0.0006322295726387027,0.004158586794301282
3600,0.0005490043266183678,0.003869398187095807
3900,0.0004860192908572763,0.0036272336762829633
4200,0.0004352858188765334,0.0034180341915540278
4500,0.0003937330789400067,0.0032345993317697054
4800,0.0003545149167986546,0.0030638781283187765
5100,0.0003205149292198664,0.0029070655439513127
5400,0.00028996456564839046,0.0027444918370268735
5700,0.00026162537360280486,0.0026020521898939184
6000,0.00023575187982815494,0.0024565688401063206
6300,0.00021299345269796746,0.002324444012610886
6600,0.00019250557047531877,0.002196335825099757
6900,0.0001730966423257787,0.0020649169175590166
7200,0.00015520727857749284,0.0019361369604324991
7500,0.00014077429847374827,0.0018286803747391966
7800,0.00015246225212239514,0.0020065694380406434
8100,0.00022186621822003946,0.0024500815669419884
8400,0.0001348555633786233,0.001785286520391022
8700,0.00014989424031565165,0.0020114227051476782
9000,9.821233710404772e-05,0.0015387004439511894
9300,8.546153200841947e-05,0.001478242156792549
9600,6.600545277208027e-05,0.0012075796252008519
9900,0.0001338891346520529,0.00179013212778478
10200,0.00010648749145376177,0.001648942109551832
10500,0.0001080817937690834,0.0015619281100134933
10800,3.098947739121993e-05,0.0008133195489259412
11100,4.958204778302316e-05,0.0011414721523778737
11400,4.217371262994506e-05,0.001026390363233201
11700,3.0996928879038885e-05,0.0008303589521576507
12000,7.85092446031859e-05,0.0014789856074343155
12300,3.292217505975624e-05,0.0008773962963135494
12600,3.166573670419137e-05,0.0009406868981155471
12900,5.432472467132118e-05,0.0012593442150575771
13200,5.064674108192049e-05,0.001145815289159267
13500,8.381920006239187e-06,0.0004356197666953172
13800,7.851759644240374e-06,0.00043508845122349984
14100,4.156696636294377e-05,0.0010173664832271256
14400,1.8863430752523256e-05,0.0007150965370109333
14700,5.735104884456926e-06,0.00035742854993317416
15000,3.088569193316281e-05,0.0009338082713244955
15300,8.565471520520596e-06,0.00045814803863923555
15600,1.691368248743267e-05,0.0006612535873870323
15900,4.156150716919312e-06,0.00030095936845481316
16200,1.992966852400042e-05,0.0007297014991950002
16500,4.414020368407964e-06,0.00031842582850257763
16800,0.000756230367499784,0.003923681930204823
17100,1.1056772634117444e-05,0.0005463249093413037
17400,3.34997694388186e-06,0.00027071986465802605
17700,3.34859971367077e-06,0.00027841758296161544
18000,2.962047600412575e-05,0.0008762659321694869
18300,0.0001083207022886316,0.001945590146562748
18600,3.0661885051012858e-06,0.00025775173301562603
18900,1.7162293251658924e-05,0.0006837410165835796
19200,5.242326832129791e-06,0.00034569456100753563
19500,2.02768962320438e-05,0.0007635522652167832
19800,8.09038810865326e-06,0.0004450627843305022
20100,3.0042092012094067e-06,0.00026653833147677943
20400,6.235083705862464e-05,0.0012046549754742481
20700,1.1451432090231382e-05,0.000582478555832195
21000,6.729734092686855e-06,0.0004073283138288081
21300,2.1143666777597184e-06,0.00021772773332840754
21600,5.085466724752335e-06,0.00036098520896984173
21900,6.366851947267831e-06,0.00042091276852661063
22200,1.8611150446887883e-06,0.00020431000193989914
22500,3.810403711096684e-05,0.0010427541469626301
22800,7.74721575683515e-06,0.000456643435336858
23100,6.122634232396912e-05,0.0012582504057485533
23400,6.99066929940706e-06,0.00041479973541791313
23700,2.3866287600212447e-06,0.000246694933199518
24000,1.4226534725540989e-05,0.0006247918034999044
24300,3.7073495982952712e-06,0.00030030706833865313
24600,4.644293045494689e-06,0.00035506320736714003
24900,8.940085201405e-05,0.0013748006903625024
25200,2.0974157896275684e-06,0.00022475826964949547
25500,1.5196910164866268e-06,0.00019231786692102662
25800,0.00020672961820710064,0.002178388701742013
26100,5.787719956276811e-05,0.001193507879808492
26400,1.1006923750649564e-05,0.0005150280787004753
26700,4.08830313843498e-06,0.0003121819738375316
27000,4.4058206977832054e-05,0.0012156184416578259
27300,4.186603704924534e-05,0.0011194746661978088
27600,6.344571937597522e-05,0.0013641421110729282
27900,1.5517900981389356e-06,0.00018276169527580487
28200,1.0702412644641066e-06,0.00015430791703916808
28500,1.09861592717156e-06,0.00015640725561466177
28800,1.0264780269596034e-06,0.0001479036808080148
29100,9.836553545431055e-07,0.00014392285600789656
29400,4.33237718447038e-06,0.0003483191970445633
29700,1.4974885497982834e-06,0.0001873085628422397
30000,6.028935501702756e-06,0.0004174102346119115
30300,3.37317329761604e-06,0.00026210040825173496
30600,2.715433090781275e-06,0.0002655168504101622
30900,1.3459853002677547e-06,0.00017942012413004054
31200,9.115793518051414e-07,0.000142010172960665
31500,8.797446486727098e-07,0.00013998435799382686
31800,5.385178948047871e-06,0.0003664303609676207
32100,2.8112983043407083e-06,0.00027411942893456893
32400,8.876766516870582e-07,0.00014279952216819544
32700,4.1938862538343576e-05,0.0010280760644052504
33000,0.00036656879182574197,0.0029156705015676177
33300,1.3952645504336025e-05,0.0006228438914865667
33600,1.9751427686002154e-05,0.0007155787838049057
33900,8.720572945904167e-06,0.000463279734557494
