iter,cost,mean_rel_alphaD
0,29108.857421875,0.9652656893460229
1000,42.709388732910156,0.010354155620441329
2000,7.345584869384766,0.0047041245086147454
3000,1.0620278120040894,0.0029271716159689977
4000,0.2695249915122986,0.002083817450415867
5000,0.13341116905212402,0.0015925502050314416
6000,0.08264914155006409,0.0012576202746267388
7000,0.058578312397003174,0.001038560885534565
8000,0.04449567571282387,0.000919235578709481
9000,0.030051235109567642,0.0007399110037810571
10000,0.021860023960471153,0.0006308234997549376
11000,0.03389182314276695,0.0007986908178091663
12000,0.025977710261940956,0.0007055859221260474
13000,0.11513849347829819,0.0015841358081870227
14000,0.006847265176475048,0.0003402686379058783
15000,0.004307190887629986,0.00027411972495177333
16000,0.006158601026982069,0.0003162910385749479
17000,0.00870174914598465,0.00038893572229514457
18000,0.002398362383246422,0.0002182007302036157
19000,0.01990385167300701,0.000511629867474279
20000,0.01968197710812092,0.0006117525946132827
21000,0.020774375647306442,0.0006490129513511854
22000,0.0009210517164319754,0.0001353748308690911
23000,0.0009636759641580284,0.00013715232555281195
24000,0.006135800387710333,0.00031996281352092843
25000,0.0006207979749888182,0.0001082313984576005
26000,0.0013413096312433481,0.00016209382540585525
27000,0.0017445820849388838,0.00018122439559049286
28000,0.0012076736893504858,0.00016022340068615795
29000,0.0005534389056265354,0.00010276079827543638
