iter,cost,mean_rel_alphaD
0,28904.14453125,0.9634354625466931
1000,35.29491424560547,0.010664243232712192
2000,4.344807147979736,0.0041864043766019175
3000,0.6601597666740417,0.0030575262016904535
4000,0.32058313488960266,0.0024555456224272976
5000,0.18068170547485352,0.0017140462481973098
6000,0.10232743620872498,0.0013367503551055693
7000,0.0710778534412384,0.001111502002250107
8000,0.053134985268116,0.0009677801992597459
9000,0.03612428903579712,0.0008114126284969618
10000,0.02476613223552704,0.000677572370540177
11000,0.018426453694701195,0.0005872150482980008
12000,0.013144425116479397,0.000498084750081617
13000,0.011050391010940075,0.0004663436586674434
14000,0.005528649780899286,0.0003401390769246207
15000,0.003882043296471238,0.0002886384090283443
16000,0.00841793604195118,0.00043269132220013075
17000,0.03276466578245163,0.0008673222777614093
18000,0.002299162093549967,0.00021204876057096908
19000,0.0022162715904414654,0.00021100223537611604
20000,0.001698243198916316,0.00019013471879431433
21000,0.0013846703805029392,0.00017073443086175127
22000,0.009807085618376732,0.0004712449714994916
23000,0.009667275473475456,0.00044572518651515126
24000,0.0023141647689044476,0.00021583729559788441
25000,0.00701600918546319,0.00037927164792090723
26000,0.006799175404012203,0.0003786846058133658
27000,0.0011087118182331324,0.00015759917159598595
28000,0.006178550887852907,0.0003441417632411235
29000,0.0008646975620649755,0.00013040112899112801
