iter,cost,mean_rel_alphaD
0,28106.330078125,0.9481720782675042
1000,35.93153381347656,0.010653123408277093
2000,4.780798435211182,0.0041075882805289236
3000,0.5932557582855225,0.002237212477248997
4000,0.1746634840965271,0.00167520916083121
5000,0.12216737121343613,0.0014548946117597258
6000,0.09496507048606873,0.0013079271922108921
7000,0.0706351101398468,0.001122117966854022
8000,0.04796522483229637,0.000907908855157228
9000,0.03176436573266983,0.0007180520833083683
10000,0.02260618843138218,0.0006342831631968228
11000,0.017078738659620285,0.0005515087272302439
12000,0.013780537061393261,0.0004893471572275293
13000,0.011405782774090767,0.00046242601506089887
14000,0.006808134727180004,0.0003604998871502236
15000,0.004200062248855829,0.00027531480100329356
16000,0.0031877895817160606,0.00024383254784027546
17000,0.0024556254502385855,0.0002101664887614699
18000,0.018822524696588516,0.0006576922465254863
19000,0.0016688191099092364,0.0001753225670052352
20000,0.006188852712512016,0.00035364650302994934
21000,0.007506931200623512,0.00041482538488663923
22000,0.0009687775745987892,0.00014015478072266444
23000,0.0011733403662219644,0.00015975225281329006
24000,0.0033493824303150177,0.00024770967474014503
25000,0.025627871975302696,0.0007826958090873558
26000,0.0010071343276649714,0.00013837633479660933
27000,0.0009192671859636903,0.00013030337308724772
28000,0.002664176281541586,0.000221094842572367
29000,0.0009752351325005293,0.00013257714561146992
