iter,cost,mean_rel_alphaD
0,28362.9453125,0.953450973905327
1000,12.790448188781738,0.016131683883672674
2000,7.7147536277771,0.01243465636489035
3000,6.898234844207764,0.01195582321620394
4000,4.723796367645264,0.009700005984712616
5000,1.5725809335708618,0.005607353478787336
6000,0.8060635328292847,0.003833217190570597
7000,0.5562698245048523,0.0032161244247253863
8000,0.40317559242248535,0.002764286755458306
9000,0.29981333017349243,0.002487035935363939
10000,0.2183363139629364,0.0021637178149748137
11000,0.14065176248550415,0.0017269909587020339
12000,0.0862516537308693,0.0013412420411928012
13000,0.033772096037864685,0.0008684380566581859
14000,0.01727379485964775,0.0006039749412625852
15000,0.01699391007423401,0.0005922717554350781
16000,0.01819746196269989,0.0005954773137460337
17000,0.012125322595238686,0.0005110945218540756
18000,0.008925938978791237,0.0004405952597433408
19000,0.012384959496557713,0.0005003198739097258
20000,0.014362141489982605,0.0005396286356958177
21000,0.01547969225794077,0.0005656536703264524
22000,0.01638806238770485,0.0005843172821815943
23000,0.005278607830405235,0.0003358017088322307
24000,0.02761511690914631,0.0007739173258975082
25000,0.013904332183301449,0.0005389102451736158
26000,0.006396498531103134,0.0003692770722847867
27000,0.004121315199881792,0.0003045644848327331
28000,0.01158242765814066,0.0004906122089978918
29000,0.011157192289829254,0.0004900058074855755
