iter,cost,mean_rel_T12
0,117.99160688904747,11.028528573285381
300,0.257668107221907,0.07249150285823458
600,0.05392525220008303,0.03674997409665946
900,0.021141489556431463,0.02438897895926027
1200,0.010933320277253819,0.017836261132357593
1500,0.0064810018350022,0.013934193807359151
1800,0.004182708213124121,0.011275275044586476
2100,0.002936970241512995,0.009421448098739469
2400,0.002225793974825493,0.008010118381424208
2700,0.0018096002520137002,0.007024396528138219
3000,0.0015545336802980838,0.006415271432188283
3300,0.001383597394580987,0.0060634257846568645
3600,0.0012539054026588377,0.005785313445137477
3900,0.0011399090271240842,0.005504492232792923
4200,0.0010340120174880982,0.0052267329829641445
4500,0.0009343808397857115,0.0049494970021407856
4800,0.0008403733989439302,0.004663469112260837
5100,0.0007555070418593415,0.004391259898955648
5400,0.0006815225622420226,0.004165705175104628
5700,0.0006157498556988212,0.003958308969360815
6000,0.000555963972580145,0.0037510970322900093
6300,0.0005008704696348018,0.0035497146440607854
6600,0.00044906776163242216,0.003353782361500799
6900,0.0004001230983060379,0.0031659733131875023
7200,0.0003554658074614921,0.002988609016367862
7500,0.0003172169646761945,0.002837274160500571
7800,0.0003057405282006187,0.0027482709916972527
8100,0.00025292735320023757,0.002533504491695536
8400,0.00028088898160821845,0.0026701986756769006
8700,0.00021609673149347813,0.0023484751684565014
9000,0.00021826411692348416,0.00238942841487603
9300,0.00026847333271591187,0.0025712710217030365
9600,0.00016088865276240759,0.002040339711754093
9900,0.00012129094160262917,0.0017573808941911413
10200,0.0001477249286201417,0.0019353529475501796
10500,0.00015286154206353513,0.0020121935452461323
10800,0.00010108969254811203,0.0016412782124015607
11100,0.00010077332125488331,0.0016208547956253101
11400,0.00035210539419428514,0.0032185062955402614
11700,0.00010790017991907,0.0016235104843900282
12000,7.843975174982919e-05,0.0013877490619279332
12300,0.00014826092262026902,0.0018746920107713537
12600,7.318295643425327e-05,0.0013088188424362577
12900,9.731147686745488e-05,0.0015383051181276073
13200,7.73721825691733e-05,0.001334199981391622
13500,6.563123314078192e-05,0.001224645821451591
13800,6.332992809595614e-05,0.0011992266109699056
14100,6.658339947718044e-05,0.0012244005422486915
14400,6.920970575642397e-05,0.0012851908370933181
14700,0.00019591339650875167,0.0021629604771677457
15000,0.00010076821502482963,0.001525281893785039
15300,6.500916507582309e-05,0.001201687376696845
15600,0.00019186244003922923,0.0023254296969062375
15900,5.324113293772034e-05,0.0010965261744256259
16200,6.646684080703378e-05,0.0013341237686738921
16500,5.3464474169600985e-05,0.0011400925508995012
16800,5.411717533514198e-05,0.0011194777747522214
17100,4.8132223905173474e-05,0.0010137613246459325
17400,4.665865597999591e-05,0.0009869246536827918
17700,4.5719723029756e-05,0.0009734773940791728
18000,5.078586650800575e-05,0.0010807921346416708
18300,6.42333487605239e-05,0.001224554525455873
18600,4.387715606081797e-05,0.0009579613235511094
18900,4.2401613000524774e-05,0.0009233605176687809
19200,0.000586806906566349,0.004241612883458208
19500,4.129658665019213e-05,0.0009183363958846298
19800,0.0006247035458209274,0.004169874061169429
20100,3.97447211670635e-05,0.0008873044807993824
20400,3.913523534111382e-05,0.0008775348869527118
20700,4.009558851128039e-05,0.0009454344216971141
21000,0.00019234107441139052,0.0022644442060164014
21300,3.739037342184451e-05,0.0008600580208037159
21600,0.00014097518046262843,0.0019797016112779032
21900,6.582334093060995e-05,0.0013461640103859314
22200,3.5766554908194816e-05,0.0008384925091827552
22500,0.00012344447623856175,0.001912453882646005
22800,0.00013487534436841642,0.0017412961871729022
23100,4.3250776055357266e-05,0.0010164559000480388
23400,4.402061919722605e-05,0.0010166764824104204
23700,4.662115205187281e-05,0.0011120237060736572
24000,3.6690658747372964e-05,0.000895322821077789
24300,3.276755324906095e-05,0.0007999632770386529
24600,3.259332364104978e-05,0.0007916347879631557
24900,3.1966957876325206e-05,0.0007911908806745461
25200,8.509595877527071e-05,0.0013570631353890298
25500,3.118675021583996e-05,0.0007797099468569688
25800,3.081595643881891e-05,0.000775107228742475
26100,3.0456423716144034e-05,0.0007727502956033401
26400,3.0087577687408826e-05,0.0007658617242133917
26700,2.9744457154340606e-05,0.0007619531622347087
27000,2.939945661362437e-05,0.0007572597460179381
27300,2.90946633044982e-05,0.0007515454677739566
27600,2.930645154721411e-05,0.0007772308156572095
27900,7.120634437789195e-05,0.0012244947094899527
28200,2.816124024615677e-05,0.000740902910317029
28500,2.783046412846073e-05,0.0007367534811963008
28800,2.7532382034950424e-05,0.0007341723078465916
29100,2.7741864739617942e-05,0.0007375885678604441
29400,2.9443330182667658e-05,0.0008152759569548437
29700,2.670070034035514e-05,0.0007222043244221893
30000,2.6443139663899594e-05,0.0007187437375358541
30300,2.618963583842595e-05,0.000715858394425364
