iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,328.4543151855469,0.19730374769890077,0.8026962523010992,0.0,0.2932995740642956
1000,0.6414241194725037,0.8482478575333433,0.15175216569802694,0.0,0.007589027483372
2000,0.3095413148403168,0.8889860022877811,0.11101402178196412,0.0,0.004477453376566715
3000,0.21534791588783264,0.9099354998708116,0.09006449147971934,0.0,0.003469550202527663
4000,0.16610465943813324,0.9240265737396156,0.07597343747406836,0.0,0.002856824347758601
5000,0.13527598977088928,0.9328419960833723,0.06715796949357242,0.0,0.002403801407050004
6000,0.11373530328273773,0.93106225140505,0.06893775678345926,0.0,0.002214068610170582
7000,0.09890016168355942,0.9346009595337706,0.0653990687166151,0.0,0.0020246582191051307
8000,0.08690115064382553,0.939512803640362,0.060487233869256474,0.0,0.001823273241174945
9000,0.07626669853925705,0.9401399503709479,0.05986006184044439,0.0,0.0016732901071914072
10000,0.06747878342866898,0.9420378986113161,0.0579620668844098,0.0,0.0015227055736167579
11000,0.06190446764230728,0.9493914013025179,0.050608606219738714,0.0,0.0013491934045654675
12000,0.05860409513115883,0.9528770358067553,0.04712296816618618,0.0,0.001258257748426973
13000,0.05464378371834755,0.9509350383400863,0.04906496165991368,0.0,0.0012326712301358698
14000,0.052866317331790924,0.9187826619803803,0.08121734682789905,0.0,0.0014570495311741248
15000,0.05246362462639809,0.8832432241288972,0.11675674924343701,0.0,0.001730930630613936
16000,0.0548662394285202,0.8673648720766994,0.1326351024616711,0.0,0.0019464847879264713
17000,0.045264095067977905,0.9456509071899005,0.0543490516594889,0.0,0.001189177412595197
18000,0.04477747529745102,0.9308279080075961,0.06917208159295007,0.0,0.001260864724926013
19000,0.043178945779800415,0.9444093398534695,0.05559067093098295,0.0,0.0011540606094207968
20000,0.04235241562128067,0.9468170595370349,0.05318290198075626,0.0,0.0011391903416790668
21000,0.044775284826755524,0.9129055548613003,0.08709446073864362,0.0,0.001507550684022312
22000,0.040865641087293625,0.9461138124195119,0.05388619897542222,0.0,0.001114525632245411
23000,0.03962865471839905,0.9468351160434889,0.05316489570713167,0.0,0.0010882548675766619
24000,0.04257674515247345,0.8694405547659537,0.13055942336007326,0.0,0.0016438316978241987
25000,0.03775142505764961,0.9417873080647468,0.05821271660511864,0.0,0.0010967207754658504
26000,0.03704953193664551,0.9391437736893248,0.060856226310675235,0.0,0.0010990284006206542
27000,0.036438409239053726,0.9365714035091844,0.06342857093200016,0.0,0.0011090332462327308
28000,0.03586270660161972,0.9339647081871878,0.06603530479736719,0.0,0.001122642343353088
29000,0.036605533212423325,0.9220057391329303,0.07799424814600686,0.0,0.0012969895666564966
