iter,cost,mean_rel_alphaD
0,26267.484375,0.9202565447727359
1000,21.291629791259766,0.01623982716608027
2000,11.965106010437012,0.012594753169446846
3000,3.4082319736480713,0.007788910185220439
4000,1.1216353178024292,0.0041729742435632185
5000,0.31460684537887573,0.0025451019944721103
6000,0.15124039351940155,0.0017293814756740048
7000,0.08899679780006409,0.0013615411219199175
8000,0.04982561618089676,0.0010435987373358312
9000,0.04265046492218971,0.0009537704984573779
10000,0.02140941098332405,0.0006689067754239014
11000,0.01918978989124298,0.0006253801002379898
12000,0.013295942917466164,0.0005099363897074096
13000,0.010814130306243896,0.00046081752830502004
14000,0.009071174077689648,0.0004234100123775418
15000,0.007281705737113953,0.0003789169554926069
16000,0.006679214537143707,0.00036072352262057997
17000,0.005772104021161795,0.0003488496810960539
18000,0.005013118032366037,0.0003268613342683651
19000,0.02671552263200283,0.0006833775497393638
20000,0.004125731997191906,0.0002993474340148342
21000,0.02839880809187889,0.0006801008015588542
22000,0.0035399976186454296,0.0002763955266039625
23000,0.004302270710468292,0.00030170097111028595
24000,0.0031809464562684298,0.00025918154522654033
25000,0.013484854251146317,0.0004974438248421707
26000,0.00701585877686739,0.0003488741387145371
27000,0.004812166094779968,0.0003063779301117571
28000,0.0028398761060088873,0.00024656095718857075
29000,0.0036758880596607924,0.00026039789892613106
30000,0.0029369895346462727,0.0002332430526304073
31000,0.002591824857518077,0.00023363265038340783
32000,0.0032849120907485485,0.00023816838010753925
33000,0.003040534211322665,0.00023228333594712115
34000,0.010915269143879414,0.0004359525162346031
35000,0.0035403412766754627,0.00026224868022188595
36000,0.002142160665243864,0.00020996302661801348
37000,0.0037987835239619017,0.00025360192649235414
38000,0.0038356659933924675,0.0002672090333565369
39000,0.001997296931222081,0.00020129937117457114
40000,0.0023038326762616634,0.0002166907215861053
41000,0.00198950432240963,0.00019746266161354856
42000,0.0022234213538467884,0.00021142315335628874
43000,0.001869919360615313,0.0001947317016380007
44000,0.0019226945005357265,0.00019139916211621046
45000,0.001841441378928721,0.00018591761237938994
