iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,28.226186752319336,0.30055807113770033,0.6994419288622997,0.0,0.09677386008145868
1000,0.537805438041687,0.9929590093094465,0.007041009306426397,0.0,0.0013711125069158156
2000,0.5312246084213257,0.9939132473938201,0.0060867696995053,0.0,0.0012847492646234297
3000,0.5297085642814636,0.9945228076630732,0.0054772138746218505,0.0,0.001224110241774289
4000,0.528913676738739,0.9950476120499467,0.004952400716009186,0.0,0.0011843228691072526
5000,0.5282264351844788,0.9954069934798129,0.004593053242665537,0.0,0.001167416918007882
6000,0.5274995565414429,0.9948965951764378,0.005103358036701576,0.0,0.0012243457913669055
7000,0.5271643400192261,0.9948299196662276,0.0051700882837630805,0.0,0.0012192939911209464
8000,0.5270386934280396,0.9948165861101743,0.005183458508741335,0.0,0.0012177219671881158
9000,0.5269790887832642,0.9949476555443229,0.005052389521460899,0.0,0.0011981181552583658
10000,0.5271377563476562,0.9941134593953078,0.0058865679893743755,0.0,0.001352474938468998
11000,0.5269133448600769,0.9948077739501607,0.005192242841147634,0.0,0.0012075532021589286
12000,0.5268896818161011,0.9948526778270226,0.00514732349866659,0.0,0.0012015396603506825
13000,0.5268687009811401,0.9948697817383326,0.005130269081774874,0.0,0.001202491230097261
14000,0.5268514752388,0.9949078531855219,0.005092145488692798,0.0,0.0012056187162913796
15000,0.5269496440887451,0.9935437589670014,0.006456283450223895,0.0,0.0013280250305846312
16000,0.5269274711608887,0.9952507676144091,0.004749178478098669,0.0,0.00122451749174543
17000,0.5268072485923767,0.9947794607573646,0.005220513608634816,0.0,0.0012220121742095138
18000,0.5268276929855347,0.9947321450593085,0.005267839472498337,0.0,0.001252626994985153
19000,0.5283461213111877,0.9963387463946174,0.003661226503670335,0.0,0.0011143960035846676
