iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,374.5367126464844,0.12605151065944997,0.8739485198958772,0.0,0.2987143244240667
1000,0.6303130388259888,0.8421447658407675,0.15785524597967754,0.0,0.0075776476148625566
2000,0.2491932213306427,0.8847242438800427,0.11527573369585041,0.0,0.004150575726690943
3000,0.16289633512496948,0.9232345157077689,0.07676550716131707,0.0,0.0027974901158402
4000,0.13643890619277954,0.9368927924720355,0.06310720070203336,0.0,0.0023170019492516013
5000,0.11877783387899399,0.9408461537448256,0.05915383057341725,0.0,0.0020936867330339005
6000,0.10048986226320267,0.93739360998956,0.06260635757304844,0.0,0.0019986634740361076
7000,0.07921630144119263,0.9318442261229816,0.06815580914712922,0.0,0.0018580476616285057
8000,0.06708216667175293,0.9413647805503922,0.058635184741330594,0.0,0.0015394944634546893
9000,0.059357985854148865,0.9485328912371622,0.05146709307290896,0.0,0.0013309008973450456
10000,0.047225482761859894,0.9429893238097297,0.05701071070160639,0.0,0.0012431706075932295
11000,0.03682451695203781,0.9354529476259296,0.06454706501948507,0.0,0.0011708500620351678
12000,0.03344288095831871,0.9315084065229293,0.06849160740114879,0.0,0.001084801257614076
13000,0.030752189457416534,0.9290093201944329,0.07099070251913452,0.0,0.0010665547003069593
14000,0.02922292798757553,0.9297340036994214,0.07026602020276705,0.0,0.0010278641479968176
15000,0.03193065524101257,0.8880234899642062,0.111976561078107,0.0,0.001373482555651437
16000,0.02764131873846054,0.9403246131017762,0.05967538689822383,0.0,0.0009180884274529253
17000,0.040172088891267776,0.7142500384611354,0.28574993835554,0.0,0.0024495571903453395
18000,0.026850875467061996,0.9456494398303377,0.054350547162787935,0.0,0.0008511331410540193
19000,0.028274789452552795,0.9185328610600642,0.08146717187820325,0.0,0.0011009829451823381
20000,0.026587216183543205,0.9353503383062082,0.06464964417931102,0.0,0.0008802365746224259
21000,0.04116250202059746,0.7336430463890818,0.26635695361091816,0.0,0.002467374711487535
22000,0.02596249245107174,0.947165503450262,0.0528345279376048,0.0,0.0008082600853283006
23000,0.025650152936577797,0.9464176464133838,0.053582321816542385,0.0,0.0008040824723331859
24000,0.02686203643679619,0.9017742048890243,0.09822580377862247,0.0,0.0010588788602573906
25000,0.024862516671419144,0.948354288092819,0.05164567913064182,0.0,0.0007668635584189398
26000,0.026584887877106667,0.8851268926666962,0.11487311609131112,0.0,0.001089353569230436
27000,0.025245627388358116,0.9331303030484129,0.06686972000811885,0.0,0.0009947661316902115
28000,0.024116812273859978,0.9497230184864163,0.05027694772357689,0.0,0.0007648724962457106
29000,0.025780437514185905,0.9163640280917957,0.08363598093949562,0.0,0.001099011567144542
