iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,77.94096374511719,0.7690541625497094,0.230945812978581,0.0,0.08948318851504608
1000,0.6325278282165527,0.8322782126291078,0.16772174025466885,0.0,0.007695635812222901
2000,0.5045151114463806,0.9336161781417825,0.06638382185821749,0.0,0.004352251681031977
3000,0.4692332148551941,0.9674882345685771,0.03251177932485116,0.0,0.0028441225532247895
4000,0.4610716700553894,0.9737126202201047,0.026287365640535923,0.0,0.002514143723457749
5000,0.45138493180274963,0.9784361049295968,0.021563921892728526,0.0,0.002217893091646804
6000,0.44457167387008667,0.9803485873831478,0.01965138119371068,0.0,0.0021049557945152834
7000,0.4431300461292267,0.9813943487840489,0.01860566382609913,0.0,0.00203333293412286
8000,0.4420146644115448,0.9821663290643036,0.017833668828701733,0.0,0.001988923107379656
9000,0.44118836522102356,0.9822570855843,0.017742905971936306,0.0,0.0019467679758971013
10000,0.44067761301994324,0.9832121285856663,0.0167878555639272,0.0,0.0019332669620190405
11000,0.4401932656764984,0.9833987963116861,0.016601190994036397,0.0,0.0018934903611265517
12000,0.43975791335105896,0.9840775444168599,0.015922488409155243,0.0,0.001854371363573204
13000,0.43945109844207764,0.9847186252757785,0.015281350352432181,0.0,0.0018302811378917325
14000,0.43926844000816345,0.9849773427051286,0.015022678496544263,0.0,0.0018182059551933132
15000,0.4391392171382904,0.9852564633740722,0.01474351859920284,0.0,0.001810962930726305
16000,0.43902453780174255,0.9854072497326936,0.014592738599908128,0.0,0.0018034339525105857
17000,0.43891653418540955,0.9855661430124878,0.014433878206183698,0.0,0.0017983642002194725
18000,0.43883195519447327,0.9852187034393844,0.014781270032164198,0.0,0.0017955629136423396
19000,0.43599554896354675,0.9875763376167318,0.012423639954399247,0.0,0.0017169913740420365
20000,0.43430304527282715,0.986654582045774,0.013345397582357588,0.0,0.0018106347673420224
21000,0.4337358772754669,0.9859959910019135,0.014004032617410716,0.0,0.0018625411125432333
22000,0.4336063861846924,0.9854939882123104,0.014505992457016831,0.0,0.0018903909212067904
23000,0.4335748255252838,0.9853926460561835,0.014607352869812034,0.0,0.0018992543619740375
24000,0.43356409668922424,0.9852805166236974,0.014719493042581739,0.0,0.0019059002300595286
25000,0.433555543422699,0.9853559769888182,0.014644010122555371,0.0,0.0019044794667987144
26000,0.4335515797138214,0.9853465632111794,0.014653457195999031,0.0,0.0019057552755138904
27000,0.43354925513267517,0.9853946716201871,0.014605316565067302,0.0,0.0019042126619840726
28000,0.43395745754241943,0.9834336410278387,0.016566376141080717,0.0,0.002002146069133189
29000,0.43354544043540955,0.9853578354466934,0.014642164553306573,0.0,0.0019063072609873523
