iter,cost,mean_rel_alphaD
0,29339.6328125,0.9615333274880384
1000,30.748987197875977,0.009854121507138037
2000,2.632009983062744,0.0033205494162174996
3000,0.34404584765434265,0.0019689341619278993
4000,0.15889769792556763,0.0016217147324414129
5000,0.13072986900806427,0.001520312928768912
6000,0.10174944251775742,0.0013594475342549532
7000,0.07272183895111084,0.0011602373022109305
8000,0.050351582467556,0.0009600583595755616
9000,0.03317461907863617,0.0007512562864498092
10000,0.023953642696142197,0.0006410316888757081
11000,0.02063932456076145,0.0006094115189073947
12000,0.026920463889837265,0.0007382431621340358
13000,0.01192438043653965,0.00046604765210124825
14000,0.03991971164941788,0.000792723301071482
15000,0.007681087125092745,0.0003638343378989732
16000,0.0051919459365308285,0.0003166461381713672
17000,0.015396579168736935,0.0005793521416240981
18000,0.0030632682610303164,0.00024775359229759186
19000,0.006932932883501053,0.0003492448201356178
20000,0.007352595683187246,0.00040335199045631807
21000,0.00235744658857584,0.00021412849464506645
22000,0.0016707354225218296,0.00017712705644686418
23000,0.003908141516149044,0.0002993698086731027
24000,0.0014434887561947107,0.00016633831124735366
25000,0.0013423087075352669,0.00016006396480610293
26000,0.00410408154129982,0.0002874256991136254
27000,0.0012467375490814447,0.00015629162769241952
28000,0.0011861210223287344,0.00015003728989858224
29000,0.004797343164682388,0.00031562176652920267
