iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,247.43801879882812,0.13965739476907454,0.8603426052309254,0.0,0.3858155117817952
1000,0.48360806703567505,0.9857123172373486,0.014287661579075224,0.0,0.0019613693902229027
2000,0.42470937967300415,0.9911674940540522,0.008832483469268779,0.0,0.0015295527494467217
3000,0.398771196603775,0.9955316455440778,0.00446833577207379,0.0,0.0010081023792783746
4000,0.38520848751068115,0.9961626100193633,0.0038373730566637052,0.0,0.0009015371904060194
5000,0.3735111951828003,0.9962860318028723,0.003713980975936563,0.0,0.0009053486284860182
6000,0.1816256046295166,0.9917393898342464,0.008260606319974717,0.0,0.0009177153724487813
7000,0.16628733277320862,0.9957573709015772,0.004242600744966958,0.0,0.0006110121399023477
8000,0.16258858144283295,0.9958413125673911,0.004158682062521452,0.0,0.0006008404736002577
9000,0.15728873014450073,0.99586612360532,0.004133849749722134,0.0,0.0005916569036986438
10000,0.15388716757297516,0.997580755971153,0.002419202610585955,0.0,0.0004397004072364422
11000,0.15027089416980743,0.9973014055518221,0.002698614203105972,0.0,0.0004974085315133074
12000,0.141789048910141,0.9946333810529608,0.0053666604098587724,0.0,0.0006812249862342627
13000,0.1382545381784439,0.9917686855236064,0.008231272374585112,0.0,0.0008025430704375118
14000,0.1335858255624771,0.9962716372815301,0.0037283522608943676,0.0,0.0005366976051588059
15000,0.13131959736347198,0.9891233217844819,0.0108766622584497,0.0,0.0009220205290425308
16000,0.1281505525112152,0.9953529275103203,0.004647087478712304,0.0,0.0005961267626793384
17000,0.12528984248638153,0.9951849172323838,0.00481509205929692,0.0,0.0005978241179970676
18000,0.12389066815376282,0.9959535308549436,0.004046498274570546,0.0,0.0005494431645228617
19000,0.12313077598810196,0.9958882590590423,0.00411175086829607,0.0,0.0005654923195074225
20000,0.12256510555744171,0.996522943805048,0.0034770590444250325,0.0,0.00049018460033517
21000,0.1232890859246254,0.9908806610464695,0.009119368225180466,0.0,0.0008588116146713907
22000,0.12141816318035126,0.9963800749487466,0.003619948541770089,0.0,0.0004848566717548634
23000,0.12145400792360306,0.9921887733853554,0.007811230927955907,0.0,0.000734228818031241
24000,0.12182315438985825,0.9866655674358245,0.013334404851509957,0.0,0.0009410224413664115
25000,0.1204177737236023,0.9960318520993429,0.003968168202658054,0.0,0.0005084663875436953
26000,0.12045430392026901,0.9959470166052632,0.004052969864174181,0.0,0.0005347367431617772
27000,0.12020543962717056,0.9953921298033229,0.004607855669632157,0.0,0.0005944895798848443
28000,0.11969908326864243,0.9960520334607702,0.003947983316002457,0.0,0.0005087137947867416
29000,0.11940207332372665,0.9965019694712457,0.0034980349161902236,0.0,0.0004726507722458854
