# Re(EQRPA)	Im(Strength)
0.000000e+00	8.747264e-03
1.500000e-01	9.120059e-03
3.000000e-01	9.518638e-03
4.500000e-01	9.945564e-03
6.000000e-01	1.040372e-02
7.500000e-01	1.089635e-02
9.000000e-01	1.142706e-02
1.050000e+00	1.199993e-02
1.200000e+00	1.261966e-02
1.350000e+00	1.329320e-02
1.500000e+00	1.402439e-02
1.650000e+00	1.482199e-02
1.800000e+00	1.569461e-02
1.950000e+00	1.665234e-02
2.100000e+00	1.770709e-02
2.250000e+00	1.887290e-02
2.400000e+00	2.016653e-02
2.550000e+00	2.160807e-02
2.700000e+00	2.322176e-02
2.850000e+00	2.504431e-02
3.000000e+00	2.710442e-02
3.150000e+00	2.944026e-02
3.300000e+00	3.212027e-02
3.450000e+00	3.520466e-02
3.600000e+00	3.879592e-02
3.750000e+00	4.299859e-02
3.900000e+00	4.797509e-02
4.050000e+00	5.392468e-02
4.200000e+00	6.113120e-02
4.350000e+00	6.997349e-02
4.500000e+00	8.099668e-02
4.650000e+00	9.499322e-02
4.800000e+00	1.131370e-01
4.950000e+00	1.372515e-01
5.100000e+00	1.702652e-01
5.250000e+00	2.171100e-01
5.400000e+00	2.865669e-01
5.550000e+00	3.953369e-01
5.700000e+00	5.776531e-01
5.850000e+00	9.092621e-01
6.000000e+00	1.561973e+00
6.150000e+00	2.805608e+00
6.300000e+00	3.980187e+00
6.450000e+00	3.070448e+00
6.600000e+00	1.729561e+00
6.750000e+00	9.966030e-01
6.900000e+00	6.287561e-01
7.050000e+00	4.311475e-01
7.200000e+00	3.170630e-01
7.350000e+00	2.485364e-01
7.500000e+00	2.090842e-01
7.650000e+00	1.919774e-01
7.800000e+00	1.806907e-01
7.950000e+00	1.514656e-01
8.100000e+00	1.254727e-01
8.250000e+00	1.103881e-01
8.400000e+00	1.025376e-01
8.550000e+00	9.975843e-02
8.700000e+00	1.015564e-01
8.850000e+00	1.087176e-01
9.000000e+00	1.237075e-01
9.150000e+00	1.522818e-01
9.300000e+00	2.078021e-01
9.450000e+00	3.195510e-01
9.600000e+00	5.105314e-01
9.750000e+00	5.866919e-01
9.900000e+00	4.122889e-01
1.005000e+01	2.707141e-01
1.020000e+01	2.049729e-01
1.035000e+01	1.802075e-01
1.050000e+01	1.786700e-01
1.065000e+01	1.953127e-01
1.080000e+01	2.332195e-01
1.095000e+01	3.053365e-01
1.110000e+01	4.429469e-01
1.125000e+01	6.918150e-01
1.140000e+01	9.516120e-01
1.155000e+01	1.071018e+00
1.170000e+01	1.200728e+00
1.185000e+01	1.016681e+00
1.200000e+01	8.011369e-01
1.215000e+01	7.889959e-01
1.230000e+01	9.605466e-01
1.245000e+01	1.395920e+00
1.260000e+01	2.352200e+00
1.275000e+01	3.768895e+00
1.290000e+01	3.654480e+00
1.305000e+01	2.195222e+00
1.320000e+01	1.246273e+00
1.335000e+01	7.750547e-01
1.350000e+01	5.316916e-01
1.365000e+01	3.814181e-01
1.380000e+01	2.805154e-01
1.395000e+01	2.146986e-01
1.410000e+01	1.702522e-01
1.425000e+01	1.387776e-01
1.440000e+01	1.156054e-01
1.455000e+01	9.801631e-02
1.470000e+01	8.433866e-02
1.485000e+01	7.349662e-02
1.500000e+01	6.477972e-02
1.515000e+01	5.771381e-02
1.530000e+01	5.200435e-02
1.545000e+01	4.753262e-02
1.560000e+01	4.442938e-02
1.575000e+01	4.303804e-02
1.590000e+01	4.189238e-02
1.605000e+01	3.729997e-02
1.620000e+01	3.240750e-02
1.635000e+01	2.891982e-02
1.650000e+01	2.633223e-02
1.665000e+01	2.425712e-02
1.680000e+01	2.250966e-02
1.695000e+01	2.099596e-02
1.710000e+01	1.966273e-02
1.725000e+01	1.847530e-02
1.740000e+01	1.741259e-02
1.755000e+01	1.646021e-02
1.770000e+01	1.561353e-02
1.785000e+01	1.487987e-02
1.800000e+01	1.425202e-02
1.815000e+01	1.358169e-02
1.830000e+01	1.285654e-02
1.845000e+01	1.222333e-02
1.860000e+01	1.168761e-02
1.875000e+01	1.122018e-02
1.890000e+01	1.073528e-02
1.905000e+01	1.024833e-02
1.920000e+01	9.813456e-03
1.935000e+01	9.421157e-03
1.950000e+01	9.062862e-03
1.965000e+01	8.732129e-03
1.980000e+01	8.427547e-03
1.995000e+01	8.138524e-03
2.010000e+01	7.869408e-03
2.025000e+01	7.621336e-03
2.040000e+01	7.391112e-03
2.055000e+01	7.182815e-03
2.070000e+01	6.982386e-03
2.085000e+01	6.808374e-03
2.100000e+01	6.646658e-03
2.115000e+01	6.510913e-03
2.130000e+01	6.407434e-03
2.145000e+01	6.347118e-03
2.160000e+01	6.311389e-03
2.175000e+01	6.273272e-03
2.190000e+01	6.319283e-03
2.205000e+01	6.513203e-03
2.220000e+01	6.978589e-03
2.235000e+01	8.015401e-03
2.250000e+01	9.867948e-03
2.265000e+01	1.065659e-02
2.280000e+01	9.064443e-03
2.295000e+01	7.949694e-03
2.310000e+01	7.928785e-03
2.325000e+01	9.034220e-03
2.340000e+01	1.135717e-02
2.355000e+01	1.250032e-02
2.370000e+01	1.157631e-02
2.385000e+01	1.104881e-02
2.400000e+01	9.186012e-03
2.415000e+01	7.388326e-03
2.430000e+01	6.427430e-03
2.445000e+01	5.976373e-03
2.460000e+01	5.812173e-03
2.475000e+01	5.860247e-03
2.490000e+01	6.146296e-03
2.505000e+01	6.742261e-03
2.520000e+01	7.411925e-03
2.535000e+01	7.607401e-03
2.550000e+01	7.975592e-03
2.565000e+01	8.913545e-03
2.580000e+01	1.059618e-02
2.595000e+01	1.348801e-02
2.610000e+01	1.861701e-02
2.625000e+01	2.796441e-02
2.640000e+01	4.349326e-02
2.655000e+01	6.787789e-02
2.670000e+01	9.184100e-02
2.685000e+01	7.423226e-02
2.700000e+01	4.518415e-02
2.715000e+01	2.798194e-02
2.730000e+01	1.910845e-02
2.745000e+01	1.471182e-02
2.760000e+01	1.283148e-02
2.775000e+01	1.289879e-02
2.790000e+01	1.526168e-02
2.805000e+01	1.973269e-02
2.820000e+01	2.385305e-02
2.835000e+01	2.502505e-02
2.850000e+01	2.009593e-02
2.865000e+01	1.554080e-02
2.880000e+01	1.183463e-02
2.895000e+01	8.964169e-03
2.910000e+01	7.087623e-03
2.925000e+01	6.218041e-03
2.940000e+01	6.021732e-03
2.955000e+01	5.740781e-03
2.970000e+01	5.218221e-03
2.985000e+01	4.862936e-03
3.000000e+01	4.764563e-03
