# Re(EQRPA)	Im(Strength)
1.260000e+01	2.676511e-02
1.275000e+01	2.694673e-02
1.290000e+01	2.642374e-02
1.305000e+01	2.289604e-02
1.320000e+01	2.020400e-02
1.335000e+01	1.809304e-02
1.350000e+01	1.629904e-02
1.365000e+01	1.519280e-02
1.380000e+01	1.461147e-02
1.395000e+01	1.444833e-02
1.410000e+01	1.474291e-02
1.425000e+01	1.570070e-02
1.440000e+01	1.783218e-02
1.455000e+01	2.234584e-02
1.470000e+01	3.149694e-02
1.485000e+01	4.293571e-02
1.500000e+01	3.892889e-02
1.515000e+01	2.727769e-02
1.530000e+01	2.063660e-02
1.545000e+01	1.770973e-02
1.560000e+01	1.670052e-02
1.575000e+01	1.684229e-02
1.590000e+01	1.790812e-02
1.605000e+01	1.996683e-02
1.620000e+01	2.335377e-02
1.635000e+01	2.879994e-02
1.650000e+01	3.778065e-02
1.665000e+01	5.343795e-02
1.680000e+01	8.283776e-02
1.695000e+01	1.416801e-01
1.710000e+01	2.461894e-01
1.725000e+01	3.022253e-01
1.740000e+01	2.058058e-01
1.755000e+01	1.162270e-01
1.770000e+01	7.013214e-02
1.785000e+01	4.682874e-02
1.800000e+01	3.407500e-02
1.815000e+01	2.690062e-02
1.830000e+01	2.359462e-02
1.845000e+01	2.321916e-02
1.860000e+01	2.155218e-02
1.875000e+01	1.665371e-02
1.890000e+01	1.291827e-02
1.905000e+01	1.065979e-02
1.920000e+01	9.208688e-03
1.935000e+01	8.203905e-03
1.950000e+01	7.477985e-03
1.965000e+01	6.945027e-03
1.980000e+01	6.569357e-03
1.995000e+01	6.349445e-03
2.010000e+01	6.323807e-03
2.025000e+01	6.610019e-03
2.040000e+01	7.495673e-03
2.055000e+01	9.445237e-03
2.070000e+01	1.132766e-02
2.085000e+01	9.616487e-03
2.100000e+01	7.160917e-03
2.115000e+01	5.810680e-03
2.130000e+01	5.167582e-03
2.145000e+01	4.849556e-03
2.160000e+01	4.534860e-03
2.175000e+01	4.288628e-03
2.190000e+01	4.162137e-03
2.205000e+01	4.011988e-03
2.220000e+01	3.865183e-03
2.235000e+01	3.787034e-03
2.250000e+01	3.765328e-03
2.265000e+01	3.796375e-03
2.280000e+01	3.891732e-03
2.295000e+01	4.089988e-03
2.310000e+01	4.465111e-03
2.325000e+01	5.129473e-03
2.340000e+01	5.776383e-03
2.355000e+01	5.922653e-03
2.370000e+01	5.882011e-03
2.385000e+01	6.063807e-03
2.400000e+01	5.959622e-03
2.415000e+01	5.708040e-03
2.430000e+01	5.721757e-03
2.445000e+01	6.035234e-03
2.460000e+01	6.619668e-03
2.475000e+01	7.535881e-03
2.490000e+01	8.912910e-03
2.505000e+01	1.087060e-02
2.520000e+01	1.319811e-02
2.535000e+01	1.660502e-02
2.550000e+01	2.254443e-02
2.565000e+01	3.312369e-02
2.580000e+01	5.073136e-02
2.595000e+01	7.681798e-02
2.610000e+01	1.238157e-01
2.625000e+01	1.620625e-01
2.640000e+01	1.295617e-01
2.655000e+01	8.831088e-02
2.670000e+01	5.709772e-02
2.685000e+01	3.847165e-02
2.700000e+01	2.872579e-02
2.715000e+01	2.110483e-02
2.730000e+01	1.533426e-02
2.745000e+01	1.166244e-02
2.760000e+01	9.399240e-03
2.775000e+01	7.957027e-03
2.790000e+01	7.065646e-03
2.805000e+01	6.562158e-03
2.820000e+01	6.080071e-03
2.835000e+01	5.595271e-03
2.850000e+01	5.351512e-03
2.865000e+01	5.380762e-03
2.880000e+01	5.821485e-03
2.895000e+01	6.732391e-03
2.910000e+01	7.963043e-03
2.925000e+01	8.418904e-03
2.940000e+01	7.574105e-03
2.955000e+01	7.404280e-03
2.970000e+01	8.314953e-03
2.985000e+01	1.073266e-02
3.000000e+01	1.586331e-02
