# Re(EQRPA)	Im(Strength)
0.000000e+00	1.169143e-02
1.500000e-01	1.229543e-02
3.000000e-01	1.295082e-02
4.500000e-01	1.366379e-02
6.000000e-01	1.444155e-02
7.500000e-01	1.529247e-02
9.000000e-01	1.622632e-02
1.050000e+00	1.725462e-02
1.200000e+00	1.839096e-02
1.350000e+00	1.965149e-02
1.500000e+00	2.105554e-02
1.650000e+00	2.262710e-02
1.800000e+00	2.439308e-02
1.950000e+00	2.638866e-02
2.100000e+00	2.865646e-02
2.250000e+00	3.124953e-02
2.400000e+00	3.423456e-02
2.550000e+00	3.769637e-02
2.700000e+00	4.174413e-02
2.850000e+00	4.652020e-02
3.000000e+00	5.221300e-02
3.150000e+00	5.907647e-02
3.300000e+00	6.745847e-02
3.450000e+00	7.784611e-02
3.600000e+00	9.093801e-02
3.750000e+00	1.077635e-01
3.900000e+00	1.298927e-01
4.050000e+00	1.597878e-01
4.200000e+00	2.015230e-01
4.350000e+00	2.621498e-01
4.500000e+00	3.546560e-01
4.650000e+00	5.047499e-01
4.800000e+00	7.673978e-01
4.950000e+00	1.267653e+00
5.100000e+00	2.265579e+00
5.250000e+00	3.803392e+00
5.400000e+00	3.926217e+00
5.550000e+00	2.400313e+00
5.700000e+00	1.339057e+00
5.850000e+00	8.057925e-01
6.000000e+00	5.285810e-01
6.150000e+00	3.720980e-01
6.300000e+00	2.770572e-01
6.450000e+00	2.160600e-01
6.600000e+00	1.755692e-01
6.750000e+00	1.487225e-01
6.900000e+00	1.325699e-01
7.050000e+00	1.274558e-01
7.200000e+00	1.350089e-01
7.350000e+00	1.373239e-01
7.500000e+00	1.125526e-01
7.650000e+00	9.011136e-02
7.800000e+00	7.747885e-02
7.950000e+00	7.057861e-02
8.100000e+00	6.700580e-02
8.250000e+00	6.579881e-02
8.400000e+00	6.673392e-02
8.550000e+00	7.010071e-02
8.700000e+00	7.682238e-02
8.850000e+00	8.895758e-02
9.000000e+00	1.110792e-01
9.150000e+00	1.536901e-01
9.300000e+00	2.382664e-01
9.450000e+00	3.636377e-01
9.600000e+00	3.651654e-01
9.750000e+00	2.457306e-01
9.900000e+00	1.684205e-01
1.005000e+01	1.335464e-01
1.020000e+01	1.202928e-01
1.035000e+01	1.190604e-01
1.050000e+01	1.266574e-01
