# Re(EQRPA)	Im(Strength)
0.000000e+00	7.349567e-01
1.500000e-01	8.536203e-01
3.000000e-01	5.544580e-01
4.500000e-01	3.073714e-01
6.000000e-01	1.814334e-01
7.500000e-01	1.167982e-01
9.000000e-01	8.078311e-02
1.050000e+00	5.908329e-02
1.200000e+00	4.513445e-02
1.350000e+00	3.569076e-02
1.500000e+00	2.901787e-02
1.650000e+00	2.415551e-02
1.800000e+00	2.049424e-02
1.950000e+00	1.768065e-02
2.100000e+00	1.547479e-02
2.250000e+00	1.371109e-02
2.400000e+00	1.227914e-02
2.550000e+00	1.110292e-02
2.700000e+00	1.012503e-02
2.850000e+00	9.303403e-03
3.000000e+00	8.606461e-03
3.150000e+00	8.010377e-03
3.300000e+00	7.496783e-03
3.450000e+00	7.051380e-03
3.600000e+00	6.663186e-03
3.750000e+00	6.323011e-03
3.900000e+00	6.022151e-03
4.050000e+00	5.757798e-03
4.200000e+00	5.524504e-03
4.350000e+00	5.317843e-03
4.500000e+00	5.133282e-03
4.650000e+00	4.971083e-03
4.800000e+00	4.826965e-03
4.950000e+00	4.700583e-03
5.100000e+00	4.591055e-03
5.250000e+00	4.498144e-03
5.400000e+00	4.420902e-03
5.550000e+00	4.359191e-03
5.700000e+00	4.313217e-03
5.850000e+00	4.287262e-03
6.000000e+00	4.282047e-03
6.150000e+00	4.299771e-03
6.300000e+00	4.345060e-03
6.450000e+00	4.424831e-03
6.600000e+00	4.548825e-03
6.750000e+00	4.731578e-03
6.900000e+00	4.995499e-03
7.050000e+00	5.372298e-03
7.200000e+00	5.929111e-03
7.350000e+00	6.759752e-03
7.500000e+00	8.053415e-03
7.650000e+00	1.017309e-02
7.800000e+00	1.390657e-02
7.950000e+00	2.103681e-02
8.100000e+00	3.528172e-02
8.250000e+00	5.741907e-02
8.400000e+00	5.963243e-02
8.550000e+00	3.774909e-02
8.700000e+00	2.241889e-02
8.850000e+00	1.476614e-02
9.000000e+00	1.086895e-02
9.150000e+00	8.781205e-03
9.300000e+00	7.667551e-03
9.450000e+00	7.185829e-03
9.600000e+00	7.243210e-03
9.750000e+00	7.949077e-03
9.900000e+00	9.734539e-03
1.005000e+01	1.355723e-02
1.020000e+01	1.958155e-02
1.035000e+01	2.228505e-02
1.050000e+01	1.955415e-02
1.065000e+01	1.523207e-02
1.080000e+01	1.416847e-02
1.095000e+01	1.697616e-02
1.110000e+01	1.980206e-02
1.125000e+01	1.647668e-02
1.140000e+01	1.359786e-02
1.155000e+01	1.452478e-02
1.170000e+01	1.948782e-02
1.185000e+01	2.323193e-02
1.200000e+01	1.766337e-02
1.215000e+01	1.199486e-02
1.230000e+01	9.584883e-03
1.245000e+01	9.602536e-03
1.260000e+01	1.140977e-02
1.275000e+01	1.137676e-02
1.290000e+01	8.355869e-03
1.305000e+01	6.207775e-03
1.320000e+01	5.156475e-03
1.335000e+01	4.629333e-03
1.350000e+01	4.423333e-03
1.365000e+01	4.505541e-03
1.380000e+01	4.915898e-03
1.395000e+01	5.835955e-03
1.410000e+01	7.742339e-03
1.425000e+01	1.169576e-02
1.440000e+01	1.828618e-02
1.455000e+01	2.000877e-02
1.470000e+01	1.349028e-02
1.485000e+01	8.476828e-03
1.500000e+01	5.930772e-03
1.515000e+01	4.612997e-03
1.530000e+01	3.872424e-03
1.545000e+01	3.426762e-03
1.560000e+01	3.145169e-03
1.575000e+01	2.963019e-03
1.590000e+01	2.844283e-03
1.605000e+01	2.770764e-03
1.620000e+01	2.738231e-03
1.635000e+01	2.734182e-03
1.650000e+01	2.766080e-03
1.665000e+01	2.833385e-03
1.680000e+01	2.960093e-03
1.695000e+01	3.162477e-03
1.710000e+01	3.513729e-03
1.725000e+01	4.136988e-03
1.740000e+01	5.324972e-03
1.755000e+01	7.563415e-03
1.770000e+01	9.788411e-03
