iter,cost,mean_rel_alphaD
0,29475.57421875,0.9679284564210664
1000,23.648324966430664,0.012843205529829933
2000,1.7579537630081177,0.005056051213909027
3000,0.6636807322502136,0.0035127386256701026
4000,0.4402685761451721,0.002868446737556294
5000,0.3312719166278839,0.002445902338703397
6000,0.25908955931663513,0.0021185517641742137
7000,0.18395158648490906,0.0017359231743025898
8000,0.13334549963474274,0.0015408897221150894
9000,0.0916116014122963,0.001292744857452049
10000,0.05448092892765999,0.00105206955698549
11000,0.0352914072573185,0.0008306008663084921
12000,0.020095042884349823,0.0006129090725758026
13000,0.016973983496427536,0.0005659722361132847
14000,0.026309331879019737,0.0007210138910688308
15000,0.017724214121699333,0.0005625059442722663
16000,0.033787257969379425,0.0007171297177296673
17000,0.008666964247822762,0.00038885508499492
18000,0.005549888592213392,0.0003110019408543279
19000,0.004936944227665663,0.00029232128079988785
20000,0.0045374054461717606,0.00028308498465704374
21000,0.005740878637880087,0.00032822400328080136
22000,0.01840372197329998,0.0005712044407953647
23000,0.02420639991760254,0.0007230004041571645
24000,0.006531841121613979,0.0003494092286945404
25000,0.034687772393226624,0.0008603944037520686
26000,0.002951980335637927,0.00022847794963124957
27000,0.0028593402821570635,0.00022998644600276703
28000,0.010967990383505821,0.0004536478165072449
29000,0.006329418160021305,0.0003552757747126519
