iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,93.74711608886719,0.16822673256062076,0.8317732267480233,0.0,0.23633589195531493
1000,0.6001169681549072,0.9592757142919573,0.0407242670852216,0.0,0.003594096001695484
2000,0.5597204566001892,0.9776526425339684,0.02234734748259181,0.0,0.0027326593974206855
3000,0.5488998889923096,0.9851861415752309,0.014813810916958301,0.0,0.002139857417153205
4000,0.5424544811248779,0.9895360622427994,0.010463981537326736,0.0,0.0016610332774340771
5000,0.539237380027771,0.9913329446920062,0.008667107984865979,0.0,0.001447601781751378
6000,0.5365318655967712,0.9922364145308493,0.007763597619888483,0.0,0.0013699234889051766
7000,0.5339469313621521,0.992786563018697,0.00721342564385275,0.0,0.0013744895602261394
8000,0.5311994552612305,0.9934458387118202,0.006554203366050093,0.0,0.0013439545648121372
9000,0.530174195766449,0.9925174654493776,0.007482577588181112,0.0,0.0013918015170015722
10000,0.5297917127609253,0.9927276245636181,0.0072724004865032405,0.0,0.0013498164487735578
11000,0.5295969247817993,0.9926777924814426,0.007322154762062864,0.0,0.00134178088119722
12000,0.5295687913894653,0.9921237544585123,0.007876193661512107,0.0,0.0014074725776720978
13000,0.52956223487854,0.9942815529828084,0.005718432947871481,0.0,0.0011693438020623178
14000,0.5292356610298157,0.9928695483923429,0.007130409813589236,0.0,0.0012971136809584807
15000,0.5292526483535767,0.9940290916511569,0.005970922866316432,0.0,0.001167729261345103
16000,0.5290880799293518,0.9932211848534775,0.006778790063087041,0.0,0.0012539900364124262
17000,0.5290448665618896,0.9933043409682398,0.006695671794550412,0.0,0.0012404070391266713
18000,0.529041588306427,0.9931758610025299,0.0068241350365796155,0.0,0.0012632539350165924
19000,0.5289868116378784,0.9934101985751769,0.006589832675083713,0.0,0.0012273819060263423
20000,0.5293837785720825,0.9909354027535172,0.009064648264960786,0.0,0.0015188635234858745
21000,0.5289397239685059,0.9932960234100536,0.006703926849188473,0.0,0.0012386561255631056
22000,0.5291959643363953,0.9916148510407521,0.008385158638600159,0.0,0.0014449282614260957
23000,0.5289086699485779,0.9933725995549728,0.006627432580323803,0.0,0.0012295585529985273
24000,0.5288940668106079,0.9933232807828367,0.006676687521201077,0.0,0.0012350996008346023
25000,0.5290165543556213,0.9922289918510945,0.007771007268666008,0.0,0.0013700281290981626
26000,0.5292489528656006,0.9913241143132068,0.008675896245029464,0.0,0.0014694766434408112
27000,0.5288612842559814,0.9933061867591138,0.006693805756653465,0.0,0.0012351867324868128
28000,0.528853714466095,0.9931594612819354,0.006840553686744261,0.0,0.0012555720860287845
29000,0.5288501977920532,0.9930609106608026,0.006939110471591638,0.0,0.001268219443738918
