# Re(EQRPA)	Im(Strength)
0.000000e+00	6.556941e-02
1.500000e-01	7.460568e-02
3.000000e-01	8.565402e-02
4.500000e-01	9.935797e-02
6.000000e-01	1.166387e-01
7.500000e-01	1.388362e-01
9.000000e-01	1.680374e-01
1.050000e+00	2.074298e-01
1.200000e+00	2.623375e-01
1.350000e+00	3.418643e-01
1.500000e+00	4.627661e-01
1.650000e+00	6.578859e-01
1.800000e+00	9.970106e-01
1.950000e+00	1.638401e+00
2.100000e+00	2.919751e+00
2.250000e+00	5.006448e+00
2.400000e+00	5.486281e+00
2.550000e+00	3.447132e+00
2.700000e+00	1.911980e+00
2.850000e+00	1.135580e+00
3.000000e+00	7.341404e-01
3.150000e+00	5.085046e-01
3.300000e+00	3.714220e-01
3.450000e+00	2.826795e-01
3.600000e+00	2.222338e-01
3.750000e+00	1.793336e-01
3.900000e+00	1.478754e-01
4.050000e+00	1.241718e-01
4.200000e+00	1.058724e-01
4.350000e+00	9.149584e-02
4.500000e+00	8.000288e-02
4.650000e+00	7.069013e-02
4.800000e+00	6.305560e-02
4.950000e+00	5.673471e-02
5.100000e+00	5.145866e-02
5.250000e+00	4.702721e-02
5.400000e+00	4.328848e-02
5.550000e+00	4.012285e-02
5.700000e+00	3.744008e-02
5.850000e+00	3.517264e-02
6.000000e+00	3.326732e-02
6.150000e+00	3.170099e-02
6.300000e+00	3.043484e-02
6.450000e+00	2.947125e-02
6.600000e+00	2.883703e-02
6.750000e+00	2.858213e-02
6.900000e+00	2.885049e-02
7.050000e+00	3.000731e-02
7.200000e+00	3.275281e-02
7.350000e+00	3.871086e-02
7.500000e+00	4.864976e-02
7.650000e+00	5.104973e-02
7.800000e+00	4.169844e-02
7.950000e+00	3.497087e-02
8.100000e+00	3.206386e-02
8.250000e+00	3.118286e-02
8.400000e+00	3.141425e-02
8.550000e+00	3.243161e-02
8.700000e+00	3.408727e-02
8.850000e+00	3.640032e-02
9.000000e+00	3.945757e-02
9.150000e+00	4.342339e-02
9.300000e+00	4.857218e-02
9.450000e+00	5.532364e-02
9.600000e+00	6.434627e-02
9.750000e+00	7.672041e-02
9.900000e+00	9.417642e-02
1.005000e+01	1.191576e-01
1.020000e+01	1.570420e-01
1.035000e+01	2.199761e-01
1.050000e+01	3.331854e-01
1.065000e+01	5.535172e-01
1.080000e+01	9.712452e-01
1.095000e+01	1.377218e+00
1.110000e+01	1.108557e+00
1.125000e+01	7.133992e-01
1.140000e+01	5.516551e-01
1.155000e+01	4.758014e-01
1.170000e+01	3.622272e-01
1.185000e+01	2.949498e-01
1.200000e+01	2.884948e-01
1.215000e+01	3.288179e-01
1.230000e+01	4.205609e-01
1.245000e+01	6.274967e-01
1.260000e+01	1.066317e+00
1.275000e+01	1.699822e+00
1.290000e+01	1.626549e+00
1.305000e+01	9.735986e-01
1.320000e+01	5.536000e-01
1.335000e+01	3.426796e-01
1.350000e+01	2.308006e-01
1.365000e+01	1.653203e-01
1.380000e+01	1.243739e-01
1.395000e+01	9.732897e-02
1.410000e+01	7.855767e-02
1.425000e+01	6.498152e-02
1.440000e+01	5.483345e-02
1.455000e+01	4.703755e-02
1.470000e+01	4.091268e-02
1.485000e+01	3.600638e-02
1.500000e+01	3.201710e-02
1.515000e+01	2.872334e-02
1.530000e+01	2.598098e-02
1.545000e+01	2.367523e-02
1.560000e+01	2.173444e-02
1.575000e+01	2.008120e-02
1.590000e+01	1.858801e-02
1.605000e+01	1.725749e-02
1.620000e+01	1.610969e-02
1.635000e+01	1.511396e-02
1.650000e+01	1.424019e-02
1.665000e+01	1.347824e-02
1.680000e+01	1.280088e-02
1.695000e+01	1.220755e-02
1.710000e+01	1.168414e-02
1.725000e+01	1.122371e-02
1.740000e+01	1.082163e-02
1.755000e+01	1.047437e-02
1.770000e+01	1.017992e-02
1.785000e+01	9.938568e-03
1.800000e+01	9.746847e-03
1.815000e+01	9.580138e-03
1.830000e+01	9.446014e-03
1.845000e+01	9.363088e-03
1.860000e+01	9.333943e-03
1.875000e+01	9.359741e-03
1.890000e+01	9.437745e-03
1.905000e+01	9.577030e-03
1.920000e+01	9.787104e-03
1.935000e+01	1.007951e-02
1.950000e+01	1.046802e-02
1.965000e+01	1.097216e-02
1.980000e+01	1.161867e-02
1.995000e+01	1.244373e-02
2.010000e+01	1.349778e-02
2.025000e+01	1.485216e-02
2.040000e+01	1.660964e-02
2.055000e+01	1.892449e-02
2.070000e+01	2.203218e-02
2.085000e+01	2.631025e-02
2.100000e+01	3.239159e-02
2.115000e+01	4.139731e-02
2.130000e+01	5.544862e-02
2.145000e+01	7.885624e-02
2.160000e+01	1.209954e-01
2.175000e+01	2.026716e-01
2.190000e+01	3.518371e-01
2.205000e+01	4.922070e-01
2.220000e+01	4.310459e-01
2.235000e+01	3.129335e-01
2.250000e+01	2.606222e-01
2.265000e+01	1.846865e-01
2.280000e+01	1.136979e-01
2.295000e+01	7.394223e-02
2.310000e+01	5.257627e-02
2.325000e+01	4.075586e-02
2.340000e+01	3.468365e-02
2.355000e+01	3.142865e-02
2.370000e+01	2.748242e-02
2.385000e+01	2.519431e-02
2.400000e+01	2.436263e-02
2.415000e+01	2.088778e-02
2.430000e+01	1.659990e-02
2.445000e+01	1.359099e-02
2.460000e+01	1.177519e-02
2.475000e+01	1.065894e-02
2.490000e+01	9.988689e-03
2.505000e+01	9.675804e-03
2.520000e+01	9.697957e-03
2.535000e+01	1.009431e-02
2.550000e+01	1.101929e-02
2.565000e+01	1.209853e-02
2.580000e+01	1.362645e-02
2.595000e+01	1.710422e-02
2.610000e+01	2.448139e-02
2.625000e+01	3.858443e-02
2.640000e+01	5.290621e-02
2.655000e+01	5.321104e-02
2.670000e+01	5.114427e-02
2.685000e+01	3.920548e-02
2.700000e+01	2.875143e-02
2.715000e+01	2.415404e-02
2.730000e+01	1.857160e-02
2.745000e+01	1.417283e-02
2.760000e+01	1.154580e-02
2.775000e+01	9.365127e-03
2.790000e+01	8.152524e-03
2.805000e+01	7.933768e-03
2.820000e+01	8.756059e-03
2.835000e+01	9.894560e-03
2.850000e+01	8.950896e-03
2.865000e+01	7.422109e-03
2.880000e+01	6.530725e-03
2.895000e+01	6.362636e-03
2.910000e+01	6.950562e-03
2.925000e+01	8.094136e-03
2.940000e+01	8.407074e-03
2.955000e+01	7.992240e-03
2.970000e+01	8.231161e-03
2.985000e+01	9.645338e-03
3.000000e+01	1.281387e-02
