# Re(EQRPA)	Im(Strength)
0.000000e+00	7.077264e-04
1.500000e-01	7.375485e-04
3.000000e-01	7.660157e-04
4.500000e-01	7.931941e-04
6.000000e-01	8.191482e-04
7.500000e-01	8.439401e-04
9.000000e-01	8.676288e-04
1.050000e+00	8.902688e-04
1.200000e+00	9.119105e-04
1.350000e+00	9.326050e-04
1.500000e+00	9.555458e-04
1.650000e+00	9.748830e-04
1.800000e+00	9.935123e-04
1.950000e+00	1.011480e-03
2.100000e+00	1.028820e-03
2.250000e+00	1.045566e-03
2.400000e+00	1.061818e-03
2.550000e+00	1.078249e-03
2.700000e+00	1.094035e-03
2.850000e+00	1.109490e-03
3.000000e+00	1.125727e-03
3.150000e+00	1.140912e-03
3.300000e+00	1.156498e-03
3.450000e+00	1.171499e-03
3.600000e+00	1.186787e-03
3.750000e+00	1.202398e-03
3.900000e+00	1.218594e-03
4.050000e+00	1.234795e-03
4.200000e+00	1.251623e-03
4.350000e+00	1.269124e-03
4.500000e+00	1.287199e-03
4.650000e+00	1.306345e-03
4.800000e+00	1.326606e-03
4.950000e+00	1.348111e-03
5.100000e+00	1.372173e-03
5.250000e+00	1.396383e-03
5.400000e+00	1.425171e-03
5.550000e+00	1.454740e-03
5.700000e+00	1.499298e-03
5.850000e+00	1.545698e-03
6.000000e+00	1.604336e-03
6.150000e+00	1.683406e-03
6.300000e+00	1.804443e-03
6.450000e+00	2.007871e-03
6.600000e+00	2.341473e-03
6.750000e+00	2.571060e-03
6.900000e+00	2.384060e-03
7.050000e+00	2.220244e-03
7.200000e+00	2.189029e-03
7.350000e+00	2.238589e-03
7.500000e+00	2.339361e-03
7.650000e+00	2.486828e-03
7.800000e+00	2.682491e-03
7.950000e+00	2.938362e-03
8.100000e+00	3.274473e-03
8.250000e+00	3.724225e-03
8.400000e+00	4.345186e-03
8.550000e+00	5.236409e-03
8.700000e+00	6.582753e-03
8.850000e+00	8.743703e-03
9.000000e+00	1.230781e-02
9.150000e+00	1.782254e-02
9.300000e+00	2.779406e-02
9.450000e+00	4.782404e-02
9.600000e+00	7.082165e-02
9.750000e+00	5.929410e-02
9.900000e+00	3.470874e-02
1.005000e+01	2.071016e-02
1.020000e+01	1.383140e-02
1.035000e+01	1.034478e-02
1.050000e+01	8.601065e-03
1.065000e+01	7.968374e-03
1.080000e+01	8.357330e-03
1.095000e+01	1.011684e-02
1.110000e+01	1.308315e-02
1.125000e+01	1.399744e-02
1.140000e+01	1.439679e-02
1.155000e+01	1.873498e-02
1.170000e+01	2.711354e-02
1.185000e+01	3.203794e-02
1.200000e+01	2.541938e-02
1.215000e+01	1.553741e-02
1.230000e+01	9.855762e-03
1.245000e+01	6.947640e-03
1.260000e+01	5.364796e-03
1.275000e+01	4.444410e-03
1.290000e+01	3.903871e-03
1.305000e+01	3.627734e-03
1.320000e+01	3.517556e-03
1.335000e+01	3.417947e-03
1.350000e+01	3.185149e-03
1.365000e+01	2.857336e-03
1.380000e+01	2.635593e-03
1.395000e+01	2.501055e-03
1.410000e+01	2.421130e-03
1.425000e+01	2.369147e-03
1.440000e+01	2.340830e-03
1.455000e+01	2.326655e-03
1.470000e+01	2.325694e-03
1.485000e+01	2.334724e-03
1.500000e+01	2.372855e-03
1.515000e+01	2.436578e-03
1.530000e+01	2.542498e-03
1.545000e+01	2.612369e-03
1.560000e+01	2.571401e-03
1.575000e+01	2.544365e-03
1.590000e+01	2.556962e-03
1.605000e+01	2.592815e-03
1.620000e+01	2.643922e-03
1.635000e+01	2.705866e-03
1.650000e+01	2.777226e-03
1.665000e+01	2.857874e-03
1.680000e+01	2.945970e-03
1.695000e+01	3.045217e-03
1.710000e+01	3.157602e-03
1.725000e+01	3.289684e-03
1.740000e+01	3.438945e-03
1.755000e+01	3.613575e-03
1.770000e+01	3.853183e-03
1.785000e+01	4.165939e-03
1.800000e+01	4.478836e-03
1.815000e+01	4.608907e-03
1.830000e+01	4.788453e-03
1.845000e+01	5.150757e-03
1.860000e+01	5.678194e-03
1.875000e+01	5.966758e-03
1.890000e+01	5.996240e-03
1.905000e+01	6.160022e-03
1.920000e+01	6.466799e-03
1.935000e+01	6.877084e-03
1.950000e+01	7.374076e-03
1.965000e+01	7.952448e-03
1.980000e+01	8.628009e-03
1.995000e+01	9.408898e-03
2.010000e+01	1.032178e-02
2.025000e+01	1.138397e-02
2.040000e+01	1.265446e-02
2.055000e+01	1.415961e-02
2.070000e+01	1.597481e-02
2.085000e+01	1.820357e-02
2.100000e+01	2.097523e-02
2.115000e+01	2.454464e-02
2.130000e+01	2.921832e-02
2.145000e+01	3.525802e-02
2.160000e+01	4.319045e-02
2.175000e+01	5.367663e-02
2.190000e+01	6.624081e-02
2.205000e+01	8.459255e-02
2.220000e+01	1.141437e-01
2.235000e+01	1.634406e-01
2.250000e+01	2.512649e-01
2.265000e+01	4.207908e-01
2.280000e+01	7.570781e-01
2.295000e+01	1.220847e+00
2.310000e+01	1.144938e+00
2.325000e+01	6.749304e-01
2.340000e+01	3.802377e-01
2.355000e+01	2.342851e-01
2.370000e+01	1.594536e-01
2.385000e+01	1.174265e-01
2.400000e+01	8.765568e-02
2.415000e+01	6.559995e-02
