# Re(EQRPA)	Im(Strength)
0.000000e+00	-1.501757e-03
1.500000e-01	-1.370007e-03
3.000000e-01	-1.226364e-03
4.500000e-01	-1.083774e-03
6.000000e-01	-9.362102e-04
7.500000e-01	-7.834732e-04
9.000000e-01	-6.254044e-04
1.050000e+00	-4.618768e-04
1.200000e+00	-2.921844e-04
1.350000e+00	-1.082762e-04
1.500000e+00	7.814128e-05
1.650000e+00	2.746589e-04
1.800000e+00	4.787693e-04
1.950000e+00	7.003380e-04
2.100000e+00	9.360058e-04
2.250000e+00	1.188204e-03
2.400000e+00	1.460286e-03
2.550000e+00	1.756083e-03
2.700000e+00	2.080258e-03
2.850000e+00	2.438778e-03
3.000000e+00	2.839276e-03
3.150000e+00	3.275008e-03
3.300000e+00	3.794593e-03
3.450000e+00	4.386218e-03
3.600000e+00	5.087862e-03
3.750000e+00	5.925929e-03
3.900000e+00	6.946579e-03
4.050000e+00	8.220368e-03
4.200000e+00	9.824303e-03
4.350000e+00	1.193496e-02
4.500000e+00	1.478610e-02
4.650000e+00	1.880510e-02
4.800000e+00	2.473194e-02
4.950000e+00	3.395792e-02
5.100000e+00	4.947110e-02
5.250000e+00	7.776120e-02
5.400000e+00	1.334906e-01
5.550000e+00	2.354332e-01
5.700000e+00	3.080081e-01
5.850000e+00	2.229882e-01
6.000000e+00	1.314940e-01
6.150000e+00	8.709741e-02
6.300000e+00	7.175289e-02
6.450000e+00	7.743100e-02
6.600000e+00	1.059879e-01
6.750000e+00	1.330245e-01
6.900000e+00	1.011817e-01
7.050000e+00	6.087240e-02
7.200000e+00	3.874884e-02
7.350000e+00	2.729275e-02
7.500000e+00	2.092432e-02
7.650000e+00	1.713663e-02
7.800000e+00	1.480193e-02
7.950000e+00	1.337038e-02
8.100000e+00	1.257472e-02
8.250000e+00	1.228888e-02
8.400000e+00	1.248026e-02
8.550000e+00	1.320213e-02
8.700000e+00	1.461155e-02
8.850000e+00	1.706103e-02
9.000000e+00	2.126712e-02
9.150000e+00	2.877353e-02
9.300000e+00	4.308665e-02
9.450000e+00	7.170221e-02
9.600000e+00	1.180469e-01
9.750000e+00	1.283162e-01
9.900000e+00	8.402330e-02
1.005000e+01	5.156081e-02
1.020000e+01	3.628040e-02
1.035000e+01	3.016872e-02
1.050000e+01	2.976255e-02
1.065000e+01	3.511307e-02
1.080000e+01	4.931643e-02
1.095000e+01	7.194841e-02
1.110000e+01	7.396270e-02
1.125000e+01	5.699663e-02
1.140000e+01	5.243673e-02
1.155000e+01	6.475950e-02
1.170000e+01	9.198819e-02
1.185000e+01	1.091044e-01
1.200000e+01	7.891206e-02
1.215000e+01	4.729452e-02
1.230000e+01	3.048452e-02
1.245000e+01	2.183276e-02
1.260000e+01	1.704113e-02
1.275000e+01	1.420074e-02
1.290000e+01	1.247248e-02
1.305000e+01	1.136096e-02
1.320000e+01	1.054338e-02
1.335000e+01	9.974439e-03
1.350000e+01	9.548673e-03
1.365000e+01	9.293589e-03
1.380000e+01	9.161778e-03
1.395000e+01	9.187752e-03
1.410000e+01	9.293089e-03
1.425000e+01	9.500119e-03
1.440000e+01	9.815090e-03
1.455000e+01	1.026439e-02
1.470000e+01	1.096783e-02
1.485000e+01	1.208764e-02
1.500000e+01	1.396621e-02
1.515000e+01	1.601702e-02
1.530000e+01	1.570850e-02
1.545000e+01	1.471222e-02
1.560000e+01	1.455266e-02
1.575000e+01	1.496898e-02
1.590000e+01	1.573274e-02
1.605000e+01	1.674769e-02
1.620000e+01	1.800241e-02
1.635000e+01	1.949469e-02
1.650000e+01	2.125500e-02
1.665000e+01	2.333781e-02
1.680000e+01	2.579523e-02
1.695000e+01	2.873115e-02
1.710000e+01	3.225008e-02
1.725000e+01	3.653553e-02
1.740000e+01	4.178350e-02
1.755000e+01	4.835230e-02
1.770000e+01	5.667294e-02
1.785000e+01	6.744921e-02
1.800000e+01	8.166735e-02
1.815000e+01	1.009526e-01
1.830000e+01	1.282878e-01
1.845000e+01	1.686081e-01
1.860000e+01	2.289022e-01
1.875000e+01	3.212198e-01
1.890000e+01	4.826076e-01
1.905000e+01	7.928736e-01
1.920000e+01	1.414440e+00
1.935000e+01	2.392949e+00
1.950000e+01	2.522193e+00
1.965000e+01	1.555365e+00
1.980000e+01	8.651593e-01
1.995000e+01	5.176584e-01
2.010000e+01	3.373998e-01
2.025000e+01	2.359120e-01
2.040000e+01	1.744446e-01
2.055000e+01	1.352481e-01
2.070000e+01	1.096599e-01
2.085000e+01	9.363118e-02
2.100000e+01	8.581151e-02
2.115000e+01	8.399317e-02
2.130000e+01	8.132947e-02
2.145000e+01	8.517552e-02
2.160000e+01	9.468793e-02
2.175000e+01	8.354610e-02
2.190000e+01	6.773776e-02
2.205000e+01	5.544526e-02
2.220000e+01	4.242823e-02
2.235000e+01	3.386864e-02
2.250000e+01	2.887847e-02
2.265000e+01	2.594607e-02
2.280000e+01	2.438549e-02
2.295000e+01	2.409891e-02
2.310000e+01	2.545518e-02
2.325000e+01	2.966158e-02
2.340000e+01	3.862905e-02
2.355000e+01	4.845098e-02
2.370000e+01	5.044684e-02
2.385000e+01	5.811664e-02
2.400000e+01	6.694644e-02
2.415000e+01	5.168595e-02
2.430000e+01	3.389628e-02
2.445000e+01	2.434241e-02
2.460000e+01	1.962828e-02
2.475000e+01	1.741428e-02
2.490000e+01	1.678986e-02
2.505000e+01	1.749523e-02
2.520000e+01	1.907810e-02
2.535000e+01	2.197285e-02
2.550000e+01	2.820114e-02
2.565000e+01	4.077038e-02
2.580000e+01	6.578825e-02
2.595000e+01	9.175232e-02
2.610000e+01	7.592470e-02
2.625000e+01	4.923795e-02
2.640000e+01	3.362656e-02
2.655000e+01	2.390671e-02
2.670000e+01	1.904030e-02
2.685000e+01	1.700715e-02
2.700000e+01	1.551347e-02
2.715000e+01	1.416312e-02
2.730000e+01	1.214144e-02
2.745000e+01	9.895993e-03
2.760000e+01	8.369426e-03
2.775000e+01	7.556046e-03
2.790000e+01	7.114345e-03
2.805000e+01	6.710539e-03
2.820000e+01	6.427886e-03
2.835000e+01	6.348108e-03
2.850000e+01	6.422301e-03
2.865000e+01	6.672874e-03
2.880000e+01	7.239407e-03
2.895000e+01	8.349383e-03
2.910000e+01	1.008946e-02
2.925000e+01	1.225959e-02
2.940000e+01	1.532050e-02
2.955000e+01	1.851801e-02
2.970000e+01	2.073675e-02
2.985000e+01	2.544160e-02
3.000000e+01	3.384803e-02
