# Re(EQRPA)	Im(Strength)
0.000000e+00	3.456259e-01
1.500000e-01	4.349927e-01
3.000000e-01	5.632029e-01
4.500000e-01	7.556838e-01
6.000000e-01	1.061577e+00
7.500000e-01	1.583233e+00
9.000000e-01	2.550071e+00
1.050000e+00	4.473471e+00
1.200000e+00	7.949069e+00
1.350000e+00	1.011169e+01
1.500000e+00	7.001405e+00
1.650000e+00	3.881975e+00
1.800000e+00	2.256216e+00
1.950000e+00	1.429222e+00
2.100000e+00	9.737336e-01
2.250000e+00	7.017410e-01
2.400000e+00	5.280516e-01
2.550000e+00	4.110170e-01
2.700000e+00	3.286810e-01
2.850000e+00	2.686915e-01
3.000000e+00	2.237053e-01
3.150000e+00	1.891520e-01
3.300000e+00	1.620572e-01
3.450000e+00	1.404701e-01
3.600000e+00	1.229553e-01
3.750000e+00	1.086390e-01
3.900000e+00	9.679423e-02
4.050000e+00	8.690845e-02
4.200000e+00	7.861098e-02
4.350000e+00	7.161861e-02
4.500000e+00	6.572148e-02
4.650000e+00	6.076729e-02
4.800000e+00	5.664866e-02
4.950000e+00	5.330303e-02
5.100000e+00	5.071176e-02
5.250000e+00	4.891269e-02
5.400000e+00	4.802108e-02
5.550000e+00	4.828005e-02
5.700000e+00	5.016279e-02
5.850000e+00	5.461434e-02
6.000000e+00	6.352238e-02
6.150000e+00	8.109331e-02
6.300000e+00	1.169244e-01
6.450000e+00	1.892530e-01
6.600000e+00	2.831879e-01
6.750000e+00	2.547414e-01
6.900000e+00	1.556519e-01
7.050000e+00	9.546128e-02
7.200000e+00	6.496222e-02
7.350000e+00	4.849832e-02
7.500000e+00	3.878469e-02
7.650000e+00	3.261015e-02
7.800000e+00	2.846608e-02
7.950000e+00	2.559656e-02
8.100000e+00	2.360900e-02
8.250000e+00	2.231044e-02
8.400000e+00	2.165142e-02
8.550000e+00	2.170545e-02
8.700000e+00	2.277437e-02
8.850000e+00	2.557357e-02
9.000000e+00	3.179721e-02
9.150000e+00	4.501832e-02
9.300000e+00	6.577289e-02
9.450000e+00	6.717600e-02
9.600000e+00	4.627616e-02
9.750000e+00	3.212475e-02
9.900000e+00	2.575358e-02
1.005000e+01	2.390789e-02
1.020000e+01	2.581953e-02
1.035000e+01	3.268184e-02
1.050000e+01	4.228163e-02
1.065000e+01	3.896318e-02
1.080000e+01	2.915663e-02
1.095000e+01	2.458023e-02
1.110000e+01	2.491117e-02
1.125000e+01	3.026752e-02
1.140000e+01	4.278249e-02
1.155000e+01	6.054661e-02
1.170000e+01	6.592416e-02
1.185000e+01	4.735997e-02
1.200000e+01	3.226359e-02
1.215000e+01	2.640105e-02
1.230000e+01	2.736083e-02
1.245000e+01	3.314320e-02
1.260000e+01	3.246268e-02
1.275000e+01	2.437863e-02
1.290000e+01	1.999712e-02
1.305000e+01	2.015592e-02
1.320000e+01	2.326139e-02
1.335000e+01	2.789894e-02
1.350000e+01	3.433054e-02
1.365000e+01	2.966350e-02
1.380000e+01	1.943558e-02
1.395000e+01	1.329017e-02
1.410000e+01	1.007094e-02
1.425000e+01	8.251539e-03
1.440000e+01	7.122662e-03
1.455000e+01	6.368344e-03
1.470000e+01	5.839968e-03
1.485000e+01	5.467479e-03
1.500000e+01	5.231807e-03
1.515000e+01	5.153227e-03
1.530000e+01	5.163550e-03
1.545000e+01	4.880998e-03
1.560000e+01	4.465352e-03
1.575000e+01	4.171996e-03
1.590000e+01	3.967736e-03
1.605000e+01	3.813124e-03
1.620000e+01	3.686634e-03
1.635000e+01	3.577319e-03
1.650000e+01	3.483685e-03
1.665000e+01	3.400492e-03
1.680000e+01	3.328985e-03
1.695000e+01	3.260498e-03
1.710000e+01	3.208494e-03
1.725000e+01	3.162298e-03
1.740000e+01	3.128992e-03
1.755000e+01	3.112276e-03
1.770000e+01	3.124939e-03
1.785000e+01	3.180007e-03
1.800000e+01	3.224979e-03
1.815000e+01	3.204957e-03
1.830000e+01	3.266023e-03
1.845000e+01	3.504759e-03
1.860000e+01	3.855230e-03
1.875000e+01	3.729211e-03
1.890000e+01	3.317848e-03
1.905000e+01	3.066360e-03
1.920000e+01	2.940810e-03
1.935000e+01	2.875252e-03
1.950000e+01	2.844130e-03
1.965000e+01	2.830102e-03
1.980000e+01	2.831886e-03
1.995000e+01	2.843314e-03
2.010000e+01	2.862326e-03
2.025000e+01	2.891293e-03
2.040000e+01	2.930756e-03
2.055000e+01	2.973845e-03
2.070000e+01	3.030181e-03
2.085000e+01	3.095445e-03
2.100000e+01	3.187864e-03
2.115000e+01	3.293541e-03
2.130000e+01	3.413201e-03
2.145000e+01	3.543024e-03
2.160000e+01	3.696833e-03
2.175000e+01	3.881061e-03
2.190000e+01	4.104200e-03
2.205000e+01	4.354914e-03
2.220000e+01	4.642902e-03
2.235000e+01	4.990899e-03
2.250000e+01	5.423044e-03
2.265000e+01	5.960660e-03
2.280000e+01	6.638173e-03
2.295000e+01	7.523093e-03
2.310000e+01	8.728702e-03
2.325000e+01	1.045012e-02
2.340000e+01	1.260845e-02
2.355000e+01	1.453571e-02
2.370000e+01	1.702910e-02
2.385000e+01	2.088505e-02
2.400000e+01	2.642342e-02
2.415000e+01	3.498796e-02
2.430000e+01	4.955352e-02
2.445000e+01	7.590536e-02
2.460000e+01	1.272324e-01
2.475000e+01	2.280149e-01
2.490000e+01	3.499623e-01
2.505000e+01	3.021869e-01
2.520000e+01	1.753323e-01
2.535000e+01	1.002893e-01
2.550000e+01	6.280889e-02
2.565000e+01	4.335655e-02
2.580000e+01	3.299355e-02
2.595000e+01	2.803639e-02
2.610000e+01	2.691476e-02
2.625000e+01	2.866465e-02
2.640000e+01	2.589020e-02
2.655000e+01	1.860753e-02
2.670000e+01	1.357099e-02
2.685000e+01	1.070469e-02
2.700000e+01	8.938708e-03
2.715000e+01	7.744910e-03
2.730000e+01	6.924754e-03
2.745000e+01	6.377594e-03
2.760000e+01	6.042502e-03
2.775000e+01	5.919515e-03
2.790000e+01	6.069387e-03
2.805000e+01	6.614779e-03
2.820000e+01	7.822678e-03
2.835000e+01	9.517045e-03
