# Re(EQRPA)	Im(Strength)
0.000000e+00	6.556941e-02
1.500000e-01	7.460569e-02
3.000000e-01	8.565403e-02
4.500000e-01	9.935800e-02
6.000000e-01	1.166387e-01
7.500000e-01	1.388362e-01
9.000000e-01	1.680372e-01
1.050000e+00	2.074438e-01
1.200000e+00	2.623373e-01
1.350000e+00	3.418643e-01
1.500000e+00	4.627660e-01
1.650000e+00	6.578857e-01
1.800000e+00	9.970099e-01
1.950000e+00	1.638396e+00
2.100000e+00	2.919745e+00
2.250000e+00	5.006436e+00
2.400000e+00	5.486281e+00
2.550000e+00	3.447132e+00
2.700000e+00	1.911972e+00
2.850000e+00	1.135576e+00
3.000000e+00	7.341279e-01
3.150000e+00	5.085085e-01
3.300000e+00	3.714253e-01
3.450000e+00	2.826799e-01
3.600000e+00	2.222349e-01
3.750000e+00	1.793478e-01
3.900000e+00	1.478690e-01
4.050000e+00	1.241581e-01
4.200000e+00	1.058764e-01
4.350000e+00	9.149230e-02
4.500000e+00	7.999995e-02
4.650000e+00	7.069036e-02
4.800000e+00	6.305536e-02
4.950000e+00	5.673482e-02
5.100000e+00	5.145911e-02
5.250000e+00	4.702805e-02
5.400000e+00	4.328741e-02
5.550000e+00	4.012329e-02
5.700000e+00	3.744071e-02
5.850000e+00	3.517497e-02
6.000000e+00	3.327337e-02
6.150000e+00	3.170243e-02
6.300000e+00	3.043673e-02
6.450000e+00	2.947325e-02
6.600000e+00	2.883108e-02
6.750000e+00	2.858646e-02
6.900000e+00	2.887299e-02
7.050000e+00	3.001058e-02
7.200000e+00	3.274787e-02
7.350000e+00	3.870960e-02
7.500000e+00	4.864973e-02
7.650000e+00	5.104974e-02
7.800000e+00	4.169814e-02
7.950000e+00	3.497087e-02
8.100000e+00	3.206387e-02
8.250000e+00	3.118286e-02
8.400000e+00	3.141425e-02
8.550000e+00	3.243174e-02
8.700000e+00	3.408780e-02
8.850000e+00	3.639965e-02
9.000000e+00	3.945686e-02
9.150000e+00	4.342541e-02
9.300000e+00	4.857490e-02
9.450000e+00	5.532876e-02
9.600000e+00	6.435397e-02
9.750000e+00	7.672665e-02
9.900000e+00	9.417703e-02
1.005000e+01	1.191534e-01
1.020000e+01	1.570416e-01
1.035000e+01	2.199617e-01
1.050000e+01	3.331863e-01
1.065000e+01	5.535169e-01
1.080000e+01	9.712516e-01
1.095000e+01	1.377215e+00
1.110000e+01	1.108568e+00
1.125000e+01	7.134004e-01
1.140000e+01	5.516532e-01
1.155000e+01	4.758017e-01
1.170000e+01	3.622270e-01
1.185000e+01	2.949497e-01
1.200000e+01	2.884944e-01
1.215000e+01	3.288176e-01
1.230000e+01	4.205616e-01
1.245000e+01	6.274964e-01
1.260000e+01	1.066319e+00
1.275000e+01	1.699824e+00
1.290000e+01	1.626548e+00
