# Re(EQRPA)	Im(Strength)
0.000000e+00	8.361254e-03
1.500000e-01	8.729312e-03
3.000000e-01	9.124369e-03
4.500000e-01	9.549271e-03
6.000000e-01	1.000726e-02
7.500000e-01	1.050203e-02
9.000000e-01	1.103784e-02
1.050000e+00	1.161957e-02
1.200000e+00	1.225288e-02
1.350000e+00	1.294280e-02
1.500000e+00	1.370045e-02
1.650000e+00	1.453185e-02
1.800000e+00	1.544846e-02
1.950000e+00	1.646284e-02
2.100000e+00	1.758995e-02
2.250000e+00	1.884778e-02
2.400000e+00	2.025811e-02
2.550000e+00	2.184751e-02
2.700000e+00	2.364866e-02
2.850000e+00	2.570212e-02
3.000000e+00	2.805879e-02
3.150000e+00	3.078305e-02
3.300000e+00	3.395756e-02
3.450000e+00	3.768968e-02
3.600000e+00	4.212091e-02
3.750000e+00	4.744077e-02
3.900000e+00	5.390770e-02
4.050000e+00	6.188111e-02
4.200000e+00	7.187401e-02
4.350000e+00	8.463379e-02
4.500000e+00	1.012890e-01
4.650000e+00	1.235997e-01
4.800000e+00	1.544279e-01
4.950000e+00	1.986614e-01
5.100000e+00	2.651441e-01
5.250000e+00	3.710067e-01
5.400000e+00	5.521039e-01
5.550000e+00	8.890376e-01
5.700000e+00	1.560124e+00
5.850000e+00	2.749993e+00
6.000000e+00	3.386896e+00
6.150000e+00	2.291929e+00
6.300000e+00	1.274456e+00
6.450000e+00	7.493473e-01
6.600000e+00	4.819134e-01
6.750000e+00	3.346672e-01
6.900000e+00	2.473561e-01
7.050000e+00	1.928580e-01
7.200000e+00	1.584406e-01
7.350000e+00	1.386853e-01
7.500000e+00	1.327233e-01
7.650000e+00	1.346880e-01
7.800000e+00	1.184124e-01
7.950000e+00	9.433757e-02
8.100000e+00	7.913209e-02
8.250000e+00	7.050242e-02
8.400000e+00	6.570310e-02
8.550000e+00	6.354466e-02
8.700000e+00	6.371683e-02
8.850000e+00	6.652986e-02
9.000000e+00	7.307231e-02
9.150000e+00	8.591642e-02
9.300000e+00	1.110292e-01
9.450000e+00	1.618431e-01
9.600000e+00	2.544009e-01
9.750000e+00	3.143816e-01
9.900000e+00	2.343679e-01
1.005000e+01	1.533651e-01
1.020000e+01	1.129386e-01
1.035000e+01	9.487096e-02
1.050000e+01	8.804685e-02
1.065000e+01	8.799174e-02
1.080000e+01	9.346460e-02
1.095000e+01	1.054525e-01
1.110000e+01	1.278236e-01
1.125000e+01	1.674811e-01
1.140000e+01	2.149614e-01
1.155000e+01	2.417233e-01
1.170000e+01	2.964142e-01
1.185000e+01	3.670091e-01
1.200000e+01	3.359649e-01
1.215000e+01	2.862622e-01
1.230000e+01	2.821154e-01
1.245000e+01	3.153790e-01
1.260000e+01	3.838592e-01
1.275000e+01	4.991730e-01
1.290000e+01	6.918258e-01
1.305000e+01	1.030054e+00
1.320000e+01	1.670040e+00
1.335000e+01	2.949627e+00
1.350000e+01	5.102494e+00
1.365000e+01	5.863625e+00
1.380000e+01	3.798061e+00
1.395000e+01	2.107189e+00
1.410000e+01	1.244651e+00
1.425000e+01	8.009336e-01
1.440000e+01	5.529997e-01
1.455000e+01	4.030560e-01
1.470000e+01	3.063025e-01
1.485000e+01	2.405559e-01
1.500000e+01	1.939995e-01
1.515000e+01	1.599424e-01
1.530000e+01	1.344237e-01
1.545000e+01	1.150733e-01
1.560000e+01	1.005788e-01
1.575000e+01	8.997525e-02
1.590000e+01	8.009330e-02
1.605000e+01	6.956228e-02
1.620000e+01	6.095055e-02
1.635000e+01	5.418883e-02
1.650000e+01	4.868412e-02
1.665000e+01	4.407112e-02
1.680000e+01	4.013664e-02
1.695000e+01	3.673941e-02
1.710000e+01	3.377910e-02
