# Re(EQRPA)	Im(Strength)
0.000000e+00	3.898447e-03
1.500000e-01	4.018022e-03
3.000000e-01	4.150466e-03
4.500000e-01	4.285173e-03
6.000000e-01	4.427691e-03
7.500000e-01	4.578760e-03
9.000000e-01	4.739204e-03
1.050000e+00	4.909942e-03
1.200000e+00	5.092007e-03
1.350000e+00	5.288550e-03
1.500000e+00	5.497026e-03
1.650000e+00	5.720945e-03
1.800000e+00	5.962145e-03
1.950000e+00	6.222769e-03
2.100000e+00	6.505324e-03
2.250000e+00	6.812775e-03
2.400000e+00	7.149902e-03
2.550000e+00	7.518675e-03
2.700000e+00	7.925436e-03
2.850000e+00	8.376939e-03
3.000000e+00	8.880862e-03
3.150000e+00	9.447766e-03
3.300000e+00	1.009101e-02
3.450000e+00	1.082829e-02
3.600000e+00	1.168471e-02
3.750000e+00	1.269322e-02
3.900000e+00	1.390247e-02
4.050000e+00	1.538544e-02
4.200000e+00	1.725643e-02
4.350000e+00	1.970377e-02
4.500000e+00	2.305862e-02
4.650000e+00	2.794688e-02
4.800000e+00	3.565375e-02
4.950000e+00	4.902888e-02
5.100000e+00	7.439028e-02
5.250000e+00	1.191592e-01
5.400000e+00	1.484693e-01
5.550000e+00	1.134907e-01
5.700000e+00	7.894186e-02
5.850000e+00	6.375127e-02
6.000000e+00	5.976368e-02
6.150000e+00	6.230487e-02
6.300000e+00	6.998297e-02
6.450000e+00	8.328840e-02
6.600000e+00	1.044116e-01
6.750000e+00	1.381322e-01
6.900000e+00	1.944585e-01
7.050000e+00	2.954038e-01
7.200000e+00	4.913426e-01
7.350000e+00	8.771468e-01
7.500000e+00	1.368238e+00
7.650000e+00	1.217072e+00
7.800000e+00	7.129105e-01
7.950000e+00	4.121030e-01
8.100000e+00	2.644276e-01
8.250000e+00	1.904735e-01
8.400000e+00	1.549104e-01
8.550000e+00	1.454365e-01
8.700000e+00	1.638200e-01
8.850000e+00	2.244374e-01
9.000000e+00	3.125101e-01
9.150000e+00	2.822552e-01
9.300000e+00	1.778140e-01
9.450000e+00	1.131889e-01
9.600000e+00	7.995223e-02
9.750000e+00	6.183139e-02
9.900000e+00	5.118181e-02
1.005000e+01	4.464601e-02
1.020000e+01	4.071198e-02
1.035000e+01	3.881013e-02
1.050000e+01	3.909429e-02
1.065000e+01	4.252694e-02
1.080000e+01	4.835558e-02
1.095000e+01	4.705449e-02
1.110000e+01	4.101394e-02
1.125000e+01	3.855527e-02
1.140000e+01	3.987355e-02
1.155000e+01	4.412512e-02
1.170000e+01	5.109520e-02
1.185000e+01	5.253651e-02
1.200000e+01	4.536218e-02
1.215000e+01	4.061352e-02
1.230000e+01	3.904640e-02
1.245000e+01	3.921792e-02
1.260000e+01	4.042325e-02
1.275000e+01	4.242506e-02
1.290000e+01	4.514489e-02
1.305000e+01	4.814785e-02
1.320000e+01	5.138274e-02
