# Re(EQRPA)	Im(Strength)
1.035000e+01	5.679491e-02
1.050000e+01	8.866214e-02
1.065000e+01	1.399902e-01
1.080000e+01	1.585264e-01
1.095000e+01	1.315639e-01
1.110000e+01	1.338650e-01
1.125000e+01	1.846047e-01
1.140000e+01	2.401905e-01
1.155000e+01	1.914897e-01
1.170000e+01	1.221868e-01
1.185000e+01	7.732973e-02
1.200000e+01	5.123092e-02
1.215000e+01	3.700545e-02
1.230000e+01	2.890356e-02
1.245000e+01	2.410810e-02
1.260000e+01	2.141240e-02
1.275000e+01	2.045997e-02
1.290000e+01	2.073381e-02
1.305000e+01	1.985387e-02
1.320000e+01	1.859577e-02
1.335000e+01	1.729159e-02
1.350000e+01	1.531005e-02
1.365000e+01	1.400676e-02
1.380000e+01	1.336265e-02
1.395000e+01	1.311633e-02
1.410000e+01	1.312357e-02
1.425000e+01	1.332823e-02
1.440000e+01	1.371525e-02
1.455000e+01	1.429204e-02
1.470000e+01	1.510603e-02
1.485000e+01	1.625395e-02
1.500000e+01	1.754959e-02
1.515000e+01	1.861920e-02
1.530000e+01	1.991731e-02
1.545000e+01	2.172833e-02
1.560000e+01	2.406298e-02
1.575000e+01	2.706241e-02
1.590000e+01	3.086183e-02
1.605000e+01	3.574960e-02
1.620000e+01	4.213107e-02
1.635000e+01	5.063209e-02
1.650000e+01	6.233619e-02
1.665000e+01	7.893620e-02
1.680000e+01	1.035041e-01
1.695000e+01	1.417960e-01
1.710000e+01	2.055400e-01
1.725000e+01	3.205362e-01
1.740000e+01	5.453267e-01
1.755000e+01	9.801509e-01
1.770000e+01	1.454267e+00
1.785000e+01	1.212995e+00
1.800000e+01	7.155390e-01
1.815000e+01	4.118251e-01
1.830000e+01	2.582638e-01
1.845000e+01	1.804578e-01
1.860000e+01	1.353922e-01
1.875000e+01	9.996933e-02
1.890000e+01	7.503785e-02
1.905000e+01	5.868028e-02
1.920000e+01	4.749523e-02
1.935000e+01	3.947289e-02
1.950000e+01	3.352964e-02
1.965000e+01	2.902316e-02
1.980000e+01	2.556322e-02
1.995000e+01	2.291974e-02
2.010000e+01	2.096962e-02
2.025000e+01	1.970704e-02
2.040000e+01	1.929845e-02
2.055000e+01	2.026572e-02
2.070000e+01	2.361511e-02
2.085000e+01	2.801229e-02
2.100000e+01	2.539669e-02
2.115000e+01	2.015504e-02
2.130000e+01	1.808333e-02
2.145000e+01	1.842905e-02
2.160000e+01	1.741127e-02
2.175000e+01	1.515801e-02
2.190000e+01	1.419158e-02
2.205000e+01	1.282115e-02
2.220000e+01	1.112255e-02
2.235000e+01	1.012427e-02
2.250000e+01	9.663193e-03
2.265000e+01	9.544819e-03
2.280000e+01	9.713745e-03
2.295000e+01	1.021836e-02
2.310000e+01	1.121591e-02
2.325000e+01	1.308211e-02
2.340000e+01	1.633632e-02
2.355000e+01	2.069734e-02
2.370000e+01	2.509971e-02
2.385000e+01	3.049636e-02
2.400000e+01	2.956382e-02
2.415000e+01	2.444178e-02
2.430000e+01	2.253150e-02
2.445000e+01	2.403200e-02
2.460000e+01	2.869828e-02
2.475000e+01	3.766670e-02
2.490000e+01	5.432028e-02
2.505000e+01	8.647475e-02
2.520000e+01	1.484316e-01
2.535000e+01	2.330239e-01
2.550000e+01	2.431085e-01
2.565000e+01	1.761902e-01
2.580000e+01	1.054086e-01
2.595000e+01	6.598451e-02
2.610000e+01	4.754127e-02
2.625000e+01	4.115395e-02
2.640000e+01	4.036523e-02
2.655000e+01	3.709672e-02
2.670000e+01	3.261446e-02
2.685000e+01	2.575542e-02
2.700000e+01	1.925128e-02
2.715000e+01	1.557733e-02
2.730000e+01	1.302141e-02
2.745000e+01	1.059753e-02
2.760000e+01	8.959681e-03
2.775000e+01	7.921914e-03
2.790000e+01	7.278551e-03
2.805000e+01	6.946708e-03
2.820000e+01	6.722518e-03
2.835000e+01	6.457675e-03
2.850000e+01	6.362084e-03
2.865000e+01	6.531660e-03
2.880000e+01	7.129458e-03
2.895000e+01	8.080132e-03
2.910000e+01	8.411411e-03
2.925000e+01	8.603273e-03
2.940000e+01	9.719670e-03
2.955000e+01	1.192753e-02
2.970000e+01	1.564297e-02
2.985000e+01	2.302006e-02
3.000000e+01	3.393789e-02
