# Re(EQRPA)	Im(Strength)
0.000000e+00	1.470262e-02
1.500000e-01	1.415456e-02
3.000000e-01	1.363607e-02
4.500000e-01	1.314517e-02
6.000000e-01	1.268008e-02
7.500000e-01	1.223912e-02
9.000000e-01	1.182075e-02
1.050000e+00	1.142357e-02
1.200000e+00	1.104627e-02
1.350000e+00	1.068762e-02
1.500000e+00	1.034648e-02
1.650000e+00	1.002491e-02
1.800000e+00	9.715602e-03
1.950000e+00	9.421213e-03
2.100000e+00	9.140777e-03
2.250000e+00	8.873456e-03
2.400000e+00	8.620120e-03
2.550000e+00	8.377128e-03
2.700000e+00	8.145955e-03
2.850000e+00	7.924841e-03
3.000000e+00	7.714403e-03
3.150000e+00	7.512913e-03
3.300000e+00	7.320343e-03
3.450000e+00	7.138110e-03
3.600000e+00	6.965594e-03
3.750000e+00	6.799174e-03
3.900000e+00	6.640268e-03
4.050000e+00	6.489529e-03
4.200000e+00	6.345992e-03
4.350000e+00	6.209338e-03
4.500000e+00	6.079635e-03
4.650000e+00	5.958550e-03
4.800000e+00	5.842658e-03
4.950000e+00	5.733377e-03
5.100000e+00	5.631542e-03
5.250000e+00	5.536337e-03
5.400000e+00	5.447962e-03
5.550000e+00	5.366492e-03
5.700000e+00	5.292328e-03
5.850000e+00	5.225447e-03
6.000000e+00	5.166990e-03
6.150000e+00	5.117371e-03
6.300000e+00	5.077297e-03
6.450000e+00	5.048896e-03
6.600000e+00	5.033663e-03
6.750000e+00	5.032516e-03
6.900000e+00	5.053317e-03
7.050000e+00	5.102881e-03
7.200000e+00	5.199911e-03
7.350000e+00	5.369618e-03
7.500000e+00	5.686851e-03
7.650000e+00	6.243271e-03
7.800000e+00	6.709223e-03
7.950000e+00	6.505651e-03
8.100000e+00	6.312132e-03
8.250000e+00	6.405750e-03
8.400000e+00	6.724984e-03
8.550000e+00	7.258994e-03
8.700000e+00	8.053553e-03
8.850000e+00	9.233459e-03
9.000000e+00	1.102613e-02
9.150000e+00	1.388118e-02
9.300000e+00	1.874224e-02
9.450000e+00	2.772070e-02
9.600000e+00	4.552361e-02
9.750000e+00	7.784646e-02
9.900000e+00	9.902422e-02
1.005000e+01	7.076853e-02
1.020000e+01	4.165399e-02
1.035000e+01	2.664433e-02
1.050000e+01	1.931276e-02
1.065000e+01	1.566436e-02
1.080000e+01	1.399437e-02
1.095000e+01	1.364055e-02
1.110000e+01	1.447131e-02
1.125000e+01	1.679561e-02
1.140000e+01	2.159302e-02
1.155000e+01	3.063724e-02
1.170000e+01	4.230062e-02
1.185000e+01	5.081307e-02
1.200000e+01	6.905747e-02
1.215000e+01	1.011732e-01
1.230000e+01	1.282148e-01
1.245000e+01	1.077999e-01
1.260000e+01	6.397311e-02
1.275000e+01	3.782106e-02
1.290000e+01	2.452054e-02
1.305000e+01	1.732016e-02
1.320000e+01	1.307588e-02
1.335000e+01	1.039110e-02
1.350000e+01	8.586207e-03
1.365000e+01	7.298256e-03
1.380000e+01	6.350379e-03
1.395000e+01	5.632740e-03
1.410000e+01	5.077008e-03
1.425000e+01	4.636529e-03
1.440000e+01	4.277171e-03
1.455000e+01	3.990303e-03
1.470000e+01	3.750439e-03
1.485000e+01	3.546652e-03
1.500000e+01	3.375530e-03
1.515000e+01	3.230428e-03
1.530000e+01	3.108085e-03
1.545000e+01	3.003850e-03
1.560000e+01	2.929473e-03
1.575000e+01	2.887548e-03
1.590000e+01	2.857856e-03
1.605000e+01	2.759579e-03
1.620000e+01	2.651417e-03
1.635000e+01	2.569256e-03
1.650000e+01	2.510135e-03
1.665000e+01	2.465261e-03
1.680000e+01	2.423888e-03
1.695000e+01	2.387590e-03
1.710000e+01	2.362020e-03
1.725000e+01	2.337954e-03
1.740000e+01	2.318774e-03
1.755000e+01	2.296832e-03
1.770000e+01	2.290934e-03
1.785000e+01	2.280120e-03
1.800000e+01	2.274476e-03
1.815000e+01	2.272530e-03
1.830000e+01	2.281122e-03
1.845000e+01	2.291897e-03
1.860000e+01	2.302205e-03
1.875000e+01	2.318165e-03
1.890000e+01	2.336736e-03
1.905000e+01	2.355668e-03
1.920000e+01	2.377719e-03
1.935000e+01	2.407472e-03
1.950000e+01	2.439255e-03
1.965000e+01	2.483478e-03
1.980000e+01	2.526968e-03
1.995000e+01	2.582445e-03
2.010000e+01	2.644775e-03
2.025000e+01	2.713854e-03
2.040000e+01	2.791683e-03
2.055000e+01	2.881309e-03
2.070000e+01	2.982884e-03
2.085000e+01	3.099737e-03
2.100000e+01	3.228305e-03
2.115000e+01	3.405481e-03
2.130000e+01	3.617288e-03
2.145000e+01	3.896320e-03
2.160000e+01	4.172055e-03
2.175000e+01	4.381496e-03
2.190000e+01	4.663584e-03
2.205000e+01	5.008490e-03
2.220000e+01	5.302301e-03
2.235000e+01	5.701677e-03
2.250000e+01	6.272071e-03
2.265000e+01	6.825968e-03
2.280000e+01	7.337684e-03
2.295000e+01	8.066916e-03
2.310000e+01	9.077328e-03
2.325000e+01	1.045718e-02
2.340000e+01	1.236468e-02
2.355000e+01	1.457548e-02
2.370000e+01	1.663443e-02
2.385000e+01	1.930046e-02
2.400000e+01	2.325398e-02
2.415000e+01	2.907441e-02
2.430000e+01	3.773808e-02
2.445000e+01	5.124458e-02
2.460000e+01	7.362726e-02
2.475000e+01	1.136493e-01
2.490000e+01	1.913293e-01
2.505000e+01	3.443163e-01
2.520000e+01	5.388129e-01
2.535000e+01	4.783307e-01
2.550000e+01	2.774317e-01
2.565000e+01	1.568731e-01
2.580000e+01	9.663189e-02
2.595000e+01	6.496969e-02
2.610000e+01	4.696057e-02
2.625000e+01	3.533774e-02
2.640000e+01	2.740503e-02
2.655000e+01	2.205800e-02
2.670000e+01	1.842652e-02
2.685000e+01	1.595497e-02
2.700000e+01	1.385992e-02
2.715000e+01	1.197763e-02
2.730000e+01	1.061557e-02
2.745000e+01	9.716413e-03
2.760000e+01	9.245904e-03
2.775000e+01	9.308577e-03
2.790000e+01	9.922089e-03
2.805000e+01	9.877596e-03
2.820000e+01	9.044288e-03
2.835000e+01	8.921871e-03
2.850000e+01	9.297513e-03
2.865000e+01	9.424037e-03
2.880000e+01	9.842376e-03
2.895000e+01	1.099885e-02
2.910000e+01	1.193377e-02
2.925000e+01	1.262189e-02
2.940000e+01	1.474580e-02
2.955000e+01	1.807353e-02
2.970000e+01	2.487761e-02
2.985000e+01	3.821884e-02
3.000000e+01	4.870210e-02
