# Re(EQRPA)	Im(Strength)
0.000000e+00	5.194139e-02
1.500000e-01	6.071578e-02
3.000000e-01	7.183329e-02
4.500000e-01	8.622290e-02
6.000000e-01	1.053062e-01
7.500000e-01	1.313582e-01
9.000000e-01	1.681916e-01
1.050000e+00	2.225820e-01
1.200000e+00	3.072646e-01
1.350000e+00	4.481226e-01
1.500000e+00	7.021496e-01
1.650000e+00	1.199058e+00
1.800000e+00	2.161907e+00
1.950000e+00	3.211449e+00
2.100000e+00	2.624104e+00
2.250000e+00	1.492194e+00
2.400000e+00	8.526225e-01
2.550000e+00	5.331372e-01
2.700000e+00	3.634363e-01
2.850000e+00	2.666519e-01
3.000000e+00	2.089733e-01
3.150000e+00	1.748704e-01
3.300000e+00	1.574348e-01
3.450000e+00	1.549650e-01
3.600000e+00	1.709044e-01
3.750000e+00	2.174042e-01
3.900000e+00	3.242606e-01
4.050000e+00	5.277108e-01
4.200000e+00	6.575715e-01
4.350000e+00	4.656557e-01
4.500000e+00	2.701108e-01
4.650000e+00	1.666849e-01
4.800000e+00	1.129878e-01
4.950000e+00	8.259479e-02
5.100000e+00	6.383510e-02
5.250000e+00	5.140223e-02
5.400000e+00	4.268586e-02
5.550000e+00	3.629768e-02
5.700000e+00	3.144955e-02
5.850000e+00	2.766646e-02
6.000000e+00	2.464730e-02
6.150000e+00	2.219675e-02
6.300000e+00	2.017881e-02
6.450000e+00	1.850148e-02
6.600000e+00	1.709868e-02
6.750000e+00	1.592356e-02
6.900000e+00	1.494355e-02
7.050000e+00	1.413649e-02
7.200000e+00	1.349307e-02
7.350000e+00	1.301491e-02
7.500000e+00	1.271961e-02
7.650000e+00	1.264910e-02
7.800000e+00	1.289498e-02
7.950000e+00	1.363975e-02
8.100000e+00	1.527609e-02
8.250000e+00	1.869256e-02
8.400000e+00	2.587330e-02
8.550000e+00	3.908345e-02
8.700000e+00	4.700279e-02
8.850000e+00	3.467730e-02
9.000000e+00	2.254674e-02
9.150000e+00	1.619604e-02
9.300000e+00	1.293785e-02
9.450000e+00	1.113991e-02
9.600000e+00	1.008673e-02
9.750000e+00	9.460184e-03
9.900000e+00	9.113342e-03
1.005000e+01	8.986458e-03
1.020000e+01	9.075622e-03
1.035000e+01	9.440280e-03
1.050000e+01	1.025743e-02
1.065000e+01	1.194371e-02
1.080000e+01	1.515678e-02
1.095000e+01	1.832788e-02
1.110000e+01	1.674567e-02
1.125000e+01	1.459442e-02
1.140000e+01	1.473469e-02
1.155000e+01	1.748809e-02
1.170000e+01	2.318713e-02
1.185000e+01	2.587424e-02
1.200000e+01	2.068543e-02
1.215000e+01	1.649850e-02
1.230000e+01	1.497633e-02
1.245000e+01	1.525363e-02
1.260000e+01	1.723970e-02
1.275000e+01	2.049226e-02
1.290000e+01	2.070122e-02
1.305000e+01	1.852846e-02
1.320000e+01	1.771725e-02
1.335000e+01	1.790215e-02
1.350000e+01	1.862333e-02
1.365000e+01	1.992604e-02
1.380000e+01	2.177647e-02
1.395000e+01	2.418286e-02
1.410000e+01	2.723524e-02
1.425000e+01	3.109693e-02
1.440000e+01	3.601979e-02
1.455000e+01	4.239173e-02
1.470000e+01	5.079153e-02
1.485000e+01	6.208438e-02
1.500000e+01	7.774995e-02
1.515000e+01	1.003835e-01
1.530000e+01	1.346116e-01
1.545000e+01	1.894330e-01
1.560000e+01	2.837563e-01
1.575000e+01	4.602513e-01
1.590000e+01	8.124663e-01
1.605000e+01	1.423811e+00
1.620000e+01	1.696456e+00
1.635000e+01	1.120299e+00
1.650000e+01	6.208365e-01
1.665000e+01	3.648124e-01
1.680000e+01	2.336670e-01
1.695000e+01	1.607691e-01
1.710000e+01	1.169103e-01
1.725000e+01	8.875299e-02
1.740000e+01	6.974993e-02
1.755000e+01	5.644829e-02
1.770000e+01	4.693759e-02
1.785000e+01	3.982192e-02
1.800000e+01	3.400197e-02
1.815000e+01	2.953627e-02
1.830000e+01	2.641232e-02
1.845000e+01	2.423404e-02
1.860000e+01	2.162904e-02
1.875000e+01	1.887022e-02
1.890000e+01	1.678167e-02
1.905000e+01	1.523508e-02
1.920000e+01	1.406745e-02
1.935000e+01	1.320945e-02
1.950000e+01	1.264902e-02
1.965000e+01	1.243952e-02
1.980000e+01	1.273091e-02
1.995000e+01	1.387398e-02
2.010000e+01	1.669467e-02
2.025000e+01	2.295322e-02
2.040000e+01	3.316093e-02
2.055000e+01	3.425082e-02
2.070000e+01	2.341027e-02
2.085000e+01	1.560274e-02
2.100000e+01	1.158843e-02
2.115000e+01	9.479415e-03
2.130000e+01	8.333333e-03
2.145000e+01	7.579809e-03
2.160000e+01	6.873168e-03
2.175000e+01	6.390081e-03
2.190000e+01	6.095184e-03
2.205000e+01	5.773088e-03
2.220000e+01	5.510481e-03
2.235000e+01	5.386237e-03
2.250000e+01	5.399833e-03
2.265000e+01	5.581430e-03
2.280000e+01	6.031562e-03
2.295000e+01	6.996529e-03
2.310000e+01	8.947957e-03
2.325000e+01	1.157345e-02
2.340000e+01	1.172485e-02
2.355000e+01	1.109542e-02
2.370000e+01	1.257660e-02
2.385000e+01	1.448012e-02
2.400000e+01	1.215947e-02
2.415000e+01	9.052720e-03
2.430000e+01	7.393803e-03
2.445000e+01	6.714667e-03
2.460000e+01	6.599711e-03
2.475000e+01	6.976129e-03
2.490000e+01	7.927204e-03
2.505000e+01	9.264482e-03
2.520000e+01	1.004567e-02
2.535000e+01	1.113807e-02
2.550000e+01	1.358099e-02
2.565000e+01	1.813863e-02
2.580000e+01	2.700418e-02
2.595000e+01	4.429875e-02
2.610000e+01	7.070599e-02
2.625000e+01	7.802506e-02
2.640000e+01	5.612093e-02
2.655000e+01	3.705916e-02
2.670000e+01	2.922157e-02
2.685000e+01	2.830916e-02
2.700000e+01	3.030913e-02
2.715000e+01	3.789217e-02
2.730000e+01	5.413126e-02
2.745000e+01	5.916236e-02
2.760000e+01	4.096556e-02
2.775000e+01	2.630518e-02
2.790000e+01	1.956360e-02
2.805000e+01	1.734960e-02
2.820000e+01	1.791528e-02
2.835000e+01	1.846578e-02
2.850000e+01	1.743869e-02
2.865000e+01	1.914366e-02
2.880000e+01	2.619977e-02
2.895000e+01	3.920767e-02
2.910000e+01	4.403315e-02
2.925000e+01	3.257061e-02
2.940000e+01	2.262894e-02
2.955000e+01	1.850583e-02
2.970000e+01	1.666974e-02
2.985000e+01	1.393913e-02
3.000000e+01	1.187296e-02
