iter,cost,mean_rel_alphaD
0,30039.140625,0.9791322470659493
1000,24.009119033813477,0.015491766169961558
2000,4.8595170974731445,0.01007563680955345
3000,3.6529080867767334,0.008151314888166212
4000,2.1824142932891846,0.006245385062297186
5000,0.8642870783805847,0.0037644219551086033
6000,0.3841164708137512,0.0024731079863771826
7000,0.23683801293373108,0.0021585384038562217
8000,0.14779239892959595,0.0016173485973886173
9000,0.09925916790962219,0.0013287658859749444
10000,0.09159789979457855,0.0013082965717266238
11000,0.3316310942173004,0.0025432823391402497
12000,0.0356132797896862,0.000807889892859348
13000,0.032694797962903976,0.0008043787203653611
14000,0.21867035329341888,0.0020778170642408666
15000,0.014232134446501732,0.0005340737774267758
16000,0.020422643050551414,0.0006277400323345142
17000,0.010021830908954144,0.00045955243661341286
18000,0.10646358877420425,0.0013829606580329152
19000,0.020003486424684525,0.0006360401472292488
20000,0.008296327665448189,0.0004252549256342349
21000,0.011388835497200489,0.0004868102590399349
22000,0.005478293634951115,0.00033687311896660763
23000,0.0030990797095000744,0.00024466009650848583
24000,0.0035436456091701984,0.0002670238953158073
25000,0.0030764173716306686,0.0002653705619240531
26000,0.00694866431877017,0.00038128065219279116
27000,0.002450007712468505,0.0002202027888828768
28000,0.021145567297935486,0.0006493635938640425
29000,0.005248872563242912,0.00030593495641299053
