iter,cost,mean_rel_alphaD
0,28686.138671875,0.9596651180726631
1000,34.8612060546875,0.009789522625675163
2000,4.216109275817871,0.0039226079709044435
3000,0.5543624758720398,0.002586307618690044
4000,0.25714972615242004,0.0021136843852718906
5000,0.1921338438987732,0.0018296924824446894
6000,0.12323407828807831,0.0014905350972263846
7000,0.0671146959066391,0.0010979457482741452
8000,0.04350678250193596,0.0008628938276385947
9000,0.02988421358168125,0.0007246291928339521
10000,0.02304927073419094,0.0006480050402365863
11000,0.0206743311136961,0.0006159424758082963
12000,0.014438743703067303,0.0005050172869221606
13000,0.010303972288966179,0.00042540924663732517
14000,0.005749838426709175,0.00032093872643475257
15000,0.037781309336423874,0.0009584940271849111
16000,0.006569428835064173,0.0003480934451686292
17000,0.003299730597063899,0.0002693911678002109
18000,0.009363009594380856,0.0004588423327409842
19000,0.0015745535492897034,0.0001841001832309694
20000,0.014053498394787312,0.0004591460740248507
21000,0.005520678590983152,0.00031400172035841214
22000,0.001822798396460712,0.00019690786674111791
23000,0.01103473361581564,0.0005078702509962925
24000,0.0015186374075710773,0.00018331722039601744
25000,0.002265301765874028,0.00020309050164035906
26000,0.008142149075865746,0.0004217863834173269
27000,0.00790275540202856,0.00041470473000020564
28000,0.0037844658363610506,0.00028564143767429486
29000,0.013376652263104916,0.0005271672838915703
