iter,cost,mean_rel_alphaD
0,27767.33984375,0.9435132684318184
1000,36.04668045043945,0.009375711829954898
2000,4.644105911254883,0.0044925408797584325
3000,0.6631270051002502,0.002764415222357981
4000,0.23600508272647858,0.0019280396906873483
5000,0.09006468206644058,0.0012502467021632006
6000,0.048303984105587006,0.0009107931390531848
7000,0.03275154158473015,0.000762539284150233
8000,0.02154913730919361,0.0006278469018298496
9000,0.020067067816853523,0.0006021601524259481
10000,0.01837555505335331,0.0005808593162008381
11000,0.0077211735770106316,0.0003995898366485718
12000,0.005720032844692469,0.0003407791476891275
13000,0.0043890392407774925,0.00029671457126311885
14000,0.04463070258498192,0.0009120767099762973
15000,0.02318692021071911,0.0006207672830974889
16000,0.007915572263300419,0.0003491817391473006
17000,0.0018057881388813257,0.00018430722904661426
18000,0.0019518512999638915,0.00018494096144841402
19000,0.0010900960769504309,0.00014660209180133654
20000,0.0043820482678711414,0.00029243533320947863
21000,0.0011461846297606826,0.0001477435676624105
22000,0.007157589308917522,0.00034771392590643956
23000,0.0006960518076084554,0.00011955506077046456
24000,0.0006067976937629282,0.0001117913150149368
25000,0.0004931779694743454,9.834525877801239e-05
26000,0.0016597021603956819,0.00017859727515528613
27000,0.0017866861307993531,0.0001783526152562084
28000,0.00041080257506109774,8.741498006775075e-05
29000,0.0007074997411109507,0.00011968235454819253
