iter,cost,mean_rel_alphaD
0,27956.84765625,0.9445085419211019
1000,27.98383140563965,0.00975479074256475
2000,3.080854892730713,0.004228813963787668
3000,0.5228888392448425,0.0028611477962302003
4000,0.3203220069408417,0.00226940206077219
5000,0.17884734272956848,0.0017078843335542166
6000,0.12470944970846176,0.0014841687524173967
7000,0.09025365859270096,0.0012717535352426684
8000,0.057250287383794785,0.00100864870600478
9000,0.03396938741207123,0.0007591585564654064
10000,0.03401115536689758,0.0007831614091866296
11000,0.020134244114160538,0.0005724339729821309
12000,0.01611291989684105,0.0005116812741303516
13000,0.01386278960853815,0.00048446527271419775
14000,0.014488055370748043,0.000515797785006163
15000,0.008848992176353931,0.0003750085021489056
16000,0.006772119551897049,0.0003263534695659032
17000,0.005129294469952583,0.00029028812363145087
18000,0.044059108942747116,0.0008676171059956097
19000,0.0030756767373532057,0.0002304410318823208
20000,0.002991284942254424,0.000246716414295725
21000,0.001861326047219336,0.00018194788153039402
22000,0.005525401793420315,0.0003264975163698655
23000,0.0073550669476389885,0.0003587724468481103
24000,0.0011475620558485389,0.00015613256359297572
25000,0.007516633719205856,0.0003651509698408265
26000,0.0019962494261562824,0.00019396187975538235
27000,0.0016424452187493443,0.00019399500898436932
28000,0.007321173790842295,0.0004081932249871816
29000,0.0009383545839227736,0.00014167827809304128
