iter,cost,mean_rel_alphaD
0,29097.423828125,0.9615471041621982
1000,28.76510238647461,0.010277984372091754
2000,2.7386929988861084,0.004152386308497712
3000,0.7841346859931946,0.003318861994038516
4000,0.5651801824569702,0.002898291244016747
5000,0.41201335191726685,0.0024819436313727847
6000,0.2733064591884613,0.002143013443569126
7000,0.15815125405788422,0.0016618424720444874
8000,0.08925122022628784,0.0012805124913027345
9000,0.06304100900888443,0.0010788081509250202
10000,0.044550903141498566,0.0009032297357829318
11000,0.03277936205267906,0.0007722786107988552
12000,0.023875437676906586,0.0006492822818706125
13000,0.01689094677567482,0.0005449232787829941
14000,0.012888174504041672,0.00047277237886959807
15000,0.010317900218069553,0.00042509613811522696
16000,0.00874117948114872,0.0003942132378187218
17000,0.007390438113361597,0.0003652949723981684
18000,0.005454817321151495,0.00031686386012275575
19000,0.018980784341692924,0.000612767344467332
20000,0.005428684875369072,0.00032233436786505056
21000,0.01023191586136818,0.0004658707551833052
22000,0.0024389910977333784,0.0002245860515812314
23000,0.009584630839526653,0.00044702731608113437
24000,0.00896789412945509,0.0004204324844244919
25000,0.0016147621208801866,0.00018167450017067319
26000,0.001731877215206623,0.00019211341827146284
27000,0.0015563213964924216,0.00017514380280376685
28000,0.003045537741854787,0.00025271138468892554
29000,0.001348801190033555,0.00016602823632463743
