iter,cost,mean_rel_alphaD
0,28578.81640625,0.9537300510505624
1000,37.75737762451172,0.01034348301057224
2000,5.490692138671875,0.004464148513567512
3000,0.9795930981636047,0.0032071162374400566
4000,0.46814173460006714,0.0027485748470428657
5000,0.1987105756998062,0.001762544178847093
6000,0.11525873094797134,0.0013958516370356762
7000,0.07530013471841812,0.0011204297775169352
8000,0.048687007278203964,0.0009089708725378423
9000,0.032076142728328705,0.0007613054109909346
10000,0.022608067840337753,0.0006446408055145715
11000,0.01680910773575306,0.0005598832103328855
12000,0.009899288415908813,0.00041843657229846074
13000,0.016973355785012245,0.000560317889718611
14000,0.005401314236223698,0.00030819766127633416
15000,0.005043534096330404,0.0002913500748604311
16000,0.002989651169627905,0.00023161657232629752
17000,0.003254800569266081,0.0002565812513575669
18000,0.0019657511729747057,0.00019613508300832185
19000,0.001938325702212751,0.00018813692497507347
20000,0.0012854612432420254,0.00015621932689678265
21000,0.0011674570851027966,0.00014934952255785938
22000,0.001082476694136858,0.0001455318683131871
23000,0.000884456851053983,0.0001308337674822713
24000,0.00842575915157795,0.00040719203676137873
25000,0.015403397381305695,0.0005471859952176996
26000,0.004856463521718979,0.00028991784490398217
27000,0.0007019310723990202,0.0001192574991018626
28000,0.0014785422245040536,0.00017751258826826651
29000,0.0007191206095740199,0.0001205233139788412
