iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,25.495800018310547,0.31019835803345247,0.6898016793717011,0.0,0.09326048841966163
1000,0.4045180678367615,0.9965738805988843,0.003426153072275913,0.0,0.0008470642702102021
2000,0.3882433772087097,0.997898564597415,0.0021014451477556415,0.0,0.0005884903642174871
3000,0.3803216814994812,0.9980311058013813,0.001968914554068502,0.0,0.0006367984820455055
4000,0.3708810806274414,0.9979688548638843,0.002031160202765771,0.0,0.0006405720993640446
5000,0.3596533238887787,0.9899133764331229,0.010086653993511581,0.0,0.0013259289883838339
6000,0.21392641961574554,0.9741861428792634,0.02581384406032198,0.0,0.0018272870624765215
7000,0.1896655559539795,0.9837422927286098,0.016257686402440557,0.0,0.0011159424413762426
8000,0.17941701412200928,0.9867520143728584,0.013247960970716097,0.0,0.001080287288235401
9000,0.17581138014793396,0.9859388081639516,0.014061175944200375,0.0,0.0011133788809252528
10000,0.17360037565231323,0.9865581688229241,0.013441862024387036,0.0,0.0010043571045950258
11000,0.1699644923210144,0.9894912592568694,0.01050874759252135,0.0,0.000861610990280693
12000,0.16779497265815735,0.9880131752235464,0.011986846977895357,0.0,0.0009782465541418133
13000,0.16571246087551117,0.990571250654743,0.00942875988296679,0.0,0.0008453464328819
14000,0.165188267827034,0.9873827273352982,0.012617293807000201,0.0,0.0011345892819775067
15000,0.16583573818206787,0.9784895347742233,0.021510463821793203,0.0,0.0014593812985361965
16000,0.16255636513233185,0.9920576391563165,0.007942357262915584,0.0,0.0007725141304002484
17000,0.16149820387363434,0.9920843966867937,0.007915636472118695,0.0,0.0007737852766334197
18000,0.16109508275985718,0.9842325917490001,0.015767372118512153,0.0,0.0013365619287110965
19000,0.15891338884830475,0.9894446029662721,0.010555405824578507,0.0,0.0009461660751000704
