iter,cost,mean_rel_alphaD
0,28778.689453125,0.9601535734254406
1000,41.00456237792969,0.010347748211776687
2000,6.03848123550415,0.004555346392165488
3000,0.8944401741027832,0.0030310954083652957
4000,0.270504355430603,0.0020477269820555494
5000,0.13674074411392212,0.0015700752074609774
6000,0.08952212333679199,0.0012915047426920367
7000,0.055754125118255615,0.001008825054636567
8000,0.04026150703430176,0.0008598655688917541
9000,0.03198609873652458,0.0007627039562927481
10000,0.021926240995526314,0.0006373301902171631
11000,0.015770146623253822,0.0005276244685779776
12000,0.00997354555875063,0.00042920097445509514
13000,0.008285365998744965,0.0003723057031544903
14000,0.004909582436084747,0.0002912880151878619
15000,0.003930536564439535,0.00026240017261239745
16000,0.005167683586478233,0.0003052796457602406
17000,0.0025063324719667435,0.0002204546131588143
18000,0.0018180031329393387,0.00018922234349213804
19000,0.0016800937009975314,0.0001830143556429452
20000,0.00123135419562459,0.0001577661839086405
21000,0.002633806085214019,0.0002369079446049065
22000,0.0036934411618858576,0.00026151478396769856
23000,0.0008427151478827,0.00012782616274925677
24000,0.014553284272551537,0.0005880929859836399
25000,0.001800785306841135,0.00018483989981639865
26000,0.0007876306190155447,0.00012421303931800734
27000,0.0005325776874087751,9.750412828252396e-05
28000,0.0013161824317649007,0.00016129536775785465
29000,0.0006154343136586249,0.00011132765092529736
