iter,cost,mean_rel_T12
0,178.78358141005842,23.657488076225825
300,0.4390854266398364,0.1139030977515865
600,0.14030761956324786,0.06261310736709108
900,0.04316523923261687,0.034320777467972206
1200,0.02481058041391192,0.026949613251217273
1500,0.01983575709379753,0.02396588308032976
1800,0.017468051618588085,0.022490070579382605
2100,0.015817710666896977,0.021365303074311243
2400,0.014454967519466308,0.02042020745561139
2700,0.013228008328358846,0.019471897777256796
3000,0.012075687577322294,0.018533824175754325
3300,0.010969688384403091,0.01767350933063969
3600,0.009890725275530657,0.016785353603271224
3900,0.008804329372282985,0.01577314671482701
4200,0.0077881493431151095,0.014828356041565086
4500,0.006926572914258245,0.01395833657558528
4800,0.006254149322385985,0.013183204371440344
5100,0.00576221778759855,0.012618679462325219
5400,0.0054044211429756005,0.012276548134942129
5700,0.0051299122774189085,0.012060800211734165
6000,0.004904216827710171,0.011859161272274828
6300,0.004708470859003368,0.011648538078340482
6600,0.004532899950666394,0.011438270522765144
6900,0.004372535680467655,0.011236512898695398
7200,0.004225090383168517,0.011044263606533098
7500,0.004089887378086705,0.010863133032406406
7800,0.0039673136758774505,0.010693256256359505
8100,0.0038585766017470843,0.010538473423695908
8400,0.0037656647420816116,0.010403373336118273
