iter,cost,mean_rel_alphaD
0,29430.3828125,0.9674912592875793
1000,7.992048740386963,0.012786869423555157
2000,2.8225505352020264,0.007638202929718847
3000,2.30824613571167,0.0067498918014151955
4000,2.0586190223693848,0.006329605925882285
5000,1.7608177661895752,0.0057613432575481455
6000,1.5524554252624512,0.005192033561952426
7000,0.9551734328269958,0.003904169575623123
8000,0.15854132175445557,0.0018585743794842266
9000,0.06783805787563324,0.0011894520120182528
10000,0.039609722793102264,0.0008796542844305727
11000,0.03526502847671509,0.0008316985820702052
12000,0.0278920978307724,0.0007322121279240513
13000,0.027227945625782013,0.0007239633669840213
14000,0.02797885425388813,0.0007219927883392908
15000,0.020097531378269196,0.0006038322064949634
16000,0.016972936689853668,0.0005645971092025573
17000,0.016221994534134865,0.0005675196938892197
18000,0.01390857808291912,0.0005201354499824031
19000,0.012108259834349155,0.00048183858201266756
20000,0.01105975080281496,0.0004628033748229104
21000,0.010435491800308228,0.0004481390261296282
22000,0.019660186022520065,0.0006526557555982433
23000,0.009292352944612503,0.00042973942075468825
24000,0.00952097587287426,0.0004275426480998887
25000,0.0071459668688476086,0.00036028697442012334
26000,0.006583349779248238,0.00034935109909371107
27000,0.007335659582167864,0.0003762032976324193
28000,0.05520842596888542,0.0010721615353329668
29000,0.01535232923924923,0.0005768817296702124
