# Re(EQRPA)	Im(Strength)
2.820000e+01	2.990998e-02
2.835000e+01	2.496822e-02
2.850000e+01	1.671452e-02
2.865000e+01	1.223039e-02
2.880000e+01	1.015810e-02
2.895000e+01	1.005740e-02
2.910000e+01	1.208978e-02
2.925000e+01	1.712400e-02
2.940000e+01	2.377119e-02
2.955000e+01	2.608689e-02
2.970000e+01	2.179356e-02
2.985000e+01	1.588191e-02
3.000000e+01	1.110956e-02
