# Re(EQRPA)	Im(Strength)
0.000000e+00	2.153118e-02
1.500000e-01	2.305845e-02
3.000000e-01	2.476137e-02
4.500000e-01	2.666852e-02
6.000000e-01	2.881457e-02
7.500000e-01	3.124193e-02
9.000000e-01	3.400290e-02
1.050000e+00	3.716259e-02
1.200000e+00	4.080290e-02
1.350000e+00	4.502797e-02
1.500000e+00	4.997186e-02
1.650000e+00	5.580953e-02
1.800000e+00	6.277266e-02
1.950000e+00	7.117334e-02
2.100000e+00	8.144663e-02
2.250000e+00	9.418298e-02
2.400000e+00	1.102499e-01
2.550000e+00	1.309194e-01
2.700000e+00	1.581327e-01
2.850000e+00	1.949617e-01
3.000000e+00	2.464867e-01
3.150000e+00	3.215550e-01
3.300000e+00	4.365750e-01
3.450000e+00	6.242170e-01
3.600000e+00	9.549027e-01
3.750000e+00	1.589177e+00
3.900000e+00	2.848399e+00
4.050000e+00	4.645910e+00
4.200000e+00	4.481774e+00
4.350000e+00	2.679897e+00
4.500000e+00	1.523035e+00
4.650000e+00	9.543860e-01
4.800000e+00	6.742223e-01
4.950000e+00	5.473723e-01
5.100000e+00	5.344862e-01
5.250000e+00	6.466225e-01
5.400000e+00	7.846828e-01
5.550000e+00	6.272932e-01
5.700000e+00	3.958068e-01
5.850000e+00	2.621004e-01
6.000000e+00	1.899267e-01
6.150000e+00	1.475770e-01
6.300000e+00	1.205305e-01
6.450000e+00	1.021205e-01
6.600000e+00	8.903503e-02
6.750000e+00	7.949226e-02
6.900000e+00	7.247703e-02
7.050000e+00	6.739407e-02
7.200000e+00	6.390575e-02
7.350000e+00	6.186005e-02
7.500000e+00	6.127199e-02
7.650000e+00	6.236495e-02
7.800000e+00	6.568023e-02
7.950000e+00	7.236720e-02
8.100000e+00	8.487788e-02
8.250000e+00	1.087143e-01
8.400000e+00	1.563852e-01
8.550000e+00	2.470781e-01
8.700000e+00	3.300653e-01
8.850000e+00	2.638041e-01
9.000000e+00	1.712140e-01
9.150000e+00	1.228482e-01
9.300000e+00	1.011179e-01
9.450000e+00	9.259004e-02
9.600000e+00	9.158715e-02
9.750000e+00	9.604118e-02
9.900000e+00	1.057616e-01
1.005000e+01	1.220717e-01
1.020000e+01	1.484612e-01
1.035000e+01	1.928697e-01
1.050000e+01	2.720841e-01
1.065000e+01	3.997971e-01
1.080000e+01	4.820907e-01
1.095000e+01	4.744779e-01
1.110000e+01	5.440299e-01
1.125000e+01	7.600587e-01
1.140000e+01	1.132873e+00
1.155000e+01	1.628676e+00
1.170000e+01	1.996105e+00
1.185000e+01	2.264126e+00
1.200000e+01	2.890446e+00
1.215000e+01	2.553585e+00
1.230000e+01	1.517107e+00
1.245000e+01	8.757274e-01
1.260000e+01	5.494863e-01
1.275000e+01	3.743892e-01
1.290000e+01	2.726147e-01
1.305000e+01	2.072259e-01
1.320000e+01	1.619592e-01
1.335000e+01	1.302169e-01
1.350000e+01	1.070948e-01
1.365000e+01	8.984758e-02
1.380000e+01	7.668383e-02
1.395000e+01	6.641541e-02
1.410000e+01	5.828616e-02
1.425000e+01	5.180922e-02
1.440000e+01	4.670135e-02
1.455000e+01	4.289277e-02
1.470000e+01	4.062129e-02
1.485000e+01	4.053981e-02
1.500000e+01	4.167745e-02
1.515000e+01	3.767818e-02
1.530000e+01	3.128977e-02
1.545000e+01	2.688716e-02
1.560000e+01	2.394749e-02
1.575000e+01	2.178044e-02
1.590000e+01	2.005338e-02
1.605000e+01	1.861442e-02
1.620000e+01	1.737499e-02
1.635000e+01	1.629305e-02
1.650000e+01	1.533951e-02
1.665000e+01	1.448763e-02
1.680000e+01	1.373291e-02
1.695000e+01	1.305230e-02
1.710000e+01	1.245940e-02
1.725000e+01	1.195390e-02
1.740000e+01	1.155706e-02
1.755000e+01	1.133270e-02
1.770000e+01	1.140327e-02
1.785000e+01	1.175054e-02
1.800000e+01	1.143657e-02
1.815000e+01	1.068046e-02
1.830000e+01	1.050484e-02
1.845000e+01	1.104951e-02
1.860000e+01	1.130408e-02
1.875000e+01	9.997822e-03
1.890000e+01	8.738443e-03
1.905000e+01	7.978537e-03
1.920000e+01	7.495156e-03
1.935000e+01	7.148670e-03
1.950000e+01	6.883226e-03
1.965000e+01	6.666533e-03
1.980000e+01	6.505345e-03
1.995000e+01	6.392322e-03
