# Re(EQRPA)	Im(Strength)
0.000000e+00	5.855552e-02
1.500000e-01	5.409356e-02
3.000000e-01	5.012057e-02
4.500000e-01	4.658537e-02
6.000000e-01	4.339517e-02
7.500000e-01	4.051962e-02
9.000000e-01	3.791962e-02
1.050000e+00	3.557836e-02
1.200000e+00	3.343901e-02
1.350000e+00	3.148888e-02
1.500000e+00	2.970665e-02
1.650000e+00	2.806054e-02
1.800000e+00	2.656276e-02
1.950000e+00	2.518529e-02
2.100000e+00	2.391617e-02
2.250000e+00	2.274492e-02
2.400000e+00	2.165507e-02
2.550000e+00	2.067234e-02
2.700000e+00	1.974325e-02
2.850000e+00	1.888148e-02
3.000000e+00	1.808154e-02
3.150000e+00	1.733862e-02
3.300000e+00	1.664851e-02
3.450000e+00	1.600751e-02
3.600000e+00	1.541229e-02
3.750000e+00	1.486003e-02
3.900000e+00	1.434730e-02
4.050000e+00	1.387969e-02
4.200000e+00	1.344571e-02
4.350000e+00	1.304932e-02
4.500000e+00	1.268890e-02
4.650000e+00	1.236794e-02
4.800000e+00	1.208426e-02
4.950000e+00	1.184088e-02
5.100000e+00	1.164070e-02
5.250000e+00	1.149164e-02
5.400000e+00	1.140287e-02
5.550000e+00	1.138547e-02
5.700000e+00	1.146050e-02
5.850000e+00	1.166003e-02
6.000000e+00	1.203881e-02
6.150000e+00	1.268100e-02
6.300000e+00	1.376635e-02
6.450000e+00	1.558970e-02
6.600000e+00	1.882384e-02
6.750000e+00	2.496566e-02
6.900000e+00	3.726649e-02
7.050000e+00	5.828960e-02
7.200000e+00	6.657131e-02
7.350000e+00	4.700857e-02
7.500000e+00	3.098850e-02
7.650000e+00	2.330296e-02
7.800000e+00	2.007482e-02
7.950000e+00	1.931497e-02
8.100000e+00	2.043131e-02
8.250000e+00	2.371217e-02
8.400000e+00	3.049668e-02
8.550000e+00	4.420177e-02
8.700000e+00	7.168877e-02
8.850000e+00	1.099412e-01
9.000000e+00	1.057841e-01
9.150000e+00	7.169721e-02
9.300000e+00	5.498550e-02
9.450000e+00	5.725802e-02
9.600000e+00	7.602513e-02
9.750000e+00	8.508616e-02
9.900000e+00	5.961453e-02
1.005000e+01	3.713001e-02
1.020000e+01	2.541695e-02
1.035000e+01	1.938964e-02
1.050000e+01	1.614866e-02
1.065000e+01	1.444989e-02
1.080000e+01	1.376904e-02
1.095000e+01	1.396104e-02
1.110000e+01	1.515899e-02
1.125000e+01	1.783157e-02
1.140000e+01	2.303454e-02
1.155000e+01	3.346571e-02
1.170000e+01	5.383932e-02
1.185000e+01	7.628611e-02
1.200000e+01	6.984408e-02
1.215000e+01	6.040552e-02
1.230000e+01	5.927170e-02
1.245000e+01	4.400663e-02
1.260000e+01	2.825473e-02
1.275000e+01	1.995521e-02
1.290000e+01	1.630939e-02
1.305000e+01	1.573300e-02
1.320000e+01	1.796723e-02
1.335000e+01	2.097156e-02
1.350000e+01	2.107108e-02
1.365000e+01	1.601810e-02
1.380000e+01	1.109156e-02
1.395000e+01	8.336419e-03
1.410000e+01	6.813179e-03
1.425000e+01	5.885655e-03
1.440000e+01	5.281795e-03
1.455000e+01	4.867256e-03
1.470000e+01	4.569965e-03
1.485000e+01	4.381156e-03
1.500000e+01	4.302717e-03
1.515000e+01	4.383538e-03
1.530000e+01	4.752297e-03
1.545000e+01	5.517526e-03
1.560000e+01	5.740931e-03
1.575000e+01	4.791465e-03
1.590000e+01	3.999788e-03
1.605000e+01	3.560819e-03
1.620000e+01	3.308449e-03
1.635000e+01	3.144639e-03
1.650000e+01	3.025211e-03
1.665000e+01	2.935967e-03
1.680000e+01	2.867444e-03
1.695000e+01	2.811994e-03
1.710000e+01	2.761144e-03
1.725000e+01	2.723387e-03
1.740000e+01	2.692824e-03
1.755000e+01	2.668125e-03
1.770000e+01	2.656837e-03
1.785000e+01	2.649755e-03
1.800000e+01	2.652423e-03
1.815000e+01	2.665398e-03
1.830000e+01	2.695939e-03
1.845000e+01	2.793157e-03
1.860000e+01	2.958459e-03
1.875000e+01	3.034693e-03
1.890000e+01	2.890736e-03
1.905000e+01	2.775768e-03
1.920000e+01	2.726231e-03
1.935000e+01	2.719925e-03
1.950000e+01	2.737154e-03
1.965000e+01	2.763142e-03
1.980000e+01	2.798843e-03
1.995000e+01	2.846209e-03
2.010000e+01	2.908177e-03
2.025000e+01	2.973479e-03
2.040000e+01	3.051364e-03
2.055000e+01	3.147567e-03
2.070000e+01	3.251259e-03
2.085000e+01	3.374811e-03
2.100000e+01	3.518468e-03
2.115000e+01	3.692851e-03
2.130000e+01	3.899651e-03
2.145000e+01	4.150725e-03
2.160000e+01	4.477817e-03
