# Re(EQRPA)	Im(Strength)
0.000000e+00	9.981350e-03
1.500000e-01	1.056719e-02
3.000000e-01	1.116995e-02
4.500000e-01	1.179368e-02
6.000000e-01	1.244298e-02
7.500000e-01	1.312307e-02
9.000000e-01	1.383985e-02
1.050000e+00	1.459999e-02
1.200000e+00	1.541100e-02
1.350000e+00	1.628140e-02
1.500000e+00	1.722088e-02
1.650000e+00	1.824055e-02
1.800000e+00	1.935330e-02
1.950000e+00	2.057433e-02
2.100000e+00	2.192159e-02
2.250000e+00	2.341593e-02
2.400000e+00	2.508221e-02
2.550000e+00	2.695070e-02
2.700000e+00	2.905809e-02
2.850000e+00	3.144924e-02
3.000000e+00	3.417983e-02
3.150000e+00	3.732086e-02
3.300000e+00	4.096094e-02
3.450000e+00	4.521494e-02
3.600000e+00	5.023310e-02
3.750000e+00	5.621279e-02
3.900000e+00	6.342203e-02
4.050000e+00	7.222408e-02
4.200000e+00	8.313226e-02
4.350000e+00	9.688629e-02
4.500000e+00	1.145648e-01
4.650000e+00	1.378301e-01
4.800000e+00	1.692936e-01
4.950000e+00	2.132912e-01
5.100000e+00	2.773496e-01
5.250000e+00	3.754070e-01
5.400000e+00	5.351926e-01
5.550000e+00	8.163761e-01
5.700000e+00	1.354901e+00
5.850000e+00	2.426105e+00
6.000000e+00	3.990436e+00
6.150000e+00	3.919861e+00
6.300000e+00	2.351730e+00
6.450000e+00	1.320920e+00
6.600000e+00	8.053180e-01
6.750000e+00	5.367511e-01
6.900000e+00	3.855807e-01
7.050000e+00	2.951495e-01
7.200000e+00	2.396044e-01
7.350000e+00	2.070517e-01
7.500000e+00	1.935919e-01
7.650000e+00	2.026086e-01
7.800000e+00	2.447482e-01
7.950000e+00	2.974750e-01
8.100000e+00	2.584818e-01
8.250000e+00	1.891789e-01
8.400000e+00	1.518182e-01
8.550000e+00	1.369171e-01
8.700000e+00	1.353311e-01
8.850000e+00	1.444089e-01
9.000000e+00	1.659976e-01
9.150000e+00	2.073342e-01
9.300000e+00	2.862793e-01
9.450000e+00	4.429220e-01
9.600000e+00	7.168690e-01
9.750000e+00	8.634829e-01
