# Re(EQRPA)	Im(Strength)
0.000000e+00	-1.507285e-03
1.500000e-01	-1.364226e-03
3.000000e-01	-1.226500e-03
4.500000e-01	-1.084091e-03
6.000000e-01	-9.369470e-04
7.500000e-01	-7.850652e-04
9.000000e-01	-6.282208e-04
1.050000e+00	-4.652975e-04
1.200000e+00	-2.875576e-04
1.350000e+00	-1.082703e-04
1.500000e+00	7.814579e-05
1.650000e+00	2.760637e-04
1.800000e+00	4.877522e-04
1.950000e+00	7.105373e-04
2.100000e+00	9.359655e-04
2.250000e+00	1.188271e-03
2.400000e+00	1.460356e-03
2.550000e+00	1.756077e-03
2.700000e+00	2.080221e-03
2.850000e+00	2.438649e-03
3.000000e+00	2.838772e-03
3.150000e+00	3.290204e-03
3.300000e+00	3.805322e-03
3.450000e+00	4.379728e-03
3.600000e+00	5.088374e-03
3.750000e+00	5.917566e-03
3.900000e+00	6.948564e-03
4.050000e+00	8.227696e-03
4.200000e+00	9.826490e-03
4.350000e+00	1.193472e-02
4.500000e+00	1.478730e-02
4.650000e+00	1.881114e-02
4.800000e+00	2.473641e-02
4.950000e+00	3.397780e-02
5.100000e+00	4.947224e-02
5.250000e+00	7.776022e-02
5.400000e+00	1.334904e-01
5.550000e+00	2.354266e-01
5.700000e+00	3.080102e-01
5.850000e+00	2.229858e-01
6.000000e+00	1.314946e-01
6.150000e+00	8.709818e-02
6.300000e+00	7.175443e-02
6.450000e+00	7.742941e-02
6.600000e+00	1.059838e-01
6.750000e+00	1.330288e-01
6.900000e+00	1.011820e-01
7.050000e+00	6.087256e-02
7.200000e+00	3.874771e-02
7.350000e+00	2.729095e-02
7.500000e+00	2.092428e-02
7.650000e+00	1.713657e-02
7.800000e+00	1.480060e-02
7.950000e+00	1.336897e-02
8.100000e+00	1.257472e-02
8.250000e+00	1.228817e-02
8.400000e+00	1.248026e-02
8.550000e+00	1.319796e-02
8.700000e+00	1.461172e-02
8.850000e+00	1.706255e-02
9.000000e+00	2.127208e-02
9.150000e+00	2.877314e-02
9.300000e+00	4.308660e-02
9.450000e+00	7.170230e-02
