# Re(EQRPA)	Im(Strength)
0.000000e+00	1.735243e-03
1.500000e-01	1.743384e-03
3.000000e-01	1.750280e-03
4.500000e-01	1.756050e-03
6.000000e-01	1.760777e-03
7.500000e-01	1.764515e-03
9.000000e-01	1.767273e-03
1.050000e+00	1.770215e-03
1.200000e+00	1.771644e-03
1.350000e+00	1.772390e-03
1.500000e+00	1.772512e-03
1.650000e+00	1.772052e-03
1.800000e+00	1.771049e-03
1.950000e+00	1.768974e-03
2.100000e+00	1.766528e-03
2.250000e+00	1.764133e-03
2.400000e+00	1.765774e-03
2.550000e+00	1.763319e-03
2.700000e+00	1.760554e-03
2.850000e+00	1.757635e-03
3.000000e+00	1.756861e-03
3.150000e+00	1.755566e-03
3.300000e+00	1.752257e-03
3.450000e+00	1.750505e-03
3.600000e+00	1.747858e-03
3.750000e+00	1.745382e-03
3.900000e+00	1.743076e-03
4.050000e+00	1.742838e-03
4.200000e+00	1.741592e-03
4.350000e+00	1.741087e-03
4.500000e+00	1.740865e-03
4.650000e+00	1.741309e-03
4.800000e+00	1.743088e-03
4.950000e+00	1.745818e-03
5.100000e+00	1.749660e-03
5.250000e+00	1.753811e-03
5.400000e+00	1.760323e-03
5.550000e+00	1.768958e-03
5.700000e+00	1.779889e-03
5.850000e+00	1.793682e-03
6.000000e+00	1.809897e-03
6.150000e+00	1.834379e-03
6.300000e+00	1.863012e-03
6.450000e+00	1.898824e-03
6.600000e+00	1.949822e-03
6.750000e+00	2.025822e-03
6.900000e+00	2.137367e-03
7.050000e+00	2.321996e-03
7.200000e+00	2.649811e-03
7.350000e+00	3.276737e-03
7.500000e+00	4.212442e-03
7.650000e+00	4.299373e-03
7.800000e+00	3.484550e-03
7.950000e+00	2.967668e-03
8.100000e+00	2.770763e-03
8.250000e+00	2.745234e-03
8.400000e+00	2.824391e-03
8.550000e+00	2.988714e-03
8.700000e+00	3.245033e-03
8.850000e+00	3.622072e-03
9.000000e+00	4.177802e-03
9.150000e+00	5.016169e-03
9.300000e+00	6.302584e-03
9.450000e+00	8.438094e-03
9.600000e+00	1.237837e-02
9.750000e+00	2.018432e-02
9.900000e+00	3.456968e-02
1.005000e+01	4.519860e-02
1.020000e+01	3.317570e-02
1.035000e+01	1.969487e-02
1.050000e+01	1.273476e-02
