# Re(EQRPA)	Im(Strength)
0.000000e+00	1.147441e-02
1.500000e-01	1.281853e-02
3.000000e-01	1.438897e-02
4.500000e-01	1.623392e-02
6.000000e-01	1.841540e-02
7.500000e-01	2.102288e-02
9.000000e-01	2.415978e-02
1.050000e+00	2.798097e-02
1.200000e+00	3.266392e-02
1.350000e+00	3.847437e-02
1.500000e+00	4.589059e-02
1.650000e+00	5.540849e-02
1.800000e+00	6.797471e-02
1.950000e+00	8.502171e-02
2.100000e+00	1.089213e-01
2.250000e+00	1.438229e-01
2.400000e+00	1.973613e-01
2.550000e+00	2.848068e-01
2.700000e+00	4.390438e-01
2.850000e+00	7.350496e-01
3.000000e+00	1.323644e+00
3.150000e+00	2.171666e+00
3.300000e+00	2.108175e+00
3.450000e+00	1.254893e+00
3.600000e+00	7.002570e-01
3.750000e+00	4.224845e-01
3.900000e+00	2.769651e-01
4.050000e+00	1.941148e-01
4.200000e+00	1.433865e-01
4.350000e+00	1.105548e-01
4.500000e+00	8.849220e-02
4.650000e+00	7.350263e-02
4.800000e+00	6.379983e-02
4.950000e+00	5.909349e-02
5.100000e+00	6.070733e-02
5.250000e+00	6.769259e-02
5.400000e+00	6.273374e-02
5.550000e+00	4.690630e-02
5.700000e+00	3.603585e-02
5.850000e+00	2.975769e-02
6.000000e+00	2.585358e-02
6.150000e+00	2.322775e-02
6.300000e+00	2.137777e-02
6.450000e+00	2.005259e-02
6.600000e+00	1.912661e-02
6.750000e+00	1.852611e-02
6.900000e+00	1.821405e-02
7.050000e+00	1.817468e-02
7.200000e+00	1.842168e-02
7.350000e+00	1.898418e-02
7.500000e+00	1.992216e-02
7.650000e+00	2.133524e-02
7.800000e+00	2.337768e-02
7.950000e+00	2.632184e-02
8.100000e+00	3.060149e-02
8.250000e+00	3.702670e-02
8.400000e+00	4.710988e-02
8.550000e+00	6.394362e-02
8.700000e+00	9.435228e-02
8.850000e+00	1.538385e-01
9.000000e+00	2.681452e-01
9.150000e+00	3.861587e-01
9.300000e+00	3.113935e-01
9.450000e+00	1.831052e-01
9.600000e+00	1.123518e-01
9.750000e+00	7.793464e-02
9.900000e+00	6.088791e-02
1.005000e+01	5.294256e-02
1.020000e+01	5.095925e-02
1.035000e+01	5.462473e-02
1.050000e+01	6.632756e-02
1.065000e+01	9.158383e-02
1.080000e+01	1.234898e-01
1.095000e+01	1.186420e-01
1.110000e+01	1.022731e-01
1.125000e+01	1.090981e-01
1.140000e+01	1.460853e-01
1.155000e+01	2.257019e-01
1.170000e+01	2.903013e-01
1.185000e+01	2.218354e-01
1.200000e+01	1.413727e-01
1.215000e+01	1.005423e-01
1.230000e+01	8.260028e-02
1.245000e+01	7.617327e-02
1.260000e+01	7.653746e-02
1.275000e+01	8.204645e-02
1.290000e+01	9.264467e-02
1.305000e+01	1.095280e-01
1.320000e+01	1.351133e-01
1.335000e+01	1.724653e-01
1.350000e+01	2.302631e-01
1.365000e+01	3.284445e-01
1.380000e+01	5.074907e-01
1.395000e+01	8.588574e-01
1.410000e+01	1.531490e+00
1.425000e+01	2.204457e+00
1.440000e+01	1.759314e+00
1.455000e+01	1.050157e+00
1.470000e+01	7.013879e-01
1.485000e+01	6.171928e-01
1.500000e+01	6.903694e-01
1.515000e+01	6.312454e-01
1.530000e+01	4.060136e-01
1.545000e+01	2.532171e-01
1.560000e+01	1.710908e-01
1.575000e+01	1.243483e-01
1.590000e+01	9.531941e-02
1.605000e+01	7.593257e-02
1.620000e+01	6.226204e-02
1.635000e+01	5.219858e-02
1.650000e+01	4.455112e-02
1.665000e+01	3.858394e-02
1.680000e+01	3.383916e-02
1.695000e+01	3.000438e-02
1.710000e+01	2.688616e-02
1.725000e+01	2.434592e-02
1.740000e+01	2.230581e-02
1.755000e+01	2.081116e-02
1.770000e+01	1.994539e-02
1.785000e+01	1.952321e-02
1.800000e+01	1.828712e-02
1.815000e+01	1.697796e-02
1.830000e+01	1.680775e-02
1.845000e+01	1.788789e-02
1.860000e+01	1.770259e-02
1.875000e+01	1.484677e-02
1.890000e+01	1.252389e-02
1.905000e+01	1.111862e-02
1.920000e+01	1.020659e-02
1.935000e+01	9.559820e-03
1.950000e+01	9.087040e-03
1.965000e+01	8.751839e-03
1.980000e+01	8.554151e-03
1.995000e+01	8.528358e-03
2.010000e+01	8.768377e-03
2.025000e+01	9.469000e-03
2.040000e+01	1.110586e-02
2.055000e+01	1.464736e-02
2.070000e+01	1.998064e-02
2.085000e+01	1.969916e-02
